OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Now let us speke of myrthe, and stynte al this.","¶“Now let us speke of mirthe, and stinte° al this;",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3157,,10,10,Now let us speke of myrthe and stynte al this,Now let us speke of mirthe and stinte al this,u S u Sx u Sx u Sx u S,u S u Sx u Sx u Sx u S,nou@adv leten@v%imp us@pron%pl_obj speken@v%inf of@prep mirthe@n and@conj stinten@v%inf al@gram_adj this@pron,nou@adv leten@v%imp us@pron%pl_obj speken@v%inf of@prep mirthe@n and@conj stinten@v%inf al@gram_adj this@pron,
"Madame Pertelote, so have I blis","Madame Pertelot, so have I blis",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3158,,10,10,Madame Pertelote so have I blis,Madame Pertelot so have I blis,uSu SuSx u Sx u S,uSu SuS u Sx u S,ma-dame@n#adj pertelote@n#propn so@adv haven@v%pr_1 ich@pron%nom blisse@n,ma-dame@n#adj pertelote@n#propn so@adv haven@v%pr_1 ich@pron%nom blisse@n,
Of o thyng God hath sent me large grace;,Of o° thing God hath sent me large grace;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3159,,10,10,Of o thyng God hath sent me large grace,Of o thing God hath sent me large grace,u S u S u S u Su Sx,u S u S u S u Su Sx,of@prep o@num_adj thing@n god@n1#propn haven@v%pr_3 senden@v2%ppl me@pron2%obj large@adj grace@n,of@prep o@num_adj thing@n god@n1#propn haven@v%pr_3 senden@v2%ppl me@pron2%obj large@adj grace@n,
For whan I se the beautee of youre face,For whan I see the beautee of your face,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3160,,10,10,For whan I se the beautee of youre face,For whan I see the beautee of your face,u S u x S uS u Su Sx,u S u S u Su S u Sx,for@conj whan@adv&conj ich@pron%nom sen@v1%pr_1 the@def_art beaute@n of@prep your@pron%pl_gen face@n,for@conj whan@adv&conj ich@pron%nom sen@v1%pr_1 the@def_art beaute@n of@prep your@pron%pl_gen face@n,
Ye been so scarlet reed aboute youre yen,"Ye ben so scarlet reed about your yën,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3161,,11,10,Ye been so scarlet reed aboute youre yen,Ye ben so scarlet reed about your yn,u S u Su S uSx ux Su,u S u Su S uS u S,ye@pron%pl_nom ben@v%pr_pl so@adv scarlet@adj red@adj abouten@prep your@pron%pl_gen eie@n1%pl,ye@pron%pl_nom ben@v%pr_pl so@adv scarlet@adj red@adj abouten@prep your@pron%pl_gen eie@n1%pl,
It maketh al my drede for to dyen;,It maketh al my drede for to dien;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3162,,10,10,It maketh al my drede for to dyen,It maketh al my drede for to dien,u Su S u Sx u S uS,u Su S u Sx u S uS,hit@pron maken@v1%pr_3 al@gram_adj min@pron%gen drede@n for@prep#adv to@part dien@v%inf,hit@pron maken@v1%pr_3 al@gram_adj min@pron%gen drede@n for@prep#adv to@part dien@v%inf,
For al so siker as In principio,"For, also siker° as In principio,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3163,DIFF,10,10,For al so siker as In principio,For also siker as In principio,u S u Sx u S uSuS,u Su Sx u S uSuS,for@conj al@adv so@adv siker@adv as@conj in@lat_prep principio@lat_n,for@conj as@conj siker@adv so@adv in@lat_prep principio@lat_n,green
Mulier est hominis confusio --,Mulier est hominis confusio;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3164,,0,0,Mulier est hominis confusio,Mulier est hominis confusio,   ,   ,mulier@lat_n est@lat_v hominis@lat_n confusio@lat_n --@dash,mulier@lat_n est@lat_v hominis@lat_n confusio@lat_n --@dash,
"Madame, the sentence of this Latyn is","Madame, the sentence° of this Latin is—",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3165,,10,10,Madame the sentence of this Latyn is,Madame the sentence of this Latin is,uSx u Sux S u Su S,uSx u Sux S u Su S,ma-dame@n the@def_art sentence@n of@prep this@gram_adj latin@n ben@v%pr_3,ma-dame@n the@def_art sentence@n of@prep this@gram_adj latin@n ben@v%pr_3,
`Womman is mannes joye and al his blis.',Womman is mannes joye and al his blis.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3166,,10,10,Womman is mannes joye and al his blis,Womman is mannes joye and al his blis,uS u Su S u S u S,uS u Su S u S u S,womman@n ben@v%pr_3 man@n%gen joie@n and@conj al@gram_adj his@pron1%gen blisse@n,womman@n ben@v%pr_3 man@n%gen joie@n and@conj al@gram_adj his@pron1%gen blisse@n,
For whan I feele a-nyght your softe syde --,For whan I fele anight° your softe side,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3167,,10,10,For whan I feele anyght your softe syde,For whan I fele anight your softe side,u S u Sx uS u Su Sx,u S u Sx uS u Su Sx,for@conj whan@adv&conj ich@pron%nom felen@v1%pr_1 anightes@adv your@pron%pl_gen softe@adj side@n --@dash,for@conj whan@adv&conj ich@pron%nom felen@v1%pr_1 anightes@adv your@pron%pl_gen softe@adj side@n --@dash,
Al be it that I may nat on yow ryde,"Albeit that I may nat on you ride,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3168,DIFF,10,9,Al be it that I may nat on yow ryde,Albeit that I may nat on you ride,u S u S u S u S u Sx,Su S u S u S u Sx,al@conj ben@v%pr_3 hit@pron that@conj ich@pron%nom mouen@v3%pr_1 not@adv on@prep you@pron%pl_obj riden@v%inf,albeit@conj that@conj ich@pron%nom mouen@v3%pr_1 not@adv on@prep you@pron%pl_obj riden@v%inf,green
"For that oure perche is maad so narwe, allas --","For that° our perche is maad so narwe, alas!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3169,,10,10,For that oure perche is maad so narwe allas,For that our perche is maad so narwe alas,u S ux Sx u S u Sx uS,u S u Sx u S u Sx uS,for@conj that@part oure@pron%pl_gen perche@n2 ben@v%pr_3 maken@v1%ppl so@adv narwe@adj alas@interj --@dash,for@conj that@part oure@pron%pl_gen perche@n2 ben@v%pr_3 maken@v1%ppl so@adv narwe@adj alas@interj --@dash,
I am so ful of joye and of solas,I am so ful of joye and of solas°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3170,,10,10,I am so ful of joye and of solas,I am so ful of joye and of solas,u S u S u S u S uS,u S u S u S u S uS,ich@pron%nom ben@v%pr_1 so@adv ful@adj of@prep joie@n and@conj of@prep solas@n,ich@pron%nom ben@v%pr_1 so@adv ful@adj of@prep joie@n and@conj of@prep solas@n,
That I diffye bothe sweven and dreem.,That I defye both sweven and dreem.”,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3171,,9,9,That I diffye bothe sweven and dreem,That I defye both sweven and dreem,S u Su Sx uS u S,S u Su S uS u S,that@conj ich@pron%nom defien@v1%pr_1 bothe@num_conj sweven@n and@conj drem@n2,that@conj ich@pron%nom defien@v1%pr_1 bothe@num_conj sweven@n and@conj drem@n2,
And with that word he fley doun fro the beem,¶And with that word he fley° doun fro the beem,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3172,,10,10,And with that word he fley doun fro the beem,And with that word he fley doun fro the beem,u S u S u S u S u S,u S u S u S u S u S,and@conj with@prep that@art&gram_adj word@n he@pron1%nom flien@v%pt_3 doun@adv from@prep the@def_art bem@n,and@conj with@prep that@art&gram_adj word@n he@pron1%nom flien@v%pt_3 doun@adv from@prep the@def_art bem@n,
"For it was day, and eke his hennes alle","For it was day, and eek his hennes alle;",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3173,,10,10,For it was day and eke his hennes alle,For it was day and eek his hennes alle,u S u S u Sx u Su Sx,u S u S u S u Su Sx,for@conj hit@pron ben@v%pt_3 dai@n and@conj ek@adv his@pron1%gen hen@n1%pl al@gram_adj,for@conj hit@pron ben@v%pt_3 dai@n and@conj ek@adv his@pron1%gen hen@n1%pl al@gram_adj,
And with a chuk he gan hem for to calle,And with a chuk° he gan hem for to calle,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3174,,10,10,And with a chuk he gan hem for to calle,And with a chuk he gan hem for to calle,u S u S u S u S u Sx,u S u S u S u S u Sx,and@conj with@prep a@indef_art chuk@n he@pron1%nom ginnen@v%pt_3 hem@pron%pl_obj for@prep#adv to@part callen@v%inf,and@conj with@prep a@indef_art chuk@n he@pron1%nom ginnen@v%pt_3 hem@pron%pl_obj for@prep#adv to@part callen@v%inf,
"For he hadde founde a corn, lay in the yerd.","For he had founde a corn,° lay in the yerd.",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3175,,0,0,For he hadde founde a corn lay in the yerd,For he had founde a corn lay in the yerd,         ,         ,for@conj he@pron1%nom haven@v%pt_3 finden@v%ppl a@indef_art corn@n lien@v1%pt_3 in@prep the@def_art yerd@n,for@conj he@pron1%nom haven@v%pt_3 finden@v%ppl a@indef_art corn@n lien@v1%pt_3 in@prep the@def_art yerd@n,
"Real he was, he was namoore aferd.","Royal he was, he was namore aferd;°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3176,,10,10,Real he was he was namoore aferd,Royal he was he was namore aferd,uS u S u S uSx uS,uS u S u S uSx uS,real@adj1 he@pron1%nom ben@v%pt_3 he@pron1%nom ben@v%pt_3 no_more@adv%comp afered@ppl,real@adj1 he@pron1%nom ben@v%pt_3 he@pron1%nom ben@v%pt_3 no_more@adv%comp afered@ppl,
He fethered Pertelote twenty tyme,He fethered° Pertelote twenty time,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3177,,10,10,He fethered Pertelote twenty tyme,He fethered Pertelote twenty time,u SuS uSux Su Sx,u SuS uSux Su Sx,he@pron1%nom fetheren@v1%pt_3 pertelote@n#propn twenti@num_adj time@n,he@pron1%nom fetheren@v1%pt_3 pertelote@n#propn twenti@num_adj time@n,
"And trad hire eke as ofte, er it was pryme.","And trad° as ofte, er that it was prime.°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3178,DIFF,10,10,And trad hire eke as ofte er it was pryme,And trad as ofte er that it was prime,u S ux Sx u Sx u S u Sx,u S u Su S u S u Sx,and@conj treden@v%pt_3 hire@pron2%fem_obj ek@adv as@conj ofte@adv er@conj1 hit@pron ben@v%pt_3 prime@n,and@conj treden@v%pt_3 as@conj ofte@adv er@conj1 that@conj hit@pron ben@v%pt_3 prime@n,green
He looketh as it were a grym leoun,He loketh° as it were a grim° leoun;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3179,,10,10,He looketh as it were a grym leoun,He loketh as it were a grim leoun,u Su S u Sx u S uS,u Su S u Sx u S uS,he@pron1%nom loken@v2%pr_3 as@conj hit@pron ben@v%pt_3 a@indef_art grim@adj lioun@n1,he@pron1%nom loken@v2%pr_3 as@conj hit@pron ben@v%pt_3 a@indef_art grim@adj lioun@n1,
And on his toos he rometh up and doun;,And on his toos he rometh up and doun,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3180,,10,10,And on his toos he rometh up and doun,And on his toos he rometh up and doun,u S u S u Su S u S,u S u S u Su S u S,and@conj on@prep his@pron1%gen to@n%pl he@pron1%nom romen@v%pr_3 up@adv and@conj doun@adv,and@conj on@prep his@pron1%gen to@n%pl he@pron1%nom romen@v%pr_3 up@adv and@conj doun@adv,
Hym deigned nat to sette his foot to grounde.,Him deined not to sette his foot to grounde.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3181,DIFF,10,10,Hym deigned nat to sette his foot to grounde,Him deined not to sette his foot to grounde,u Su S u Sx u S u Sx,u Su S u Sx u S u Sx,him@pron%obj deinen@v1%pt_3 not@adv to@part setten@v%inf his@pron1%gen fot@n to@prep ground@n,him@pron%obj deinen@v1%ppl not@adv to@part setten@v%inf his@pron1%gen fot@n to@prep ground@n,green
He chukketh whan he hath a corn yfounde,"He chukketh,° whan he hath a corn yfounde",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3182,,10,10,He chukketh whan he hath a corn yfounde,He chukketh whan he hath a corn yfounde,u Su S u S u S uSx,u Su S u S u S uSx,he@pron1%nom chukken@v%pr_3 whan@adv&conj he@pron1%nom haven@v%pr_3 a@indef_art corn@n ifinden@v%ppl,he@pron1%nom chukken@v%pr_3 whan@adv&conj he@pron1%nom haven@v%pr_3 a@indef_art corn@n ifinden@v%ppl,
And to hym rennen thanne his wyves alle.,And to him rennen° thanne his wives alle.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3183,,10,10,And to hym rennen thanne his wyves alle,And to him rennen thanne his wives alle,u S u Su Sx u Su Sx,u S u Su Sx u Su Sx,and@conj to@prep him@pron%obj rennen@v1%pr_pl thanne@adv his@pron1%gen wif@n%pl al@gram_adj,and@conj to@prep him@pron%obj rennen@v1%pr_pl thanne@adv his@pron1%gen wif@n%pl al@gram_adj,
"Thus roial, as a prince is in his halle","Thus royal, as a prince is in his halle",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3184,,9,10,Thus roial as a prince is in his halle,Thus royal as a prince is in his halle,S u S u Sx u S u Sx,u Su S u Sx u S u Sx,thus@adv roial@adj as@conj a@indef_art prince@n ben@v%pr_3 in@prep his@pron1%gen halle@n,thus@adv roial@adj as@conj a@indef_art prince@n ben@v%pr_3 in@prep his@pron1%gen halle@n,
Leve I this Chauntecleer in his pasture,Leve I this Chauntecleer in his pasture;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3185,,10,10,Leve I this Chauntecleer in his pasture,Leve I this Chauntecleer in his pasture,ux S u SuS u S uSx,ux S u SuS u S uSx,leven@v1%pr_1 ich@pron%nom this@gram_adj chaunte-cler@n#propn in@prep his@pron1%gen pasture@n,leven@v1%pr_1 ich@pron%nom this@gram_adj chaunte-cler@n#propn in@prep his@pron1%gen pasture@n,
And after wol I telle his aventure.,And after wol I telle his aventure.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3186,,10,10,And after wol I telle his aventure,And after wol I telle his aventure,u Su S u Sx u SuSx,u Su S u Sx u SuSx,and@conj after@adv willen@v%pr_1 ich@pron%nom tellen@v%inf his@pron1%gen aventure@n,and@conj after@adv willen@v%pr_1 ich@pron%nom tellen@v%inf his@pron1%gen aventure@n,
Whan that the month in which the world bigan,¶Whan that the month in which the world bigan,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3187,,10,10,Whan that the month in which the world bigan,Whan that the month in which the world bigan,u S u S u S u S uS,u S u S u S u S uS,whan@adv&conj that@part the@def_art month@n in@prep which@pron the@def_art world@n biginnen@v%pt_3,whan@adv&conj that@part the@def_art month@n in@prep which@pron the@def_art world@n biginnen@v%pt_3,
"That highte March, whan God first maked man","That highte° March, whan God first maked man",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3188,,10,10,That highte March whan God first maked man,That highte March whan God first maked man,u Su S u S u Su S,u Su S u S u Su S,that@pron hoten@v1%pt_3 marche@n1 whan@adv&conj god@n1#propn first@adv maken@v1%pt_3 man@n,that@pron hoten@v1%pt_3 marche@n1 whan@adv&conj god@n1#propn first@adv maken@v1%pt_3 man@n,
"Was compleet, and passed were also","Was complet,° and passed were also",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3189,,9,9,Was compleet and passed were also,Was complet and passed were also,S uS u Su Sx uS,S uS u Su Sx uS,ben@v%pt_3 completen@v%ppl and@conj passen@v%ppl ben@v%pt_pl also@adv,ben@v%pt_3 completen@v%ppl and@conj passen@v%ppl ben@v%pt_pl also@adv,
"Syn March [was gon], thritty dayes and two","Sin March bigan, twey monthes and dayes two",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3190,DIFF,10,10,Syn March was gon thritty dayes and two,Sin March bigan twey monthes and dayes two,u S u S uS uS u S,u S uS u Sx u Su S,sin@conj marche@n1 ben@v%pt_3 gon@v%ppl thriti@num_adj dai@n%pl and@conj two@num_adj,sin@conj marche@n1 beginnen@v%ppl two@num_adj month@n%pl and@conj dai@n%pl two@num_adj,green
Bifel that Chauntecleer in al his pryde,"Bifel that Chauntecleer, in al his pride",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3191,,10,10,Bifel that Chauntecleer in al his pryde,Bifel that Chauntecleer in al his pride,uS u SuS u S u Sx,uS u SuS u S u Sx,bifallen@v%pt_3 that@conj chaunte-cler@n#propn in@prep al@gram_adj his@pron1%gen pride@n2,bifallen@v%pt_3 that@conj chaunte-cler@n#propn in@prep al@gram_adj his@pron1%gen pride@n2,
His sevene wyves walkynge by his syde,His seven wives walking by his side,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3192,,10,10,His sevene wyves walkynge by his syde,His seven wives walking by his side,u Sux Su Sux S u Sx,u Su Su Su S u Sx,his@pron1%gen seven@num_adj wif@n%pl walken@v1%prp_abs bi@prep his@pron1%gen side@n,his@pron1%gen seven@num_adj wif@n%pl walken@v1%prp_abs bi@prep his@pron1%gen side@n,
Caste up his eyen to the brighte sonne,Caste up his eyen to the brighte sonne,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3193,,10,10,Caste up his eyen to the brighte sonne,Caste up his eyen to the brighte sonne,ux S u Su S u Su Sx,ux S u Su S u Su Sx,casten@v%pt_3 up@adv his@pron1%gen eie@n1%pl to@prep the@def_art bright@adj sonne@n,casten@v%pt_3 up@adv his@pron1%gen eie@n1%pl to@prep the@def_art bright@adj sonne@n,
That in the signe of Taurus hadde yronne,That in the signe of Taurus hadde yronne°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3194,,10,10,That in the signe of Taurus hadde yronne,That in the signe of Taurus hadde yronne,u S u Sx u Su Sx uSx,u S u Sx u Su Sx uSx,that@pron in@prep the@def_art signe@n of@prep taur@n haven@v%pt_3 irennen@v%ppl,that@pron in@prep the@def_art signe@n of@prep taur@n haven@v%pt_3 irennen@v%ppl,
"Twenty degrees and oon, and somwhat moore","Twenty degrees and oon, and somwhat more;",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3195,,10,10,Twenty degrees and oon and somwhat moore,Twenty degrees and oon and somwhat more,uS uS u S u Su Sx,uS uS u S u Su Sx,twenti@num_adj degre@n%pl and@conj on@num_adj and@conj som-what@adj more@n3,twenti@num_adj degre@n%pl and@conj on@num_adj and@conj som-what@adj more@n3,
"And knew by kynde, and by noon oother loore","And knew by kinde,° and by noon other lore,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3196,,10,10,And knew by kynde and by noon oother loore,And knew by kinde and by noon other lore,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,and@conj knouen@v%pt_3 bi@prep kinde@n and@conj bi@prep non@gram_adj other@gram_adj lore@n2,and@conj knouen@v%pt_3 bi@prep kinde@n and@conj bi@prep non@gram_adj other@gram_adj lore@n2,
"That it was pryme, and crew with blisful stevene.","That it was prime, and crew with blisful° stevene.",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3197,,10,10,That it was pryme and crew with blisful stevene,That it was prime and crew with blisful stevene,u S u Sx u S u Su Sxx,u S u Sx u S u Su Sxx,that@conj hit@pron ben@v%pt_3 prime@n and@conj crouen@v%pt_3 with@prep blisful@adj stevene@n1,that@conj hit@pron ben@v%pt_3 prime@n and@conj crouen@v%pt_3 with@prep blisful@adj stevene@n1,
"The sonne,"""" he seyde, """"is clomben up on hevene","“The sonne,” he saide, “is clomben° up on hevene",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3198,,10,10,The sonne he seyde is clomben up on hevene,The sonne he saide is clomben up on hevene,u Sx u Sx u Su S u Sxx,u Sx u Sx u Su S u Sxx,the@def_art sonne@n he@pron1%nom seien@v1%pt_3 ben@v%pr_3 climben@v%ppl up@adv on@prep heven@n,the@def_art sonne@n he@pron1%nom seien@v1%pt_3 ben@v%pr_3 climben@v%ppl up@adv on@prep heven@n,
"Fourty degrees and oon, and moore ywis.","Fourty degrees and oon, and more, ywis.",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3199,,10,10,Fourty degrees and oon and moore ywis,Fourty degrees and oon and more ywis,uS uS u S u Sx uS,uS uS u S u Sx uS,fourti@num_adj degre@n%pl and@conj on@num_adj and@conj more@n3 iwis@adv,fourti@num_adj degre@n%pl and@conj on@num_adj and@conj more@n3 iwis@adv,
"Madame Pertelote, my worldes blis","Madame Pertelot, my worldes blis",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3200,,10,10,Madame Pertelote my worldes blis,Madame Pertelot my worldes blis,uSu SuSx u Su S,uSu SuS u Su S,ma-dame@n#adj pertelote@n#propn min@pron%gen world@n%gen blisse@n,ma-dame@n#adj pertelote@n#propn min@pron%gen world@n%gen blisse@n,
Herkneth thise blisful briddes how they synge,Herkneth° thise blisful briddes° how they singe,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3201,,10,10,Herkneth thise blisful briddes how they synge,Herkneth thise blisful briddes how they singe,uS ux Su Su S u Sx,uS ux Su Su S u Sx,herkenen@v%imp these@gram_adj%pl blisful@adj brid@n%pl hou@adv&conj thei@pron%pl_nom singen@v%pr_pl,herkenen@v%imp these@gram_adj%pl blisful@adj brid@n%pl hou@adv&conj thei@pron%pl_nom singen@v%pr_pl,
And se the fresshe floures how they sprynge;,And see the fresshe floures how they springe;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3202,,10,10,And se the fresshe floures how they sprynge,And see the fresshe floures how they springe,u S u Su Su S u Sx,u S u Su Su S u Sx,and@conj sen@v1%imp the@def_art fresh@adj flour@n1%pl hou@adv&conj thei@pron%pl_nom springen@v%pr_pl,and@conj sen@v1%imp the@def_art fresh@adj flour@n1%pl hou@adv&conj thei@pron%pl_nom springen@v%pr_pl,
Ful is myn herte of revel and solas!,Ful is min herte of revel° and solas.”°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3203,,10,10,Ful is myn herte of revel and solas,Ful is min herte of revel and solas,u S u Sx u Su S uS,u S u Sx u Su S uS,ful@adj ben@v%pr_3 min@pron%gen herte@n of@prep revel@n1 and@conj solas@n,ful@adj ben@v%pr_3 min@pron%gen herte@n of@prep revel@n1 and@conj solas@n,
But sodeynly hym fil a sorweful cas,¶But sodeinly him fil° a sorweful cas;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3204,,0,10,But sodeynly hym fil a sorweful cas,But sodeinly him fil a sorweful cas,      ,u Sux S u S uSu S,but@conj sodeinli@adv him@pron%obj fallen@v%pt_3 a@indef_art sorweful@adj cas@n,but@conj sodeinli@adv him@pron%obj fallen@v%pt_3 a@indef_art sorweful@adj cas@n,
For evere the latter ende of joye is wo.,For ever the latter ende of joye is wo.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3205,,10,10,For evere the latter ende of joye is wo,For ever the latter ende of joye is wo,u Sux S ux Sx u S u S,u Su S ux Sx u S u S,for@conj ever@adv the@def_art latere@adj%comp ende@n1 of@prep joie@n ben@v%pr_3 wo@n,for@conj ever@adv the@def_art latere@adj%comp ende@n1 of@prep joie@n ben@v%pr_3 wo@n,
God woot that worldly joye is soone ago;,God woot that worldly joye is sone ago;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3206,,10,10,God woot that worldly joye is soone ago,God woot that worldly joye is sone ago,u S u Su S u Sx uS,u S u Su S u Sx uS,god@n1#propn witen@v1%pr_3 that@conj worldli@adj joie@n ben@v%pr_3 sone@adv agon@v%ppl,god@n1#propn witen@v1%pr_3 that@conj worldli@adj joie@n ben@v%pr_3 sone@adv agon@v%ppl,
And if a rethor koude faire endite,"And if a rethor° coude faire endite,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3207,,10,10,And if a rethor koude faire endite,And if a rethor coude faire endite,u S u Su Su Sx uSx,u S u Su Su Sx uSx,and@conj if@conj a@indef_art rethor@n connen@v%pt_3 faire@adv enditen@v%inf,and@conj if@conj a@indef_art rethor@n connen@v%pt_3 faire@adv enditen@v%inf,
