headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
secre,secree,The Monk's Tale 2093,data/oxford_txts/MkT_oxford.txt,"Of swich thing as they wolde han secree° fain,°",False,False,BOTH,"Of swich thing as they wolde han secree° fain,°",Of swich thyng as they wolde han secree fayn
treu,trewe,The Merchant's Tale 2285,data/oxford_txts/MerT_oxford.txt,Of many a verrai trewe wif also.,False,False,BOTH,Of many a verrai trewe wif also.,Of many a verray trewe wyf also
straunge,strange,The Wife of Bath's Tale 1161,data/oxford_txts/WBT_oxford.txt,Which is a strange thing to° thy persone.,False,False,BOTH,Which is a strange thing to° thy persone.,Which is a strange thyng to thy persone
simple,simple,The Nun's Priest's Tale 2826,data/oxford_txts/NPT_oxford.txt,In pacience ladde a ful simple lif,False,False,BOTH,In pacience ladde a ful simple lif,In pacience ladde a ful symple lyf
treu,trewe,The Wife of Bath's Prologue 819,data/oxford_txts/WBPro_oxford.txt,"And that he seid, ‘Min owne trewe° wif",False,False,BOTH,"And that he seid, ‘Min owne trewe° wif",And that he seyde Myn owene trewe wyf
wilde,wilde,The Merchant's Tale 2252,data/oxford_txts/MerT_oxford.txt,A wilde fir° and corrupt pestilence,False,False,BOTH,A wilde fir° and corrupt pestilence,A wylde fyr and corrupt pestilence
secre,secree,The Physician's Tale 143,data/oxford_txts/PhyT_oxford.txt,"In secree wise,° and made him to ensure,°",False,False,BOTH,"In secree wise,° and made him to ensure,°",In secree wise and made hym to ensure
grene,grene,House of Fame 1947,data/oxford_txts/HF_oxford.txt,"In somer, whan they grene been;",False,False,BOTH,"In somer, whan they grene been;",In somer whan they grene been
drie,drie,The Nun's Priest's Tale 2848,data/oxford_txts/NPT_oxford.txt,"With stikkes, and a drie dich withoute",False,False,BOTH,"With stikkes, and a drie dich withoute",With stikkes and a drye dych withoute
long,longe,Troilus and Criseyde; Book V 851,data/oxford_txts/TC5_oxford.txt,"And after this, withouten longe lette",False,False,BOTH,"And after this, withouten longe lette",And after this withouten longe lette
bright,brighte,Troilus and Criseyde; Book V 1022,data/oxford_txts/TC5_oxford.txt,Inwith hir fadres faire brighte tente.,False,False,BOTH,Inwith hir fadres faire brighte tente.,Inwith hire fadres faire brighte tente
sobre,sobre,Troilus and Criseyde; Book I 1013,data/oxford_txts/TC1_oxford.txt,"With sobre chere, although his herte pleide",False,False,BOTH,"With sobre chere, although his herte pleide",With sobre chere although his herte pleyde
olde,olde,The Wife of Bath's Prologue 642,data/oxford_txts/WBPro_oxford.txt,And me of olde Roman gestes° teche,False,False,BOTH,And me of olde Roman gestes° teche,And me of olde Romayn geestes teche
povre,povre,The General Prologue 537,data/oxford_txts/GP_oxford.txt,"For Cristes sake, for every povre wight",False,False,BOTH,"For Cristes sake, for every povre wight",For Cristes sake for every povre wight
dere,dere,Troilus and Criseyde; Book I 535,data/oxford_txts/TC1_oxford.txt,"O mercy, dere herte, and help me from",False,False,BOTH,"O mercy, dere herte, and help me from",O mercy dere herte and help me from
noble,noble,The Manciple's Tale 111,data/oxford_txts/MancT_oxford.txt,And many another noble worthy dede,False,False,BOTH,And many another noble worthy dede,And many another noble worthy dede
ofte,ofte,The Physician's Tale 62,data/oxford_txts/PhyT_oxford.txt,"She hath ful ofte time sik hir feined,°",False,False,BOTH,"She hath ful ofte time sik hir feined,°",She hath ful ofte tyme syk hire feyned
long,longe,Troilus and Criseyde; Book II 722,data/oxford_txts/TC2_oxford.txt,"“And eek I knowe, of longe time agoon",False,False,BOTH,"“And eek I knowe, of longe time agoon",And ek I knowe of longe tyme agon
wise,wise,Troilus and Criseyde; Book III 327,data/oxford_txts/TC3_oxford.txt,"For wel wot I, in wise folk, that vice",False,False,BOTH,"For wel wot I, in wise folk, that vice",For wel woot I in wise folk that vice
fals,false,The Manciple's Tale 295,data/oxford_txts/MancT_oxford.txt,"Now shaltow, false theef, thy song forgon,°",False,False,BOTH,"Now shaltow, false theef, thy song forgon,°",Now shaltow false theef thy song forgon
humble,humble,The Franklin's Tale 758,data/oxford_txts/FranT_oxford.txt,"Sire, I wol be your humble trewe wif",False,False,BOTH,"Sire, I wol be your humble trewe wif",Sire I wol be youre humble trewe wyf
pure,pure,House of Fame 824,data/oxford_txts/HF_oxford.txt,"How speche or soun, of pure kinde,°",False,False,BOTH,"How speche or soun, of pure kinde,°",How speche or soun of pure kynde
lef,leve,Troilus and Criseyde; Book II 251,data/oxford_txts/TC2_oxford.txt,"And seide, “Gladly, leve nece dere",False,False,BOTH,"And seide, “Gladly, leve nece dere",And seyde Gladly leve nece dere
clene,clene,The Second Nun's Tale 159,data/oxford_txts/SNT_oxford.txt,"And if that ye in clene love me gie,°",False,False,BOTH,"And if that ye in clene love me gie,°",And if that ye in clene love me gye
bitter,bittre,Troilus and Criseyde; Book IV 1136,data/oxford_txts/TC4_oxford.txt,"As bittre weren, out of teres kinde",False,False,BOTH,"As bittre weren, out of teres kinde",As bittre weren out of teris kynde
povre,povre,The Clerk's Tale 904,data/oxford_txts/ClT_oxford.txt,For out of doute this olde povre man,False,False,BOTH,For out of doute this olde povre man,For out of doute this olde poure man
noble,noble,House of Fame 1535,data/oxford_txts/HF_oxford.txt,Before this ilke noble quene,False,False,BOTH,Before this ilke noble quene,Before this ilke noble quene
noble,noble,Book of the Duchess 834,data/oxford_txts/BD_oxford.txt,So noble porte and meintenaunce.°,False,False,BOTH,So noble porte and meintenaunce.°,So noble port and meyntenaunce
lef,leve,The Friar's Tale 1444,data/oxford_txts/FriT_oxford.txt,"But, leve brother, tel me than thy name,’",False,False,BOTH,"But, leve brother, tel me than thy name,’",But leeve brother tel me thanne thy name
pale,pale,Troilus and Criseyde; Book V 536,data/oxford_txts/TC5_oxford.txt,For which with chaunged deedlich pale face,False,False,BOTH,For which with chaunged deedlich pale face,For which with chaunged dedlich pale face
long,longe,Book of the Duchess 1148,data/oxford_txts/BD_oxford.txt,"Noght longe time, leve° hit wel.",False,False,BOTH,"Noght longe time, leve° hit wel.",Noght longe tyme leve hyt wel
treu,trewe,Troilus and Criseyde; Book IV 1417,data/oxford_txts/TC4_oxford.txt,And that hir herte trewe was and kinde,False,False,BOTH,And that hir herte trewe was and kinde,And that hire herte trewe was and kynde
salt,salte,Troilus and Criseyde; Book III 8,data/oxford_txts/TC3_oxford.txt,"In hevene and helle, in erthe and salte see",False,False,BOTH,"In hevene and helle, in erthe and salte see",In hevene and helle in erthe and salte see
pure,pure,Book of the Duchess 1251,data/oxford_txts/BD_oxford.txt,"For pure fear, but stale away;",False,False,BOTH,"For pure fear, but stale away;",For pure fere but stal away
fremed,fremde,Troilus and Criseyde; Book II 248,data/oxford_txts/TC2_oxford.txt,Lat be to me your fremde maner speche,False,False,BOTH,Lat be to me your fremde maner speche,Lat be to me youre fremde manere speche
propre,propre,The Wife of Bath's Prologue 103,data/oxford_txts/WBPro_oxford.txt,"And everich hath of God a propre yifte,°",False,False,BOTH,"And everich hath of God a propre yifte,°",And everich hath of God a propre yifte
fresh,fresshe,Troilus and Criseyde; Book III 1296,data/oxford_txts/TC3_oxford.txt,"For certes, fresshe wommanliche wif",False,False,BOTH,"For certes, fresshe wommanliche wif",For certes fresshe wommanliche wif
blind,blinde,Troilus and Criseyde; Book I 202,data/oxford_txts/TC1_oxford.txt,O verrey foles! nice and blinde be ye;,False,False,BOTH,O verrey foles! nice and blinde be ye;,O veray fooles nyce and blynde be ye
long,longe,The Shipman's Tale 216,data/oxford_txts/ShipT_oxford.txt,How longe time wol ye rekene° and caste°,False,False,BOTH,How longe time wol ye rekene° and caste°,How longe tyme wol ye rekene and caste
long,longe,The Merchant's Tale 1696,data/oxford_txts/MerT_oxford.txt,"I trowe° it were to longe yow to tarie,°",False,False,BOTH,"I trowe° it were to longe yow to tarie,°",I trowe it were to longe yow to tarie
prive,privee,Sir Thopas 801,data/oxford_txts/Thop_oxford.txt,"That he fond, in a privee° woon,°",False,False,BOTH,"That he fond, in a privee° woon,°",That he foond in a pryve woon
noble,noble,The Second Nun's Tale 552,data/oxford_txts/SNT_oxford.txt,"In which, into this day, in noble wise",False,False,BOTH,"In which, into this day, in noble wise",In which into this day in noble wyse
clene,clene,The Knight's Tale 2326,data/oxford_txts/KnT_oxford.txt,"Bihold, goddesse of clene° chastitee",False,False,BOTH,"Bihold, goddesse of clene° chastitee",Bihoold goddesse of clene chastitee
deinte,deintee,The Nun's Priest's Tale 2835,data/oxford_txts/NPT_oxford.txt,No deintee° morsel passed thurgh hir throte;,False,False,BOTH,No deintee° morsel passed thurgh hir throte;,No deyntee morsel passed thurgh hir throte
tender,tendre,The Clerk's Tale 218,data/oxford_txts/ClT_oxford.txt,But thogh this maide tendre were of age,False,False,BOTH,But thogh this maide tendre were of age,But thogh this mayde tendre were of age
derne,derne,The Miller's Tale 3200,data/oxford_txts/MilT_oxford.txt,Of derne° love he coude and of° solas;°,False,False,BOTH,Of derne° love he coude and of° solas;°,Of deerne love he koude and of solas
large,large,The Monk's Tale 2299,data/oxford_txts/MkT_oxford.txt,"And wis therwith, and large with mesure,°",False,False,BOTH,"And wis therwith, and large with mesure,°",And wys therwith and large with mesure
dere,dere,The Nun's Priest's Tale 3006,data/oxford_txts/NPT_oxford.txt,"Now help me, dere brother, er I die;",False,False,BOTH,"Now help me, dere brother, er I die;",Now help me deere brother or I dye
dere,dere,The Clerk's Tale 999,data/oxford_txts/ClT_oxford.txt,"Ay ful of clapping,° dere ynogh a jane;°",False,False,BOTH,"Ay ful of clapping,° dere ynogh a jane;°",Ay ful of clappyng deere ynogh a jane
pure,pure,Book of the Duchess 1212,data/oxford_txts/BD_oxford.txt,Softe° and quaking for pure drede,False,False,BOTH,Softe° and quaking for pure drede,Softe and quakynge for pure drede
olde,olde,Book of the Duchess 53,data/oxford_txts/BD_oxford.txt,"That clerkes° had, in olde time",False,False,BOTH,"That clerkes° had, in olde time",That clerkes had in olde tyme
god,gode,House of Fame 1854,data/oxford_txts/HF_oxford.txt,As gode folk han for goodnesse;,False,False,BOTH,As gode folk han for goodnesse;,As goode folk han for godnesse
ouen,owne,The Summoner's Tale 1977,data/oxford_txts/SumT_oxford.txt,And for to builden Cristes owne chirche.,False,False,BOTH,And for to builden Cristes owne chirche.,And for to buylden Cristes owene chirche
fair,faire,Troilus and Criseyde; Book II 1670,data/oxford_txts/TC2_oxford.txt,"Now faire brother, beth al hool, I preie!”",False,False,BOTH,"Now faire brother, beth al hool, I preie!”",Now faire brother beth al hool I preye
neue,newe,The General Prologue 428,data/oxford_txts/GP_oxford.txt,Hir frendshipe nas nat newe to biginne.,False,False,BOTH,Hir frendshipe nas nat newe to biginne.,Hir frendshipe nas nat newe to bigynne
povre,povre,The Manciple's Tale 219,data/oxford_txts/MancT_oxford.txt,And for that other is a povre womman,False,False,BOTH,And for that other is a povre womman,And for that oother is a povre womman
simple,simple,The Nun's Priest's Tale 3245,data/oxford_txts/NPT_oxford.txt,(Nedely clepe° I simple necessitee);,False,False,BOTH,(Nedely clepe° I simple necessitee);,Nedely clepe I symple necessitee
noble,noble,The General Prologue 214,data/oxford_txts/GP_oxford.txt,Unto his ordre he was a noble post.,False,False,BOTH,Unto his ordre he was a noble post.,Unto his ordre he was a noble post
glad,gladde,Book of the Duchess 338,data/oxford_txts/BD_oxford.txt,With many gladde° gilde° stremes;,False,False,BOTH,With many gladde° gilde° stremes;,With many glade gilde stremes
muche,muche,The Knight's Tale 1359,data/oxford_txts/KnT_oxford.txt,So muche sorwe had never creature,False,False,BOTH,So muche sorwe had never creature,So muche sorwe hadde nevere creature
olde,olde,House of Fame 127,data/oxford_txts/HF_oxford.txt,"Of olde werke, then I saw ever.",False,False,BOTH,"Of olde werke, then I saw ever.",Of olde werk then I saugh ever
fremed,fremde,The Squire's Tale 429,data/oxford_txts/SqT_oxford.txt,"Of fremde° land; and evermore, as she stood",False,False,BOTH,"Of fremde° land; and evermore, as she stood",Of fremde land and everemoore as she stood
dere,dere,Troilus and Criseyde; Book II 591,data/oxford_txts/TC2_oxford.txt,"“O mercy, dere nece,” anoon quod he",False,False,BOTH,"“O mercy, dere nece,” anoon quod he",O mercy dere nece anon quod he
noble,noble,Troilus and Criseyde; Book II 647,data/oxford_txts/TC2_oxford.txt,That to biholde it was a noble game,False,False,BOTH,That to biholde it was a noble game,That to byholde it was a noble game
huge,huge,Troilus and Criseyde; Book III 656,data/oxford_txts/TC3_oxford.txt,"And seide, “Lord, this is an huge rain!",False,False,BOTH,"And seide, “Lord, this is an huge rain!",And seyde Lord this is an huge rayn
long,longe,Troilus and Criseyde; Book V 1325,data/oxford_txts/TC5_oxford.txt,As ye wel knowe how longe time agoon,False,False,BOTH,As ye wel knowe how longe time agoon,As ye wel knowe how longe tyme agon
dere,dere,The Physician's Tale 237,data/oxford_txts/PhyT_oxford.txt,"“No, certes, dere doghter min,” quod he.",False,False,BOTH,"“No, certes, dere doghter min,” quod he.",No certes deere doghter myn quod he
riche,riche,The General Prologue 479,data/oxford_txts/GP_oxford.txt,But riche he was of holy thoght and werk.,False,False,BOTH,But riche he was of holy thoght and werk.,But riche he was of hooly thoght and werk
fair,faire,The Nun's Priest's Tale 2870,data/oxford_txts/NPT_oxford.txt,Was cleped° faire damisel° Pertelote.,False,False,BOTH,Was cleped° faire damisel° Pertelote.,Was cleped faire damoysele Pertelote
fair,faire,The Knight's Tale 2386,data/oxford_txts/KnT_oxford.txt,"Of faire yonge fresshe Venus free,°",False,False,BOTH,"Of faire yonge fresshe Venus free,°",Of faire yonge fresshe Venus free
god,goode,Troilus and Criseyde; Book V 572,data/oxford_txts/TC5_oxford.txt,"‘Now goode swete, love me wel, I preye.’",False,False,BOTH,"‘Now goode swete, love me wel, I preye.’",Now goode swete love me wel I preye
blithe,blithe,The Monk's Tale 2192,data/oxford_txts/MkT_oxford.txt,"Upon a time, and bad hem blithe° be",False,False,BOTH,"Upon a time, and bad hem blithe° be",Upon a tyme and bad hem blithe bee
swete,swete,Troilus and Criseyde; Book IV 1449,data/oxford_txts/TC4_oxford.txt,"Dwel rather here, min owene swete herte!",False,False,BOTH,"Dwel rather here, min owene swete herte!",Dwelle rather here myn owen swete herte
ouen,owne,The Miller's Tale 3588,data/oxford_txts/MilT_oxford.txt,For it is Goddes owne heste° dere.,False,False,BOTH,For it is Goddes owne heste° dere.,For it is Goddes owene heeste deere
olde,olde,The Merchant's Tale 2149,data/oxford_txts/MerT_oxford.txt,¶Swiche olde lewed° wordes used he;,False,False,BOTH,¶Swiche olde lewed° wordes used he;,Swiche olde lewed wordes used he
grene,grene,Parliament of Fowls 184,data/oxford_txts/PF_oxford.txt,"Upon a river, in a grene mede,°",False,False,BOTH,"Upon a river, in a grene mede,°",Upon a ryver in a grene mede
lef,leve,The Summoner's Tale 1751,data/oxford_txts/SumT_oxford.txt,"A dagon° of your blanket,° leve° dame",False,False,BOTH,"A dagon° of your blanket,° leve° dame",A dagon of youre blanket leeve dame
sobre,sobre,Book of the Duchess 880,data/oxford_txts/BD_oxford.txt,She nas to sobre° ne to glad;,False,False,BOTH,She nas to sobre° ne to glad;,She nas to sobre ne to glad
hard,harde,House of Fame 1586,data/oxford_txts/HF_oxford.txt,"This Eolus, with harde grace,°",False,False,BOTH,"This Eolus, with harde grace,°",This Eolus with harde grace
trouble,trouble,The Clerk's Tale 465,data/oxford_txts/ClT_oxford.txt,With sterne face and with ful trouble chere,False,False,BOTH,With sterne face and with ful trouble chere,With stierne face and with ful trouble cheere
fair,faire,The Wife of Bath's Prologue 296,data/oxford_txts/WBPro_oxford.txt,And clep° me “faire dame” in every place;,False,False,BOTH,And clep° me “faire dame” in every place;,And clepe me faire dame in every place
fals,false,The Pardoner's Tale 759,data/oxford_txts/PardT_oxford.txt,"To sleen us yonge folk, thou false theef!”°",False,False,BOTH,"To sleen us yonge folk, thou false theef!”°",To sleen us yonge folk thou false theef
treu,trewe,The Merchant's Tale 2281,data/oxford_txts/MerT_oxford.txt,"Wommen ful trewe, ful gode, and vertuous.",False,False,BOTH,"Wommen ful trewe, ful gode, and vertuous.",Wommen ful trewe ful goode and vertuous
wilde,wilde,Sir Thopas 736,data/oxford_txts/Thop_oxford.txt,He coude° hunte at° wilde deer,False,False,BOTH,He coude° hunte at° wilde deer,He koude hunte at wilde deer
wilde,wilde,The Reeve's Tale 4172,data/oxford_txts/RvT_oxford.txt,A wilde fir° upon thair bodies falle!°,False,False,BOTH,A wilde fir° upon thair bodies falle!°,A wilde fyr upon thair bodyes falle
muche,muche,The Knight's Tale 1808,data/oxford_txts/KnT_oxford.txt,Can° hem therfor as muche thank as me;,False,False,BOTH,Can° hem therfor as muche thank as me;,Kan hem therfore as muche thank as me
wilde,wilde,The Monk's Tale 2263,data/oxford_txts/MkT_oxford.txt,She dorste° wilde beestes dennes seke,False,False,BOTH,She dorste° wilde beestes dennes seke,She dorste wilde beestes dennes seke
neue,newe,The Clerk's Tale 942,data/oxford_txts/ClT_oxford.txt,"Was couth° eek, that a newe markisesse",False,False,BOTH,"Was couth° eek, that a newe markisesse",Was kouth eek that a newe markysesse
fre,free,The Nun's Priest's Tale 3246,data/oxford_txts/NPT_oxford.txt,"Or elles, if free chois be graunted me",False,False,BOTH,"Or elles, if free chois be graunted me",Or elles if free choys be graunted me
fresh,fresshe,Troilus and Criseyde; Book III 128,data/oxford_txts/TC3_oxford.txt,"Quod Troilus, “O goodly fresshe free!",False,False,BOTH,"Quod Troilus, “O goodly fresshe free!",Quod Troilus O goodly fresshe free
propre,propre,The Squire's Tale 610,data/oxford_txts/SqT_oxford.txt,"Men loven of propre kind° newfangelnesse,°",False,False,BOTH,"Men loven of propre kind° newfangelnesse,°",Men loven of propre kynde newefangelnesse
long,longe,Book of the Duchess 79,data/oxford_txts/BD_oxford.txt,"Hom, for it was a longe terme.",False,False,BOTH,"Hom, for it was a longe terme.",Hom for it was a longe terme
fresh,fresshe,Troilus and Criseyde; Book V 1412,data/oxford_txts/TC5_oxford.txt,"And fareth wel, goodly faire fresshe may",False,False,BOTH,"And fareth wel, goodly faire fresshe may",And fareth wel goodly faire fresshe may
hot,hote,The Knight's Tale 2319,data/oxford_txts/KnT_oxford.txt,"That al hir hote love, and hir desir",False,False,BOTH,"That al hir hote love, and hir desir",That al hire hoote love and hir desir
grene,grene,House of Fame 1224,data/oxford_txts/HF_oxford.txt,And pipes made of grene corne,False,False,BOTH,And pipes made of grene corne,And pipes made of grene corn
sterne,sterne,The Clerk's Tale 465,data/oxford_txts/ClT_oxford.txt,With sterne face and with ful trouble chere,False,False,BOTH,With sterne face and with ful trouble chere,With stierne face and with ful trouble cheere
huge,huge,The Knight's Tale 2145,data/oxford_txts/KnT_oxford.txt,"A wrethe° of gold arm-greet,° of huge wighte,°",False,False,BOTH,"A wrethe° of gold arm-greet,° of huge wighte,°",A wrethe of gold armgreet of huge wighte
fair,faire,The Second Nun's Tale 461,data/oxford_txts/SNT_oxford.txt,At which the holy blisful faire maide,False,False,BOTH,At which the holy blisful faire maide,At which the hooly blisful faire mayde
lef,leve,Troilus and Criseyde; Book IV 458,data/oxford_txts/TC4_oxford.txt,"It lith not in my power, leve brother.",False,False,BOTH,"It lith not in my power, leve brother.",It lith nat in my power leeve brother
large,large,The Miller's Tale 3497,data/oxford_txts/MilT_oxford.txt,And broghte of mighty ale a large quart;,False,False,BOTH,And broghte of mighty ale a large quart;,And broghte of myghty ale a large quart
long,longe,The Pardoner's Tale 735,data/oxford_txts/PardT_oxford.txt,That in my chambre longe time hath be,False,False,BOTH,That in my chambre longe time hath be,That in my chambre longe tyme hath be
wise,wise,Troilus and Criseyde; Book I 233,data/oxford_txts/TC1_oxford.txt,"Ye wise, proude, and worthy folkes alle",False,False,BOTH,"Ye wise, proude, and worthy folkes alle",Ye wise proude and worthi folkes alle
long,longe,Book of the Duchess 20,data/oxford_txts/BD_oxford.txt,Not longe time to endure,False,False,BOTH,Not longe time to endure,Nat longe tyme to endure
deinte,deintee,The Squire's Tale 70,data/oxford_txts/SqT_oxford.txt,"Ther is som mete° that is ful deintee° holde,°",False,False,BOTH,"Ther is som mete° that is ful deintee° holde,°",Ther is som mete that is ful deynte holde
treu,trewe,The Knight's Tale 2657,data/oxford_txts/KnT_oxford.txt,"I wol be trewe juge, and no partie.°",False,False,BOTH,"I wol be trewe juge, and no partie.°",I wol be trewe juge and no partie
softe,softe,Book of the Duchess 919,data/oxford_txts/BD_oxford.txt,¶“And which° a goodly softe speche,False,False,BOTH,¶“And which° a goodly softe speche,And which a goodly softe speche
gaudi,gaude,The Knight's Tale 2079,data/oxford_txts/KnT_oxford.txt,In gaude° grene hir statue clothed was,False,False,BOTH,In gaude° grene hir statue clothed was,In gaude grene hir statue clothed was
lef,leve,The Second Nun's Tale 257,data/oxford_txts/SNT_oxford.txt,"So shaltow seen hem, leve° brother dere",False,False,BOTH,"So shaltow seen hem, leve° brother dere",So shaltow seen hem leeve brother deere
muche,moche,House of Fame 1748,data/oxford_txts/HF_oxford.txt,Hit shal don us as moche gode,False,False,BOTH,Hit shal don us as moche gode,Hyt shal doon us as moche good
dere,dere,Troilus and Criseyde; Book III 774,data/oxford_txts/TC3_oxford.txt,And him hir ‘leef ’ and ‘dere herte’ calle,False,False,BOTH,And him hir ‘leef ’ and ‘dere herte’ calle,And hym hire lief and deere herte calle
dere,dere,The Shipman's Tale 106,data/oxford_txts/ShipT_oxford.txt,"But dere nece, why be ye so pale?",False,False,BOTH,"But dere nece, why be ye so pale?",But deere nece why be ye so pale
humble,humble,Troilus and Criseyde; Book I 124,data/oxford_txts/TC1_oxford.txt,And she him thonked with ful humble chere,False,False,BOTH,And she him thonked with ful humble chere,And she hym thonked with ful humble chere
feble,feble,House of Fame 1132,data/oxford_txts/HF_oxford.txt,This were a feble foundement°,False,False,BOTH,This were a feble foundement°,This were a feble fundament
olde,olde,The Wife of Bath's Prologue 291,data/oxford_txts/WBPro_oxford.txt,Til they be wedded; olde dotard shrewe!,False,False,BOTH,Til they be wedded; olde dotard shrewe!,Til they be wedded olde dotard shrewe
treu,trewe,The Manciple's Tale 192,data/oxford_txts/MancT_oxford.txt,"Ne never so trewe,° ne so debonaire.°",False,False,BOTH,"Ne never so trewe,° ne so debonaire.°",Ne never so trewe ne so debonaire
wilde,wilde,The Wife of Bath's Prologue 373,data/oxford_txts/WBPro_oxford.txt,Thou liknest it also to wilde fir;,False,False,BOTH,Thou liknest it also to wilde fir;,Thou liknest it also to wilde fyr
fals,false,The Reeve's Tale 4268,data/oxford_txts/RvT_oxford.txt,"¶“Ye, false harlot,”° quod the millere, “hast?",False,False,BOTH,"¶“Ye, false harlot,”° quod the millere, “hast?",Ye false harlot quod the millere hast
riche,riche,The Knight's Tale 1911,data/oxford_txts/KnT_oxford.txt,An oratorie riche for to see,False,False,BOTH,An oratorie riche for to see,An oratorie riche for to see
dere,deere,The Friar's Tale 1395,data/oxford_txts/FriT_oxford.txt,"¶“ ‘Depardieux,’° quod this yeman, ‘deere brother",False,False,BOTH,"¶“ ‘Depardieux,’° quod this yeman, ‘deere brother",Depardieux quod this yeman deere broother
swete,swete,The Reeve's Tale 4236,data/oxford_txts/RvT_oxford.txt,"And seide, “Far wel, Malin, swete wight!°",False,False,BOTH,"And seide, “Far wel, Malin, swete wight!°",And seyde Fare weel Malyne sweete wight
god,goode,The General Prologue 74,data/oxford_txts/GP_oxford.txt,"His hors were goode, but he was nat gay.",False,False,BOTH,"His hors were goode, but he was nat gay.",His hors were goode but he was nat gay
muche,muche,The Summoner's Tale 2011,data/oxford_txts/SumT_oxford.txt,I coude of ire sey so muche sorwe,False,False,BOTH,I coude of ire sey so muche sorwe,I koude of ire seye so muche sorwe
olde,olde,House of Fame 694,data/oxford_txts/HF_oxford.txt,Of olde forleten° aqueintaunces;,False,False,BOTH,Of olde forleten° aqueintaunces;,Of olde forleten aqueyntaunces
ofte,ofte,Book of the Duchess 1158,data/oxford_txts/BD_oxford.txt,And ofte time I songe hem loude;,False,False,BOTH,And ofte time I songe hem loude;,And ofte tyme I song hem loude
olde,olde,The Wife of Bath's Prologue 331,data/oxford_txts/WBPro_oxford.txt,"For certein, olde dotard, by your leve,°",False,False,BOTH,"For certein, olde dotard, by your leve,°",For certeyn olde dotard by youre leve
sterne,sterne,Troilus and Criseyde; Book V 801,data/oxford_txts/TC5_oxford.txt,With sterne vois and mighty limes square,False,False,BOTH,With sterne vois and mighty limes square,With sterne vois and myghty lymes square
derne,derne,The Miller's Tale 3278,data/oxford_txts/MilT_oxford.txt,"For derne° love of thee, lemman,° I spille.”°",False,False,BOTH,"For derne° love of thee, lemman,° I spille.”°",For deerne love of thee lemman I spille
humble,humble,Troilus and Criseyde; Book III 1487,data/oxford_txts/TC3_oxford.txt,"That I, your humble servaunt and your knight",False,False,BOTH,"That I, your humble servaunt and your knight",That I youre humble servant and youre knyght
tender,tendre,The Prioress' Tale 524,data/oxford_txts/PrT_oxford.txt,For he so yong and tendre was of age;,False,False,BOTH,For he so yong and tendre was of age;,For he so yong and tendre was of age
sote,sote,The Second Nun's Tale 229,data/oxford_txts/SNT_oxford.txt,"Ne lese° her sote° savour, trusteth me;",False,False,BOTH,"Ne lese° her sote° savour, trusteth me;",Ne lese hir soote savour trusteth me
sote,swote,Troilus and Criseyde; Book I 158,data/oxford_txts/TC1_oxford.txt,And swote smellen floures white and rede,False,False,BOTH,And swote smellen floures white and rede,And swote smellen floures white and rede
softe,softe,The Miller's Tale 3760,data/oxford_txts/MilT_oxford.txt,A softe paas he wente over the street,False,False,BOTH,A softe paas he wente over the street,A softe paas he wente over the strete
smothe,smothe,Book of the Duchess 394,data/oxford_txts/BD_oxford.txt,And leide al smothe° doun his heres.°,False,False,BOTH,And leide al smothe° doun his heres.°,And leyde al smothe doun hys heres
olde,olde,The Wife of Bath's Tale 1004,data/oxford_txts/WBT_oxford.txt,"Thise olde folk can muchel thing,”° quod she.",False,False,BOTH,"Thise olde folk can muchel thing,”° quod she.",Thise olde folk kan muchel thyng quod she
god,gode,The Physician's Tale 235,data/oxford_txts/PhyT_oxford.txt,"And seide, “Gode fader, shal I die?",False,False,BOTH,"And seide, “Gode fader, shal I die?",And seyde Goode fader shal I dye
glad,gladde,The Friar's Tale 1348,data/oxford_txts/FriT_oxford.txt,And they were gladde for to fille his purs,False,False,BOTH,And they were gladde for to fille his purs,And they were glade for to fille his purs
prive,privee,Parliament of Fowls 260,data/oxford_txts/PF_oxford.txt,"And in a privee corner, in disporte,°",False,False,BOTH,"And in a privee corner, in disporte,°",And in a prive corner in disport
dere,dere,The Canon's Yeoman's Tale 795,data/oxford_txts/CYT_oxford.txt,"And other swiche, dere ynough a leek°",False,False,BOTH,"And other swiche, dere ynough a leek°",And othere swiche deere ynough a leek
ouen,owne,The Wife of Bath's Prologue 68,data/oxford_txts/WBPro_oxford.txt,He putte it in our owne jugement.,False,False,BOTH,He putte it in our owne jugement.,He putte it in oure owene juggement
riche,riche,The Shipman's Tale 84,data/oxford_txts/ShipT_oxford.txt,"Ful riche was his tresor and his hord,°",False,False,BOTH,"Ful riche was his tresor and his hord,°",Ful riche was his tresor and his hord
muche,moche,House of Fame 1358,data/oxford_txts/HF_oxford.txt,"Ful moche prees° of folk ther nas,°",False,False,BOTH,"Ful moche prees° of folk ther nas,°",Ful moche prees of folk ther nas
derk,derke,The Franklin's Tale 1074,data/oxford_txts/FranT_oxford.txt,Into hir owne derke regioun,False,False,BOTH,Into hir owne derke regioun,Into hir owene dirke regioun
god,goode,The Wife of Bath's Prologue 431,data/oxford_txts/WBPro_oxford.txt,"¶“Than wolde I seye, ‘Goode lief,° taak keep°",False,False,BOTH,"¶“Than wolde I seye, ‘Goode lief,° taak keep°",Thanne wolde I seye Goode lief taak keep
