text,original_scansion,predicted_scansion,dataset_split,filename,match
For they amonges al the pres,u S uSu S u S,u S uSu S u S,train,HF_gui_complete.csv,yes
Ensample why see now these wise clerkes,uSx u S u Su Sx uS,uSx u S u Sx Sx Su,train,TC1_gui_complete.csv,no
Our Hoste sey wel that the brighte sonne,u Su S u S u Su Sx,u Su S u S u Sx Sx,train,MLPro_gui_complete.csv,no
And if to yow it were a gret gladnesse,u S u S u Sx u S uSx,u S u S u Sx u S uSx,train,TC3_gui_complete.csv,yes
For whil that Adam fasted as I rede,u S u Su Su S u Sx,u S u Su Su S u Sx,train,PardT_gui_complete.csv,yes
Whos I am al and shal til that I deie,u S u S u S u S u S,u S u S u S u S u S,train,TC3_gui_complete.csv,yes
Toward the whiche daunce he drow ful yerne,uS u Sx ux S u S uSx,uS u Sx ux S u S Sxx,train,WBT_gui_complete.csv,no
Conseived hath min hertes pitee,SuS u S uS uS,S u S uS uS,train,TC5_gui_complete.csv,no
This seid by hem that be not worth two fecches,u S u S u S u S u Sx,u S u S u S u S u Sx,train,TC3_gui_complete.csv,yes
Of whiche Cresus Cyrus sore him dradde,u Su Su Su Sx u Sx,u Sx Su Su Sx u Sx,train,MkT_gui_complete.csv,no
So moot I thrive I shal at cokkes crowe,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,train,MilT_gui_complete.csv,yes
But Troilus yet him no word answerde,u SuS u S u S uSx,u SuS u S u S uSx,train,TC1_gui_complete.csv,yes
But how this Meleagre gan to die,u S u SuSu S u S,u S u Sux S u S,train,TC5_gui_complete.csv,no
Be mirie for the flood wol passe anon,u Su S u S u Sx uS,u Su S u S u Sx uS,train,MilT_gui_complete.csv,yes
But telleth me what mister men ye been,u Su S u Su S u S,u Su S u Su S u S,train,KnT_gui_complete.csv,yes
And doun the carpenter by him he sette,u S u SuS u S u Sx,u S u SuS u S u Sx,train,MilT_gui_complete.csv,yes
O Sowdanesse rote of iniquitee,u SuSx ux S uSuS,u S ux S ux,train,MLT_gui_complete.csv,no
Ye that it use I rede ye it lete,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,train,CYT_gui_complete.csv,yes
For quiksilver that we hadde it anon,u SuS u S ux S uS,u SuS u S ux S uS,train,CYT_gui_complete.csv,yes
Whan al was wel he roos and took his leve,u S u S u S u S u Sx,u S u S u S u S u Sx,train,TC3_gui_complete.csv,yes
For now goth he ful faste imagining,u S u S u Sx uSuS,u S u S u Sx ux,train,ClT_gui_complete.csv,no
Cam riding lik the god of armes Mars,u Su S u S u Su S,u Su S u S u Su S,train,KnT_gui_complete.csv,yes
That it is lik an heven for to here,u S u S u Su S u Sx,u S u S u Su S u Sx,train,SqT_gui_complete.csv,yes
And wel ye woot no vileinie is it,u S u S u SuS u S,u S u S u SuS u S,train,GP_gui_complete.csv,yes
Do what hir list to do me live or sterve,u S u S u S u Sx u Sx,u S u S u S u Sx u Sx,train,PF_gui_complete.csv,yes
He gat namore of hir for thus she seide,u S uSx u S u S u Sx,u S uSx u S u S u Sx,train,MkT_gui_complete.csv,yes
That wer not honeste if it cam to preef,u S u Sux S u S u S,u S u SuS S u S S u,train,MancPro_gui_complete.csv,no
Ther saw I thee cruel Juno,u S u S uS uS,u S u S uS uS,train,HF_gui_complete.csv,yes
A bettre preest I trow that nowher noon is,u Sx u S u S uS u S,u Sx u S u S uS u S,train,GP_gui_complete.csv,yes
The wenche routeth eek par compaignie,u Su Su S u SuS,u Sx uS u S SuS,train,RvT_gui_complete.csv,no
It semeth not ye take it for the beste,u Su S u Sx u S u Sx,u Su S u Sx u S u Sx,train,TC5_gui_complete.csv,yes
Thee thar nat drede for to be biwreid,u S u Su S u S uS,u S u Su S S u Su,train,MancT_gui_complete.csv,no
Til she gan axen him how Ector ferde,u S u Su S u Su Sx,u x u uS u S uS Sx,train,TC2_gui_complete.csv,no
Upon this child and on his doghter thoghte,uS u S u S u Su Sx,uS u S u S u Su Sx,train,MLT_gui_complete.csv,yes
Through which he slow himself for wrecchednesse,u S u S uS u SuSx,u S u S uS u SuSx,train,MkT_gui_complete.csv,yes
Til eche of hem gan cryen loude,u Sx u S u Su Sx,u Sx u S u Su Sx,train,HF_gui_complete.csv,yes
With never a word but seide him softely,u S u S u Sx u SuS,u S u S u Sx u SuS,train,TC3_gui_complete.csv,yes
Ye nece wol ye pullen out the thorn,u Su S u Su S u S,u Su S u Su S u S,train,TC3_gui_complete.csv,yes
Thou be my sheld for thy benignitee,u S u S u S uSuS,u S u S u S uSuS,train,TC2_gui_complete.csv,yes
And seide Sire what nedeth wordes mo,u Su Sx u Su Su S,u Sx Sx u Su Su S,train,KnT_gui_complete.csv,no
God bless us and his moder Seinte Marie,u S u S u Su Sx uS,u S u S u Su Sx uS,train,MerT_gui_complete.csv,yes
For of a perle fine oriental,u S u Su Sx uSuS,u S u Su Sx uS,train,LGW_FPro_gui_complete.csv,no
And for to hele him of his sorwes smerte,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,train,TC5_gui_complete.csv,yes
Oon of thise two bihoveth me to chese,u S ux S uSu S u Sx,u S ux S uSu S u Sx,train,FranT_gui_complete.csv,yes
In blisful time he cam into this place,u Su Sx u S uS u Sx,u Su Sx u S uS u Sx,train,PF_gui_complete.csv,yes
This entremes is dressed for you alle,u SuS u Su S u Sx,u S u Su S u Sx,train,PF_gui_complete.csv,no
But now I charge thee upon thy lif,u S u Su S uS u S,u S u Su S uS u S,train,LGW_FPro_gui_complete.csv,yes
Ought half this wo to make skilfully,u S u S u Su SuS,u S u S u Sx S,train,TC4_gui_complete.csv,no
Yet Troilus for al this no word seide,u SuS u S u S u Sx,u SuS u S u S u Sx,train,TC1_gui_complete.csv,yes
Ybrought ayein the tendre leves grene,uS uS u Su Su Sx,uS uS u Sx Su Sx,train,TC5_gui_complete.csv,no
Ther goth a brook and over that a brigge,u S u S u Su S u Sx,u S u S u Su S u Sx,train,RvT_gui_complete.csv,yes
This is no litel thing of for to seye,u S u Su S u S u S,u S u Su S u S u S,train,TC3_gui_complete.csv,yes
Ne in linage ne in other gentillesse,u S uSx u S u SuSx,u S uSx u S u SuSx,train,MkT_gui_complete.csv,yes
Now was ther of that chirche a parishclerk,u S u S u Sx u SuS,u S u S u Sx u SuS,train,MilT_gui_complete.csv,yes
What that I mene O swete herte dere,u S u Sx u Su Su Sx,u S u Sx u Su Sx Sx,train,TC3_gui_complete.csv,no
And therwithal ful tenderly she weep,u SuS u SuS u S,u SuS u SuS u S,train,LGW_gui_complete.csv,yes
And that ye plese hir nat to amorously,u S u Sx u S x uSuS,u S u Sx u S u Sux,train,MerT_gui_complete.csv,no
And seide Now is this the grettest wonder,u Sx u S u S uS uS,u Sx u S u S uS ux,train,TC2_gui_complete.csv,no
Do yow plesaunce leefful as I can,u S uSu Su S u S,u S uSx Su S u S,train,ParsPro_gui_complete.csv,no
And kiste his wif and made wantoun chere,u Sx u S u Su Su Sx,u Sx u S u Sx Su Sx,train,MerT_gui_complete.csv,no
Quod Troilus A lord I me consente,u SuS u S u S uSx,u SuS u S u S uSx,train,TC1_gui_complete.csv,yes
For also brouke I wel min heed,u Su Sx u S u S,u Su Sx u S u S,train,HF_gui_complete.csv,yes
And gladded me ay more and more,u Su S u Sx u Sx,u Su S u Sx u Sx,train,HF_gui_complete.csv,yes
And never other lady have,u Su Su Su Sx,u Su S Su Sx,train,BD_gui_complete.csv,no
As he that pitee felte on every side,u S u Su Sx u Sxu Sx,u S u Su Sx u Sxu Sx,train,TC4_gui_complete.csv,yes
I wolde it leten out and theron swere,u Sx u Su S u Su Sx,u Sx u Su S u Su Sx,train,LGW_gui_complete.csv,yes
In speche and never a deel of trouthe,u Sx u S u S u Sx,u Sx u S u S u Sx,train,HF_gui_complete.csv,yes
More then myself an hundred thousand sithe,ux S uS u Su Su Sx,ux S uS u Su Su Sx,train,Anelida_gui_complete.csv,yes
And eche of hem wepte eek for hir distresse,u Sx u S ux S u S uSx,u Sx u S ux S u S uSx,train,TC4_gui_complete.csv,yes
As I have of the water preved,u S ux S u Su Sx,u S ux S u Su Su,train,HF_gui_complete.csv,no
And of his retenue the bachelrie,u S u SuS u SuS,u S u SuS u SuS,train,ClT_gui_complete.csv,yes
But of the lettre of Phillis wol I write,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,train,LGW_gui_complete.csv,yes
In al that lond that she ne coude apese,u S u S u S u Sx uSx,u S u S u S u Sx uSx,train,ClT_gui_complete.csv,yes
Ben al the dores opened wide,u S u Su Sux Sx,u S u Su S Sx,train,HF_gui_complete.csv,no
Upon thise stedes that weren grete and white,uS ux Su S ux Sx u Sx,uS ux Su S ux Sx u Sx,train,KnT_gui_complete.csv,yes
Now lat us stinte of Custance but a throwe,u S u Sx u Sux S u Sx,u S u Sx u Sux S u Sx,train,MLT_gui_complete.csv,yes
That thilke day that ich untrewe be,u Su S u S uSu S,u Su S u S uSx S,train,TC4_gui_complete.csv,no
My wil is this for plat conclusioun,u S u S u S uSuS,u S u S u S uSuS,train,KnT_gui_complete.csv,yes
Gan on hem winke and bad hem taken kepe,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,train,SqT_gui_complete.csv,yes
And yet for ye shul han no misbileve,u S u S u S u SuSx,u S u S u S u SuSx,train,CYT_gui_complete.csv,yes
And therwithal she caste hir eyen doun,u SuS u Sx u Su S,u SuS u Sx u Su S,train,TC5_gui_complete.csv,yes
Than that it was and childishly deface,u S u S u SuS uSx,u S u S u S uSx,train,TC4_gui_complete.csv,no
With sownes fulle of hevenish melodie,u Su Sx u Sxu SuS,u Su Sx u Sxu SuS,train,TC5_gui_complete.csv,yes
Fortune hem bothe thenketh for to jape,uSx u Su Su S u Sx,uSx u Su Su S u Sx,train,TC5_gui_complete.csv,yes
The wo that in min herte was and pine,u S u S u Su S u Sx,u S u S u Su S u Sx,train,WBPro_gui_complete.csv,yes
For wel it feled the hert had harme,u S u Sx u S u Sx,u S u Sx u S u Sx,train,BD_gui_complete.csv,yes
And langour of these twys dayes five,S uS u Sx u Su Sx,u uS u Sx u Su Sx,train,TC5_gui_complete.csv,no
Whan Habradas was slain his wif so dere,u SuS u S u S u Sx,u SuS u S u S u Sx,train,FranT_gui_complete.csv,yes
For any dreem right for thin owene drede,u Su S u S u Sux Sx,u Su S u S u Sux Sx,train,TC5_gui_complete.csv,yes
Why quod this somnour ride ye thanne or goon,u S u Su Sx u Sx u S,u S u Su Sx u Sx u S,train,FriT_gui_complete.csv,yes
With his bargaines and with his chevisaunce,u S uSx u S u SuSx,u S uSx u S u SuSx,train,GP_gui_complete.csv,yes
That he ne coude no governaunce,u S u Sx u SuSx,u S u Sx u SuSx,train,HF_gui_complete.csv,yes
Shal han that oon of two but bothe,u S u S u S u Sx,u S u S u S u Sx,train,HF_gui_complete.csv,yes
To serven hir yet mighte he falle in grace,u Su S u Sx u Sx u Sx,u Su S u Sx u Sx u Sx,train,TC1_gui_complete.csv,yes
Lat be this thought thou canst no dremes rede,u S u S u S u Su Sx,u S u S u S u Su Sx,train,TC5_gui_complete.csv,yes
Rome Alisaundre Troye and othere three,ux SuSx uS u Sux S,ux S uS u Sux S,train,CYT_gui_complete.csv,no
Than was the revel of hir mariage,u S u Su S u SuSx,u S u Su S u SuSx,train,ClT_gui_complete.csv,yes
Min housbonde hadde a legende of his wif,u Sux Sx u Sux S u S,u Sux Sx u Sux S u S,train,WBPro_gui_complete.csv,yes
Lat us now make an help unto this man,u S u Sx u S uS u S,u S u Sx u S uS u S,train,MerT_gui_complete.csv,yes
Seid this child and as by wey of kinde,S u S u S u S u Sx,S u S u S u S u Sx,train,PrT_gui_complete.csv,yes
They had me yeven hir land and hir tresoor,u S x uS u S u S uS,u S x uS u S u S uS,train,WBPro_gui_complete.csv,yes
If that Criseyde allone were me laft,u S uSx uSu Sx u S,u S uSx uSx Sx u S,train,TC4_gui_complete.csv,no
Of which the eldeste highte Algarsif,u S u Sux Su SuS,u S u Sux Sx Sx,train,SqT_gui_complete.csv,no
This wepen shal the gailer or that tide,u Su S u Su S u Sx,u Su S u Su S u Sx,train,LGW_gui_complete.csv,yes
Whan he was fallen in prosperitee,u S u Su S uSuS,u S u Su S uSuS,train,LGW_gui_complete.csv,yes
Than is the newe perejonet tree,u S u Su SuSu S,u S u Sx Su S,train,MilT_gui_complete.csv,no
Ful prively his wey than hath he nome,u SuS u S u S u Sx,u SuS u S u S u Sx,train,LGW_gui_complete.csv,yes
And wonder prively took up also,u Su SuS u S uS,u Su SuS u S uS,train,CYT_gui_complete.csv,yes
Which is a thing that causeth more dispence,u S u S u Su Sx uSx,u S u S u Su Sx uSx,train,ShipT_gui_complete.csv,yes
Makinge his sort and beren him on honde,uSx u S u Su S u Sx,uSx u S u Su S u Sx,train,TC4_gui_complete.csv,yes
And seide deere suster Alisoun,u Su Su Su SuS,u Su Sx uS Sux,train,WBPro_gui_complete.csv,no
Er Calkas sende Troilus Criseyde,u Su Su SuS uSx,u Su Sx Su uSx,train,TC5_gui_complete.csv,no
I have yloved yow ful many a day,u Sx uSu S u Sx u S,u Sx uSu S u Sx u S,train,LGW_gui_complete.csv,yes
And gan this trumpe for to blowe,u S u Su S u Sx,u S u Su S u Sx,train,HF_gui_complete.csv,yes
For every teer which that Criseyde asterte,u Sxu S u S uSx uSx,u SuS u u S uSx uSx,train,TC3_gui_complete.csv,no
That she was out of alle charitee,u S u S u Su SuS,u S u S u Sx u,train,GP_gui_complete.csv,no
This Nicholas anon leet flee a fart,u SuS uS u S u S,u SuS uS u S u S,train,MilT_gui_complete.csv,yes
With pitous herte and heigh devocioun,u Su Sx u S uSuS,u Su Sx u S uSuS,train,KnT_gui_complete.csv,yes
Allas hir doghter that she loved so,uS u Su S u Su S,uS u Su S u Su S,train,ClT_gui_complete.csv,yes
Al were it wist but in pris and upborn,u Sx u S u S u S uS,u Sx u S u S u S uSx,train,TC1_gui_complete.csv,no
And broghte gold unto this philosophre,u Su S uS u SuSx,u Sx S uS u S,train,FranT_gui_complete.csv,no
In al that hous but after hir degree,u S u S u Su S uS,u S u S u Su S uS,train,ShipT_gui_complete.csv,yes
That been encombred of our owne lives,u S uSu S u Sx uS,u S uSu S u Sx Su,train,KnT_gui_complete.csv,no
And if this man slee here himself allas,u S u S u Sx uS uS,u S u S u Sx uS uS,train,TC2_gui_complete.csv,yes
Whil that they slepte and thus they han hem slain,u S u Sx u S u S u S,u S u Sx u S u S u S,train,WBPro_gui_complete.csv,yes
His knave was a strong carl for the nones,u Sx u S u S u S uS,u Sx u S u S u S uS,train,MilT_gui_complete.csv,yes
Cherisse thy wif or thou shalt never thee,uSx u S u S u Su S,uS u S u S u Su S,train,MerT_gui_complete.csv,no
Therwith the sorwe so his herte shette,uS u Su S u Su Sx,uS u Su S u Sx Sx,train,TC3_gui_complete.csv,no
That men purposen pees on every side,u S uSu S u Sxu Sx,u S ux S u Sxu ux,train,TC4_gui_complete.csv,no
Who sorweth now but woful Palamoun,u Su S u Su SuS,u Su S u Su SuS,train,KnT_gui_complete.csv,yes
Nought roughte I whiderward thou woldest me stere,u Sx u SuS u Su x Sx,u Sx u SuS u Su S Sx,train,TC4_gui_complete.csv,no
Withoute feithe lawe or mesure,uSx ux Su S uSx,uSx ux ux S uSx,train,BD_gui_complete.csv,no
And til a grove faste ther beside,u S u Su Su S uSx,u S u Sx ux S uSx,train,KnT_gui_complete.csv,no
And late hem slepe that abedde were,u Sx u Su S uSu Sx,u Sx u Sx u uSx Sx,train,TC3_gui_complete.csv,no
Yet nathelees bihoveth it nedfully,u SuS uSx u SuS,u SuS uSu S Sx,train,TC4_gui_complete.csv,no
But was ther noon of al that compaignie,u S u S u S u SuS,u S u S u S u SuS,train,FranT_gui_complete.csv,yes
Thus held him ech of other wel apaied,u S u S u S u SuS,u S u S u Su S u,train,TC3_gui_complete.csv,no
Whan it was two yeer old and fro the brest,u S u S u S u S u S,u S u S u S u S u S,train,ClT_gui_complete.csv,yes
Wherso thou come amonges hie or lowe,uS u Sx uSu S u Sx,uS u Sx uSu S u Sx,train,MancT_gui_complete.csv,yes
Of no partie ne cantel of a thing,u S uS u Su S u S,u S uS u Su S u S,train,KnT_gui_complete.csv,yes
That no drope ne fille upon hir brest,S u Sx u Sx uS u S,S u Sx u Sx uS u S,train,GP_gui_complete.csv,yes
And wel was him that coude best devise,u S u S u Su S uSx,u S u S u Su S uSx,train,TC3_gui_complete.csv,yes
Loke eek that to the king Demetrius,ux S u S u S uSuS,ux S u S u S uSuS,train,PardT_gui_complete.csv,yes
And welte al Paradis saving o tree,u Sx u SuS uS u S,u Sx u SuS uS u S,train,MkT_gui_complete.csv,yes
Or bush or gras or ered londe,u S u S u Su Sx,u S u S u Su Sx,train,HF_gui_complete.csv,yes
Ye sholde arise wherfor I yeve yow reed,u Sx uSx uS u Sx u S,u Sx uSx uS u Sx u S,train,PardT_gui_complete.csv,yes
Is likned til a fish that is waterlees,u Sx u S u S u SuS,u Su u S u S u S,train,GP_gui_complete.csv,no
And aftir swiche answeres as he hadde,u Su Sx uSu S u Sx,u Su Sx ux S u Sx,train,TC2_gui_complete.csv,no
Now certes quod she sin I am his wif,u Su S u S u S u S,u Su S u S u S u S,train,LGW_gui_complete.csv,yes
She gropeth alwey forther with hir hond,u Su Su Su S u S,u Su Su Su S u S,train,RvT_gui_complete.csv,yes
For ever the latter ende of joye is wo,u Su S ux Sx u S u S,u Su S ux Sx u S S S,train,NPT_gui_complete.csv,no
That she was lik to torche bright,u S u S u Su S,u S u S u Su S,train,BD_gui_complete.csv,yes
And seide Nevew if it mighte be,u Su Su S u Su S,u Su Su S u Sx S,train,LGW_gui_complete.csv,no
Her suster for to seen and come anoon,u Su S u S u Sx uS,u Su S u S u Sx uS,train,LGW_gui_complete.csv,yes
By Troilus adoun right he him sette,u SuS uS u S u Sx,u SuS uS u S u Sx,train,TC3_gui_complete.csv,yes
But she non answer of him mighte have,u S u Su S u Su Sx,u S u Su S u Sx Sx,train,ClT_gui_complete.csv,no
That for to honten is so desirous,u S u Su S u SuS,u S u Su S u SuS,train,KnT_gui_complete.csv,yes
What eileth yow to grone in this manere,u Su S u Sx u S uSx,u Su S u Sx u S uSx,train,NPT_gui_complete.csv,yes
Beth glad forthy and live in sikernesse,u S uS u Sx u SuSx,u S uS u Sx u SuSx,train,TC3_gui_complete.csv,yes
By cause Nero hadde of him swich drede,u Su Su Sx u S u Sx,u Su Su Sx u S u Sx,train,MkT_gui_complete.csv,yes
Now quod I whil we han space,S u S u S u Sx,S u S u u S Sx,train,HF_gui_complete.csv,no
God help me so this is the firste lettre,u S u S u S u Su Sx,u S u S u S u Sx Sx,train,TC2_gui_complete.csv,no
Of this mervaille agast was al the prees,u S uSx uS u S u S,u S uSx uS u S u S,train,MLT_gui_complete.csv,yes
Wher thou shalt knowen of our privetee,u S u Su S u SuS,u S u Su u S SuS,train,FriT_gui_complete.csv,no
Or what man hath the cunning or the wit,u S u S u Su S u S,u S u S u Su S u S,train,Anelida_gui_complete.csv,yes
The cause why I stonde here,u Su S u Su Sx,u Su S u Sx Sx,train,HF_gui_complete.csv,no
That thou reherce of al hir lif the grete,u S uSx u S u S u Sx,u S uSx u S u S u Sx,train,LGW_FPro_gui_complete.csv,yes
And so bifel that longe er it were day,u S uS u Sx u S ux S,u S uS u Sx u S ux S,train,NPT_gui_complete.csv,yes
Gras time is doon my fodder is forage,u Sx u S u Su S uSx,u Sx u S u Su S uSx,train,RvPro_gui_complete.csv,yes
So at the laste herof they felle at oon,u S u Sx uS u Sx u S,u S u Sx uS u Sx u S,train,TC3_gui_complete.csv,yes
Wherfore I singe and singe I moot certein,uSx u Sx u Sx u S uS,uSx u Sx u Sx u S uS,train,PrT_gui_complete.csv,yes
My goinge graunted is by parlement,u Su Su S u SuS,u Su Su S u SuS,train,TC4_gui_complete.csv,yes
Nay Crist forbede it for his holy blood,u S uSx u S u Su S,u S uSx u S u Su S,train,MilT_gui_complete.csv,yes
On which thy limes feithfully extenden,u S u Su SuS uSu,u S u Su SuS uSx,train,MLT_gui_complete.csv,no
And som men seyn he was of tunge large,u S u S u S u Su Sx,u S u S u S u Su Sx,train,TC5_gui_complete.csv,yes
Hem to refresshe and drinken if hem leste,u S uSx u Su S u Sx,u S uSx u Su S u Sx,train,KnT_gui_complete.csv,yes
Withoute rasour or sisoures,uSx uS u SuS,uSx uS u SuS,train,HF_gui_complete.csv,yes
The day approcheth of hir retourninge,u S uSu S u SuSx,u S u S u Sx,train,KnT_gui_complete.csv,no
Of hap and fortune in our chapmanhede,u S u Sux S u SuSx,u S u Sux S u S,train,ShipT_gui_complete.csv,no
And if I do present or in absence,u S u S uS u S uSx,u S u S uS u S uSx,train,TC3_gui_complete.csv,yes
That benched was on turves fresshe ygrave,u Su S u Su Sx uSx,u Su S u Su Sx uSx,train,LGW_FPro_gui_complete.csv,yes
Of wommen in this world the thriftieste,u Su S u S u SuSx,u Su S u S u SuSx,train,TC2_gui_complete.csv,yes
To Troilus min owene herte free,u SuS u Sux Su S,u SuS u Sux Su S,train,TC4_gui_complete.csv,yes
Quod Pandarus Lo here an hard request,u SuS u Sx u S uS,u SuS u Sx u S uS,train,TC3_gui_complete.csv,yes
That day of us mot make desseveraunce,u S u S u Sx uSuSx,u S u S u Sx uS,train,TC3_gui_complete.csv,no
Ful sodeinly they stinten alle at ones,u SuS u Su Sx u Sx,u SuS u Su Sx u Su,train,LGW_FPro_gui_complete.csv,no
It is wel wist how that the Grekes stronge,u S u S u S u Su Sx,u S u S u S u Su Sx,train,TC1_gui_complete.csv,yes
Or in desert no wight but Crist sans faille,u S uS u S u S u Sx,u S uS u S u S u Sx,train,MLT_gui_complete.csv,yes
For which Pallas was with Aglauros wrooth,u S uS u S uSu S,u S uS u S uSu u,train,TC3_gui_complete.csv,no
Who peinted the leon tel me who,S uS u Su S u S,u uS u Su S u S,train,WBPro_gui_complete.csv,no
The thridde ferthe fifte sixte day,u Su Su Su Su S,u Su Su Su Su S,train,TC5_gui_complete.csv,yes
As if a wight hath faste a thing in minde,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,train,TC5_gui_complete.csv,yes
Is that in ernest quod she wil ye so,u S u Su S u S u S,u S u Su S u S u S,train,LGW_gui_complete.csv,yes
It nas aretted him no vileinie,u S uSu S u SuS,u S uS u S SuS,train,KnT_gui_complete.csv,no
Prees on us faste and thanne wol we flee,u S u Sx u Su S u S,u S u Sx u Su S u S,train,WBPro_gui_complete.csv,yes
If that I verraily the cause knewe,u S u SuS u Su Sx,u S u SuS u Sx Sx,train,SqT_gui_complete.csv,no
And prively he doth his shippes dighte,u SuS u S u Su Sx,u SuS u S u Su Sx,train,LGW_gui_complete.csv,yes
To yow my spouse and yow gretly offende,u S u Sx u S uS uSx,u S u Sx u S uS uSx,train,MerT_gui_complete.csv,yes
What sholde I lenger proces of it make,u Sx u Su Su S u Sx,u Sx u Su Su S u Sx,train,TC2_gui_complete.csv,yes
To herknen of your book ye preisen thus,u Su S u S u Su S,u Su S u u u Su S,train,TC2_gui_complete.csv,no
She feined hir as that she moste gon,u Su S u S u Su S,u Su S u S u Sx S,train,MerT_gui_complete.csv,no
Right in your sighte anon withouten lie,u S u Sx uS uSu S,u S u Sx uS uSu S,train,CYT_gui_complete.csv,yes
And ay the forther that she was in age,u S u Su S u S u Sx,u S u Su S u S u Sx,train,ClT_gui_complete.csv,yes
Ware the sonne in his ascencioun,Sx u Sx u S uSuS,Sx u Sx u S xx,train,NPT_gui_complete.csv,no
Right thus me mette as I you telle,u S u Sx u S u Sx,u S u Sx u S u Sx,train,BD_gui_complete.csv,yes
Eternally or thou thy werk began,uSuS u S u S uS,uSuS u S u S uS,train,LGW_gui_complete.csv,yes
And do that I my ship to haven winne,u S u S u S u Su Sx,u S u S u S u Su Sx,train,Anelida_gui_complete.csv,yes
A litel scole of Cristen folk ther stood,u Su Sx u Su S u S,u Su Sx u Su S u S,train,PrT_gui_complete.csv,yes
A teine of silver evel mote he cheve,u Sx u Su Su Sx u Sx,u Sx u Su Su Sx u Sx,train,CYT_gui_complete.csv,yes
Neither abed ne in noon other place,uS uS u S u Su Sx,uS uS u S u u Sx,train,ShipT_gui_complete.csv,no
Than with a womman using for to chide,u S u Su Su S u Sx,u S u Su Su S u Sx,train,WBPro_gui_complete.csv,yes
But for hir child so longe was unborn,u S u S u Su S uS,u S u S u Su S uS,train,KnT_gui_complete.csv,yes
Lord he was glad and seide Freend so dere,u S u S u Su S u Sx,u S u S u Su S u Sx,train,TC1_gui_complete.csv,yes
For sorwe of which whan he it gan biholde,u Sx u S u S u S uSx,u Sx u S u S u S uSx,train,TC5_gui_complete.csv,yes
That of her pite kepte him from his bane,u S u Su Sx u S u Sx,u S u Su Sx u S u Sx,train,LGW_gui_complete.csv,yes
And on the morwe pulle it up as blive,u S u Su Sx u S u Sx,u S u Su Sx u S u Sx,train,TC1_gui_complete.csv,yes
To Diomede algate I wol be trewe,u SuSx uSx u S u Sx,u SuSx uSx u S u Sx,train,TC5_gui_complete.csv,yes
And in thee nede of sooth and thus forsothe,u S u Sx u S u S uSx,u S u Sx u S u S uSx,train,TC4_gui_complete.csv,yes
So that ye men shul been as lewed as gees,u S u S u S u Sx u S,u S u S u S u Sx u S,train,MerT_gui_complete.csv,yes
His wo as in a general compleining,u S u S u Sxu SuS,u S u S u SuS SuS,train,FranT_gui_complete.csv,no
What who artow It am I Absolon,u S uS u S u SuS,u S uS u S u SuS,train,MilT_gui_complete.csv,yes
With his brother and that is for to sayn,u S uS u S u S u S,u S uS u S u S u S,train,CYT_gui_complete.csv,yes
That sheweth it withouten drede,u Su S uSu Sx,u Su S uSu Sx,train,HF_gui_complete.csv,yes
Ther shiveren shaftes upon sheeldes thikke,u SuS uS uS ux Sx,u SuS uS uS ux Sx,train,KnT_gui_complete.csv,yes
And telle he moste his tale as was resoun,u Sx u Sx u Sx u S uS,u Sx u Sx u Sx u S uS,train,GP_gui_complete.csv,yes
That oon for love that other was for hate,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,train,WBPro_gui_complete.csv,yes
And in hir bosom the lettre doun he thraste,u S u Su S ux S u Sx,u S u Su S ux S u Sx,train,TC2_gui_complete.csv,yes
This Pandare that neigh malt for wo and routhe,u Sux S u S u S u Sx,u Sux S u S u S u Sx,train,TC1_gui_complete.csv,yes
That she for whom they han this jolitee,u S u S u S u SuS,u S u S u u u SuS,train,KnT_gui_complete.csv,no
For God so wisly on my soule rewe,u S u Su S u Su Sx,u S u Su S u Su Sx,train,Anelida_gui_complete.csv,yes
I prey yow first in covenant ye me kisse,u S u S u SuS u x Sx,u S u S u SuS u S Sx,train,MerT_gui_complete.csv,no
Beth of good herte and serveth alle three,u S u Sx u Su Su S,u S u Sx u Su Sx u,train,PF_gui_complete.csv,no
With that hir heed doun in the bed she leide,u S u S u S u S u Sx,u S u S u S u S u Sx,train,TC3_gui_complete.csv,yes
O nice world lo thy discrecioun,u Su S u S uSuS,u Su S S u uSuS,train,TC4_gui_complete.csv,no
Than telleth it hir speche and al the blisse,u Su S u Sx u S u Sx,u Su S u Sx u S u Sx,train,PF_gui_complete.csv,yes
I hope to God herafter shul ye knowe,u Sx u S uSu S u Sx,u Sx u S uSu S u Sx,train,MerT_gui_complete.csv,yes
From a sparke spronge amis,S u Su Sx uS,S u Su Sx uS,train,HF_gui_complete.csv,yes
The smok quod he that thou hast on thy bak,u S u S u S u S u S,u S u S u S u S u S,train,ClT_gui_complete.csv,yes
Why nil I make at ones riche and pore,u S u Sx u Su Sx u Sx,u S u Sx u Su Sx u Sx,train,TC5_gui_complete.csv,yes
So dronke he was he niste what he wroghte,u Sx u S u Su S u Sx,u Sx u S u Su S u Sx,train,PardT_gui_complete.csv,yes
