text,original_scansion,predicted_scansion,dataset_split,filename,match
For who can be so buxom as a wif,u S u S u Su S u S,u S u S u Su S u S,train,MerT_gui_complete.csv,yes
And bere hem doun that wolden hem accuse,u Su S u S ux S uSx,u Su S u S ux S uux,train,MerT_gui_complete.csv,no
He fasted longe and was in contemplaunce,u Su Sx u S u SuSx,u Su Sx u S u uuSx,train,SumT_gui_complete.csv,no
As sobre was that wonder was to se,u Su S u Su S u S,u Su S u Sx S u x,train,ThopPro_gui_complete.csv,no
For al his smert he wolde him nat restreine,u S u S u Sx u S uSx,u S u S u Sx u S uSx,train,MkT_gui_complete.csv,yes
They wolde hem selle and spenden on this craft,u Su S ux S ux S u S,u Su S ux S ux S u S,train,CYT_gui_complete.csv,yes
So hoole enclined to alle goode,u Su SuS x ux Sx,u Su SuS u Sx Sx,train,BD_gui_complete.csv,no
The constable whan him list no lenger seche,u Sux S u S u Su Sx,u Sux S u S u Su Sx,train,MLT_gui_complete.csv,yes
For which heer for the Wives love of Bathe,u S u S u Su Sx u Sx,u S u S u Su Sx u ux,train,ClT_gui_complete.csv,no
And able for to helpen al a shire,u Su S u Su S u Sx,u Su S u Su S u Sx,train,GP_gui_complete.csv,yes
And of hir clothing took he the mesure,u S u Su S u S uSx,u S u Su S u S uSx,train,ClT_gui_complete.csv,yes
And semeth me that he desireth fawe,u Su S u S uSu Sx,u Su S u S uSu Sx,train,TC4_gui_complete.csv,yes
His compleint and for love his hote fires,u Su S u Su S ux Sx,u Su S u Sx S ux Sx,train,KnT_gui_complete.csv,no
And burel folk in richesse and despence,u Su S u Sux S uSx,u Su S u Sux S uSx,train,SumT_gui_complete.csv,yes
And ther thou seyst thou shalt as faire finde,u S u S u S u Su Sx,u S u S u S u Su Sx,train,TC4_gui_complete.csv,yes
As wolde blisful Jove for his joye,u Su Su Sx u S uS,u Su Su Sx u S uS,train,TC4_gui_complete.csv,yes
She couched hem after as they shuld serve,u Su S uS u S u Sx,u Su S uS u S u Sx,train,PF_gui_complete.csv,yes
Destroyed been ye wolde whoso nolde,uSu S u Su Su Sx,uSu S u Su Su Sx,train,TC1_gui_complete.csv,yes
To winne hir love or doon hem reverence,u Su S ux S u S uxSx,u Su S ux S u S uxSx,train,WBPro_gui_complete.csv,yes
And in his folkes furtheringes,u S u Su SuSx,u S u Su SuSx,train,HF_gui_complete.csv,yes
Right so for shame al wexen gan hire hewe,u S u Su S ux S ux Sx,u S u Su S ux S ux Sx,train,PF_gui_complete.csv,yes
Than is the flour again the brighte sonne,u S u S uS u Su Sx,u S u S uS u Su Sx,train,LGW_gui_complete.csv,yes
For which the tenthe night if that I faile,u S u Su S u S u Sx,u S u Su S u S u Sx,train,TC5_gui_complete.csv,yes
And thanne he sholde been in joye and reste,u Su S ux S u Su S xx,u Su S ux S u Su S xx,train,ShipT_gui_complete.csv,yes
Som good theron or sumwhat here,u S uS u Su Sx,u S uS u Su Sx,train,HF_gui_complete.csv,yes
Or the false Genellon,S u Su SuS,u S ux SuS,train,BD_gui_complete.csv,no
Fortune out of hir regne made hir falle,uSu S u S ux Sx u Sx,uSu S u S ux Sx u Sx,train,MkT_gui_complete.csv,yes
And after this Tiburce in good entente,u Su S uSx u S uSx,u Su S uSx u u uSx,train,SNT_gui_complete.csv,no
She seith not ones nay whan he seith ye,u S u Su S u S u S,u S u Su S u S u S,train,MerT_gui_complete.csv,yes
The deeth but mennes wittes been so dulle,u S u Su Su S u Sx,u S u Su Su S u Sx,train,MLT_gui_complete.csv,yes
Ye han non other contenance I leve,u S u Su SuSx u Sx,u S u Su SuSx u ux,train,MerT_gui_complete.csv,no
As whit as is the blosme upon the ris,u S u S u Sx uS u S,u S u S u Sx uu x u,train,MilT_gui_complete.csv,no
And in the water vessel he it caste,u S u Su Su S u Sx,u S u Su Su S u Sx,train,CYT_gui_complete.csv,yes
But sooth is seid algate I finde it trewe,u S u S uSx u Sx u Sx,u S u S uSx u Sx u Sx,train,ClT_gui_complete.csv,yes
Which purpos was plesant to God seide he,u Su S uS u S ux S,u Su S uS u S ux S,train,MerT_gui_complete.csv,yes
But al this nas but sleight and flaterie,u S u S u S u SuS,u S u S u S u SuS,train,Anelida_gui_complete.csv,yes
And hem biforn Almache the prefect broghte,u S uS uSx u Su Sx,u S uS uSx u Su Sx,train,SNT_gui_complete.csv,yes
His purchasing ne might nat been infect,u SuS u S u S uS,u SuS u S u S uS,train,GP_gui_complete.csv,yes
Whil that I have a leiser and a space,u S u Su S ux S u Sx,u S u Sx S ux S u Sx,train,SqT_gui_complete.csv,no
Although thou mayst go in the daunce,uS u S u S u Sx,uS u S u S u Sx,train,HF_gui_complete.csv,yes
First whan she of his falsnesse him umbreide,u S x u S uSu S uSx,u S S u S uSx S uSx,train,LGW_gui_complete.csv,no
And alderfirst he bad hem alle a bone,u SuS u S u Sx u Sx,u SuS u S u Sx u Sx,train,MerT_gui_complete.csv,yes
The fressheste and the beste he coude finde,u Sux S u Su S ux Sx,u Sux S u Su S ux Sx,train,TC3_gui_complete.csv,yes
I wol noght serven Venus ne Cupide,u S u Su Su S uSx,u S u Su Su x uSx,train,PF_gui_complete.csv,no
Dorstestow that I tolde hir in hir ere,uSu S u Su S u S xx,uSu S u Su S u S xx,train,TC1_gui_complete.csv,yes
That hast this wintres weders overshake,u S u Su Su SuSx,u S u Su Su SuSx,train,PF_gui_complete.csv,yes
And therfor wol I teche yow al the glose,u Su S u Sx u S u Sx,u Su S u Sx u S u Sx,train,SumT_gui_complete.csv,yes
And though to me that ye be lief and dere,u S u S u S u S u Sx,u S u S u S u S u Sx,train,ClT_gui_complete.csv,yes
Aboute and dide al min entente,uSx u Sx u S uSx,uSx u Sx u u uSx,train,HF_gui_complete.csv,no
Of Crist and bar his gospel in hir minde,u S u S u Su S u Sx,u S u S u Su S u Sx,train,SNT_gui_complete.csv,yes
Somme blamed it somme preised it certein,ux Su S ux Su S uS,ux Su S ux Su S uS,train,MerT_gui_complete.csv,yes
And thus endureth til that she was so mate,u S uSu S u x S u Sx,u S uSu S u x S u Sx,train,Anelida_gui_complete.csv,yes
Him thoughte it lik a kalendes of chaunge,u Su S u S uSx u Sx,u Su S u S uSx u Sx,train,TC5_gui_complete.csv,yes
And in a litel herber that I have,u S u Su Su S u Sx,u S u Su Su S u Sx,train,LGW_FPro_gui_complete.csv,yes
Ther Venus hath hir principal dwelling,u Su S u SuS uS,u Su S u SuS uS,train,KnT_gui_complete.csv,yes
Up peine of deeth so have I doon certein,u Su S u x Sx u S uS,u Sx S u x Sx x S Su,train,MLT_gui_complete.csv,no
And seide thus Madame the God above,u Su S uSx u S uSx,u Su S uSx u S uSx,train,LGW_FPro_gui_complete.csv,yes
That art a kinges sone and dampned thus,u S u Su Su S ux S,u S u Su Sx S ux u,train,LGW_gui_complete.csv,no
That al this wide world she sette at noght,u S u Su S u Sx u S,u S u Su S u Sx u u,train,FranT_gui_complete.csv,no
As of this thing the which ye been aboute,u S u S u S u S uSx,u S u S u S u S uSx,train,LGW_gui_complete.csv,yes
Of hir in preising of hir excellence,u S u Su S u SuSx,u S u Su S u SuSx,train,TC3_gui_complete.csv,yes
And if that she be foul thou seyst that she,u S u S u S u S u S,u S u S u S u S u S,train,WBPro_gui_complete.csv,yes
Til that fortune had broght him in the snare,u S uSx u S u S u Sx,u S uSx u S u S u Sx,train,KnT_gui_complete.csv,yes
But God forbede but men shoulde leve,u S uSu S u Su Sx,u S uSu S u Su Sx,train,LGW_FPro_gui_complete.csv,yes
For Philomene with salte teres eke,u SuSu S ux Su Sx,u SuSu S ux Sx Sx,train,LGW_gui_complete.csv,no
Men mighte smiten of her arm or heed,u Su Su S u S u S,u Su Su S u S u S,train,LGW_gui_complete.csv,yes
And ofte on hir whil that servise laste,u Su S u S u Sux Sx,u Su S u S u Sux Sx,train,TC1_gui_complete.csv,yes
Again his chois this was his fantasie,uS u S u S u SuS,uS u S u S u SuS,train,MerT_gui_complete.csv,yes
So gay a popelote or swich a wenche,u S u SuSx u S u Sx,u S u SuSx u S u Sx,train,MilT_gui_complete.csv,yes
And fond Jasoun and Ercules also,u S uS u SuS uS,u S uS u SuS uS,train,LGW_gui_complete.csv,yes
To telle his harlotrie I wol nat spare,u Sx u SuS u S u Sx,u Sx u SuS u S u Sx,train,FriT_gui_complete.csv,yes
To preche and eek to begge it is no doute,u Sx u S u Sx u S u Sx,u Sx u S u Sx u S u Sx,train,SumT_gui_complete.csv,yes
And God toforn lo som of hem shal smerte,u S uS u S u S u Sx,u S uS u S u S u Sx,train,TC1_gui_complete.csv,yes
Lo this mene I min owene swete herte,u S ux S u Sux Su Sx,u S uS S u Sux Su Sx,train,TC3_gui_complete.csv,no
And whan they sie hir time goon to reste,u S u S u Su S u Sx,u S u S u Su S u xx,train,MerT_gui_complete.csv,no
And estward roos to him that coude it knowe,u Su S u S u Sx u Sx,u Su S u S u Sx u ux,train,TC3_gui_complete.csv,no
Ther king Ninus was graven under a tree,u S uS u Su Sx u S,u S uS u Su Sx S u,train,LGW_gui_complete.csv,no
She chees for him to die and go to helle,u S u S u S u S u Sx,u S u S u S u S u Sx,train,TC5_gui_complete.csv,yes
Therfor she had him at hir owne wille,uS u S u S u Su Sx,uS u S u S u Su Sx,train,Anelida_gui_complete.csv,yes
And thilke foles sittinge hir aboute,u Su Su Sux S uSx,u Su Su Sux S uSx,train,TC4_gui_complete.csv,yes
He saugh a maide walkinge him biforn,u S u Su Sux S uS,u S u Su Sux S uS,train,WBT_gui_complete.csv,yes
Two lordes which that were of greet renoun,u Su S u Su S u xS,u Su S u Sx S u xu,train,LGW_gui_complete.csv,no
And with an other thought hir herte quaketh,u S u Su S u Su Sx,u S u Su S u Su Sx,train,TC2_gui_complete.csv,yes
Whan he is siker of his gode name,u S u Su S u Su Sx,u S u Su S u Su Sx,train,KnT_gui_complete.csv,yes
Soth is that God ne graunteth no pitee,u S u S u Su S uS,u S u S u Su S uS,train,ABC_gui_complete.csv,yes
Sholde I now love and putte in jupartie,ux S u Sx u Sx u SuS,ux S u Sx u Sx u SuS,train,TC2_gui_complete.csv,yes
Thou sholdest knitte up wel a greet matere,u Su Su S u S u Sxx,u Su Su S u S u Sxx,train,ParsPro_gui_complete.csv,yes
Yis quod this somnour pay anon lat se,u S u Su S uS u S,u S u Su S uS u x,train,FriT_gui_complete.csv,no
That men rede in the Lapidaire,u S ux S u SuSx,u S ux S u SuSx,train,HF_gui_complete.csv,yes
In widewes habite blak but nathelees,u Sux Sux S u SuS,u Sux uSx S u SuS,train,TC1_gui_complete.csv,no
Curseth the day and time that nature,uS u S u Su S uSx,uS u S u Su S uSx,train,ClT_gui_complete.csv,yes
I hope of it to bringe answere anon,u Su S u S ux Sxx uS,u Su S u S ux Sxx Su,train,TC2_gui_complete.csv,no
He mighte noght smite al hir nekke atwo,u Su S ux S u Sx uS,u Su S ux S u Sx Su,train,SNT_gui_complete.csv,no
And slepen wolen til the sonne shine,u Su Su S u Su Sx,u Su Su S u Sx Sx,train,TC3_gui_complete.csv,no
Swa werkes ay the wanges in his heed,u Su S u Su S u S,u Su S u Su S u S,train,RvT_gui_complete.csv,yes
And with a sik right thus she seide hir wille,u S u S u S u Sx u Sx,u S u S u S u Sx u Sx,train,SqT_gui_complete.csv,yes
Had Dido quene eek of Cartage,u Su Sx u S uSx,u Su Sx S u Sux,train,BD_gui_complete.csv,no
That it forwot that is to come,u S uS u S u Sx,u S uS u S u Sx,train,HF_gui_complete.csv,yes
What ende that I make it shal be so,u Su S u Sx u S u S,u Su S u Sx S u S u,train,LGW_gui_complete.csv,no
And preyeth him on her to have som routhe,u Su S u S u Sx u Sx,u Su S u S u Sx S ux,train,LGW_gui_complete.csv,no
The othes that hir covenants assuren,u Su S u SuS uSu,u Su S u SuS uSu,train,KnT_gui_complete.csv,yes
Ne knowe hem more than min olde hat,u Su S ux S u Su S,u Su S ux S u Sx S,train,TC3_gui_complete.csv,no
He noght forgat to yeve the leeste page,u S uS u Su S ux Sx,u S uS u Su S ux Sx,train,ShipT_gui_complete.csv,yes
After that day and whan that this preest sholde,uS u S u S u S u Sx,uS u S u S u S u Sx,train,CYT_gui_complete.csv,yes
To han as greet a grace as No hadde,u S u S u Su S u Sx,u S u S u Su S u Sx,train,MilT_gui_complete.csv,yes
And to himself right thus he spak and seide,u S uS u S u S u Sx,u S uS u S u S u Sx,train,TC5_gui_complete.csv,yes
To bringe aboute our purpos if we may,u Sx uSx u Su S u S,u Sx uSx u Su S x S,train,CYT_gui_complete.csv,no
But swiche a fairnesse of a nekke,u Sx u Sux S u Sx,u Sx u Sux S u Sx,train,BD_gui_complete.csv,yes
And with that word he with a sobre chere,u S u S u S u Su Sx,u S u S u S u Su Sx,train,MLPro_gui_complete.csv,yes
Though I come after him with hawebake,u S ux Su S u SuSx,u S ux Su S u SuSx,train,MLPro_gui_complete.csv,yes
Doth to this maister chere and reverence,u S u Su Su S uxSx,u S u Su Su S uxSx,train,FranT_gui_complete.csv,yes
Grevous to me God wot is for to twinne,uS u S u S u S u Sx,uS u S u S u S u Sx,train,TC4_gui_complete.csv,yes
And compaignable and bar hirself so faire,u SuSx u S uS u Sx,u SuSx u S uS u Sx,train,NPT_gui_complete.csv,yes
Grisilde he seide ye shul wel understonde,uSx u Sx u S u SuSx,uSx u Sx u S u Suux,train,ClT_gui_complete.csv,no
I am a king it sit me noght to lie,u S u S u S u S u S,u S u S u S u S u S,train,MerT_gui_complete.csv,yes
At that time for him liste ride so,u S ux S u Su Su S,S u Sx u u Su Sx S,train,GP_gui_complete.csv,no
As whoso toke a mirour polished bright,u Su Sx u Su Sux S,u Su Sx u SS uxu S,train,MerT_gui_complete.csv,no
So that ye touchen nought of this matere,u S u Su S u S uSx,u S u Su S u S uSx,train,TC5_gui_complete.csv,yes
He was apointed ther he wolde abide,u S uSu S u Sx uSx,u S uSu S u Sx uSx,train,MerT_gui_complete.csv,yes
This wrecched world and held al vanitee,u Su S u S u SuS,u Su S u S u SuS,train,TC5_gui_complete.csv,yes
I mene as fer as oughte ben requered,u Su S u S ux S uSx,u Su S u S ux S uSx,train,TC3_gui_complete.csv,yes
O dere cosin min daun John she saide,u Su Su S u S u Sx,u Su Su S u S u Sx,train,ShipT_gui_complete.csv,yes
And sobreliche on hir he threw his look,u SuSx u S u S u S,u SuSx S u S u S u,train,TC5_gui_complete.csv,no
That litel wonder is thogh I walwe and winde,u Su Sx u S u Sx u Sx,u Su Sx u S u Sx u Sx,train,WBT_gui_complete.csv,yes
And wente his wey ther God yeve him meschance,u Sx u S u S ux S uSx,u Sx u u S u Sx S uSx,train,MLT_gui_complete.csv,no
Naught have agilt ne doon to love trespas,u Sx uS u S u Sx uS,u Sx uS u S u Sx Su,train,LGW_FPro_gui_complete.csv,no
A jangler is to God abhominable,u Su S u S uSuSx,u Su S u S uSuSx,train,MancT_gui_complete.csv,yes
They mow wel chiteren as that doon thes jayes,u S u Sxx u S u S uS,u S u Sux S u u x uS,train,CYT_gui_complete.csv,no
Of hir answere she said Nay,u S uSu S u S,u S uSu S u S,train,BD_gui_complete.csv,yes
And alle halwes have ye sir chanoun,u Su Su Sx u S uS,u Su Su Sx S u xx,train,CYT_gui_complete.csv,no
No more than of the corn again the sheef,u Sx u S u S uS u S,u Sx u S u S uS x S,train,LGW_FPro_gui_complete.csv,no
And heighe upon a tree he fleigh anon,u Sx uS u S u S uS,u Sx uS u S u S uS,train,NPT_gui_complete.csv,yes
Com into ship allone and seide he sholde,u Su S uSx u Sx u Sx,u Su S uSx u Sx S ux,train,MLT_gui_complete.csv,no
This world with binding of your word eterne,u S u Su S u S uSx,u S u Su S u S uSx,train,KnT_gui_complete.csv,yes
And of the sege saw the maner al,u S u Su S u Su S,u S u Su S u Sx S,train,LGW_gui_complete.csv,no
With arwes dartes swerdes maces felle,u Su Su Su Su Sx,u Su Su Su Su Sx,train,TC4_gui_complete.csv,yes
They take hir leve and on hir wey they gon,u Sx u Sx u S u S u S,u Sx u Sx u S u S u S,train,FranT_gui_complete.csv,yes
And whil this preest was in his bisinesse,u S u S u S u SuSx,u S u S u S u SuSx,train,CYT_gui_complete.csv,yes
That al that night thogh that men wolde him shake,u S u S u S u Sx u Sx,u S u S u S u Sx u Sx,train,KnT_gui_complete.csv,yes
Than were ther yonge povre scolers two,u Su S ux Su Su S,u Su S ux Su Su S,train,RvT_gui_complete.csv,yes
Alle tho that liven or been dede,Su S u Su S u Sx,ux S u Sx u S xx,train,LGW_gui_complete.csv,no
That lover was whan he it wiste or herde,u Su S u S u Sx u Sx,u Su S u S u Sx u ux,train,TC3_gui_complete.csv,no
For she was strong of freendes and eek she,u S u S u Su S u S,u S u S u Su S u x,train,PhyT_gui_complete.csv,no
To wedde a Goddes half wher it liketh me,u Su S uS u S u Sx x,u Su S uS u S u Sx x,train,WBPro_gui_complete.csv,yes
Wel neigh for sorwe adoun he gan to falle,u S u Sx uS u S u Sx,u S u Sx uS u S u ux,train,TC5_gui_complete.csv,no
God wolde I coude clepe hir wers,u Su S ux Sx u S,u Su S ux Sx S u,train,BD_gui_complete.csv,no
Than Makometes lawe out of min herte,u SuSu Sx u S u Sx,u SuSu Sx u S S ux,train,MLT_gui_complete.csv,no
First tel me whider I shal and to what man,u S u Sx u S u S u S,u S x ux S u S u S u,train,SNT_gui_complete.csv,no
And king Otes lord was of that ile,S u Su S u S u Sx,u S ux S u S S ux,train,LGW_gui_complete.csv,no
He wolde been the more mesurable,u Su S u Su SuSx,u Su S u Su SuSx,train,PardT_gui_complete.csv,yes
But at the laste this woful Troilus,u S u Su S uS uS,u S u Sx S uS uS,train,TC4_gui_complete.csv,no
Pandare answerde and seide thus that he,uSu Sux S ux S u S,uSx uSx u ux S u S,train,TC3_gui_complete.csv,no
Or elles at two but if his storie lie,u Sx u S u S u Su S,u Sx S S u S S uS u,train,MkT_gui_complete.csv,no
I mene Adoon that with the boor was slawe,u Sx uS u S u S u Sx,u Sx uS u S u S u ux,train,TC3_gui_complete.csv,no
That al the world to me nis half so leef,u S u S u S u S u S,u S u S u S u S u S,train,LGW_gui_complete.csv,yes
A maide and love hunting and venerie,u Su S ux Su S uxS,u Su S ux Su S xxu,train,KnT_gui_complete.csv,no
Is that a widewes lif so God you save,u S u Sux S u S u Sx,u S u Sux S u S u Sx,train,TC2_gui_complete.csv,yes
Into the gardin go we and ye shal here,uS u Su S u S u S xx,uS u Su S u S u S xx,train,TC2_gui_complete.csv,yes
He gan hir limes dresse in swich manere,u S u Su Su S u Sxx,u S u Su Su S u Sxx,train,TC4_gui_complete.csv,yes
Were doon in abstinence and in preyere,ux S u SuSx u S uSx,ux S u SuSx S u Sux,train,PardT_gui_complete.csv,no
And evere it wasteth lite and lite awey,u Sux S ux Sx u Sx uS,u Sux S ux Sx u Sx uu,train,SumT_gui_complete.csv,no
Men seyn thus send the wise and sey nothing,u S u S u Sx u S uS,u S u S u Sx S u Su,train,MilT_gui_complete.csv,no
And what it is I wol now that thou see,u S u S u S u S u S,u S u S u S u S u S,train,TC1_gui_complete.csv,yes
And trewe of love thise women were echoon,u Su S ux Su Sx xx uS,u Su S ux Su Sx xx uS,train,LGW_FPro_gui_complete.csv,yes
Yet made he tho as fresh a contenaunce,u Su S u S u S uxSx,u Su S u S u S uxSx,train,TC2_gui_complete.csv,yes
As ye were born and lo sirs thus I preche,u S ux S u S u S u Sx,u S ux S u S u S u Sx,train,PardT_gui_complete.csv,yes
Freres and feendes been but lite asonder,uS u Su S u Sx uSx,uS u Su S u Sx SSx,train,SumPro_gui_complete.csv,no
Withinne a whil the herte founde is,uSx u S u Sx ux S,uSx u u S ux Sx S,train,BD_gui_complete.csv,no
That I not whos opinion I may holde,u S u S uSu S u Sx,u S u S uSu S u Sx,train,TC4_gui_complete.csv,yes
Biforn Alla during the metes space,uS uS uS u Su Sx,uS uS uS u Su Sx,train,MLT_gui_complete.csv,yes
Thou art so ful of bountee in certein,u S u S u Su S uS,u S u S u Su S uS,train,ABC_gui_complete.csv,yes
A carte ful of dong ther shaltow see,u Su S u S u Su S,u Su S u S u Su S,train,NPT_gui_complete.csv,yes
His hye pride his werkes venimous,S u Su S uS xuS,S u Sx S ux xSu,train,MkT_gui_complete.csv,no
That he wolde hir of trouthe faile,u S ux S u Su Sx,u S ux S u Su Sx,train,HF_gui_complete.csv,yes
And lay so colde upon his herte,u S u Sx uS u Sx,u S u Sx uS u ux,train,BD_gui_complete.csv,no
A fret of gold she hadde next hir heer,u S u S u Su S u S,u S u S u Sx S u S,train,LGW_FPro_gui_complete.csv,no
In Surrie whilom dwelte a companie,u Su Su Sx u SuS,u Su Su Sx S uSS,train,MLT_gui_complete.csv,no
Now for the love of Crist that for us dide,u S u Sx u S u S u Sx,u S u Sx u S u S u Sx,train,PardT_gui_complete.csv,yes
Governeth he right as himself hath wold,uSu S u S uS u S,uSu S u S uS u S,train,LGW_gui_complete.csv,yes
Sit doun anon and tel me what your greef is,u S uS u S x u S u S,u S uS u S u S u S u,train,SumT_gui_complete.csv,no
Ne to be lad with fors unto the stake,u S u S u S uS u Sx,u S u S u S uS u Sx,train,KnT_gui_complete.csv,yes
To which it seketh to repaire,u S u Su S uSx,u S u Su S uSx,train,HF_gui_complete.csv,yes
For wise folk in bokes it expresse,u Su S u Su S uSx,u Su S u Su S uSx,train,TC5_gui_complete.csv,yes
What sholde I lenger proces of it make,u Su S uS ux S u Sx,u Su S uS ux S u Sx,train,TC2_gui_complete.csv,yes
That ye han in your fresshe songes said,u S u S u Su Su S,u S u S u Su Su S,train,LGW_FPro_gui_complete.csv,yes
Sith yow is tid thus faire an aventure,u S u S u Sx u SuSx,u S u S u Sx u SuSx,train,TC2_gui_complete.csv,yes
Who kepte Jonas in the fisshes mawe,u Su Su S u Su Sx,u Su Su S u Su Sx,train,MLT_gui_complete.csv,yes
Now draweth cut er that we ferrer twinne,u Su S u S u Su Sx,u Su S u S u Su Sx,train,GP_gui_complete.csv,yes
And therfor wol I maken yow disport,u Su S u Su S uS,u Su S u Su S uS,train,GP_gui_complete.csv,yes
Tel forth your tale leve maister deere,u S u Su Su Su Sx,u S u Su Su Su Sx,train,FriPro_gui_complete.csv,yes
That wel unnethe of mete took she keep,u S uSu S ux S u S,u S uSu S ux S x S,train,Anelida_gui_complete.csv,no
Hom til hir hous And in hir hous quod he,u S u S u S u S u S,u S u S u S u S u S,train,SNT_gui_complete.csv,yes
And fettred hir and eek hir children tweie,u Su S u S u Su S,u Su S u S u Su S,train,MkT_gui_complete.csv,yes
Your heritage O wo were us alive,u SuSu S u xx S uSx,u SuSu S u xx S uSx,train,ClT_gui_complete.csv,yes
But bothe doon unmanhod and a sinne,u Su S uSu S u Sx,u Su S uSu S u Sx,train,TC1_gui_complete.csv,yes
And God wot I wol hate hir evermore,u S u S u Sx u SuSx,u S u S u Sx u SuSx,train,TC5_gui_complete.csv,yes
Til Lachesis his threed no lenger twine,u SuS u S u Su Sx,u SuS u S u Su Sx,train,TC5_gui_complete.csv,yes
But o thing warne I thee I wol nat jape,u S u Sx u S u S u Sx,u S u Su S u S u S ux,train,FriT_gui_complete.csv,no
I see wel that som thing ther is amis,u S u S u S u S uS,u S u S u S u S uS,train,SumT_gui_complete.csv,yes
Now wol I die I may no lenger speke,u S u S u S u Su Sx,u S u S u S u Su Sx,train,WBPro_gui_complete.csv,yes
And spring flood laste bothe night and day,u S u Su Su S u S,u S u Sx Su S u S,train,FranT_gui_complete.csv,no
That shoof so sore his sail ne mighte stonde,u S u Su S u S ux Sx,u S u Su S u x ux Sx,train,LGW_gui_complete.csv,no
Imprudent emperour of Rome allas,uSu SuS u Sx uS,uSu SuS u Sx uu,train,MLT_gui_complete.csv,no
But as she sat allone and thoughte thus,u S u S uSu S ux S,u S u S uSx S ux S,train,TC2_gui_complete.csv,no
Oo blisse and eke oo sorwe bothe,u Su S ux S ux Sx,u Su S ux S ux Sx,train,BD_gui_complete.csv,yes
How longe time wol ye rekene and caste,u Su Su S u Sxx u Sx,u Su Su S u Sxx u Sx,train,ShipT_gui_complete.csv,yes
To purpos how that fortune overthrowe,u Su S u Sux SuSx,u Su S u Sux SuSx,train,TC5_gui_complete.csv,yes
Thee thar nat drede for to be biwreid,u S u Su S u S uS,u S u Sx S u S uS,train,MancT_gui_complete.csv,no
And to a bishop and his constable eke,u S u Su S u Sux Sx,u S u Su S u Sux Sx,train,MLT_gui_complete.csv,yes
For he had broke his termeday,u S u Su S uxS,u S u Su S uxS,train,BD_gui_complete.csv,yes
Right for the newe cas but whan that she,u S u Su S u S u S,u S u Su S u S u S,train,TC2_gui_complete.csv,yes
And thenk what wo ther hath bitid er this,u S u S u S uS u S,u S u S u S uS u S,train,TC3_gui_complete.csv,yes
And in his elde he verray God forsook,u S u Sx u Su S uS,u S u Sx u Su u Su,train,MerT_gui_complete.csv,no
Was never unto hir love a trewer quene,u Su Su S ux S ux Sx,u Su Su S ux S ux Sx,train,LGW_gui_complete.csv,yes
And eek the false empoisoner also,u S u Su SuSx uS,u S u Su SuSx Su,train,PardT_gui_complete.csv,no
For if it so bifelle as God forbede,u S u S uSu S u Sxx,u S u S uSu S u Sxx,train,ClT_gui_complete.csv,yes
As I seide erst for wo and for sobbinge,u S ux S u S u S uSx,u S ux S u S u S uSx,train,TC4_gui_complete.csv,yes
His stede which that shoon as sonne brighte,u Su S u S u Su Sx,u Su S u S u Su Sx,train,SqT_gui_complete.csv,yes
And than with grene wode and spicerie,u S u Su Su S uxS,u S u Su Sx S uxS,train,KnT_gui_complete.csv,no
And I quod she a queene of fairie,u S u S u Su S uS,u S u S u Sx S uS,train,MerT_gui_complete.csv,no
But al thing which that shineth as the gold,u S u S u Su S u S,u S u S u Su S u S,train,CYT_gui_complete.csv,yes
Pandare answerde Freend thou mayst for me,uSu Sux S u S u S,uSu Sux S u S u S,train,TC4_gui_complete.csv,yes
Ne of noght elles that God made,u S u Su S u Sx,u S u Su S u Sx,train,HF_gui_complete.csv,yes
But er that he had maad al this array,u S u S u S u S uS,u S u S u S u S uS,train,MilT_gui_complete.csv,yes
Ne of his tail bihinde he took no keepe,u S u S uSx u S u Sx,u S u S uSx u S u Sx,train,RvT_gui_complete.csv,yes
Lordes in paraments on hir courseres,uS u SuS u S uSx,ux S uSu u S uSx,train,KnT_gui_complete.csv,no
A god ne sholde nat be thus agreved,u S u Su S u S uSx,u S u Su S u S uSx,train,LGW_FPro_gui_complete.csv,yes
Pipen he coude and fisshe and nettes bete,uS u Su S ux S ux Sx,uS u Su S ux S ux Sx,train,RvT_gui_complete.csv,yes
In whiche he whilom hadde al his plesaunce,u Su S uS ux S u xSx,u Su S uS ux S u xSx,train,TC5_gui_complete.csv,yes
Ther men of love tidings tolde,u S u Su Su Sx,u S u Su Su Sx,train,HF_gui_complete.csv,yes
And seide Wo bigon ben hertes trewe,u Su S uS u Su Sx,u Su S uS u Su Sx,train,TC3_gui_complete.csv,yes
Whan that thou madest thin housbond cokewold,u S u Sx u Su SuS,u S u Sx u uS uSu,train,FriT_gui_complete.csv,no
With florouns smale and I shal nat lie,u Su Su S u S u S,u Su Su S u S u S,train,LGW_FPro_gui_complete.csv,yes
Whos clerk I am so techeth me devise,u S u S u Su S uSx,u S u S u Su S uSx,train,TC3_gui_complete.csv,yes
But he shal maken as ye wil devise,u S u Su S u S uSx,u S u Su S u S uSx,train,LGW_FPro_gui_complete.csv,yes
Sey thus on mi half that he,S u S u S u S,S S u S u S u,train,BD_gui_complete.csv,no
And profreth him right in his bare sherte,u Su S u S u Su Sx,u Su S u S u Su Sx,train,LGW_FPro_gui_complete.csv,yes
Engendred of humour malencolik,uSu S uS uSuS,uSu S uS uSuS,train,KnT_gui_complete.csv,yes
