text,original_scansion,predicted_scansion,dataset_split,filename,match
I hope of it to bringe answere anon,u Su S u S ux Sxx uS,u Su S u S ux Suu Su,train,TC2_gui_complete.csv,no
Withouten gilt thou shalt be slain as swithe,uSu S u S u S u Sx,uSu S u S u S u Su,train,MLT_gui_complete.csv,no
Come eek Criseyde al innocent of this,ux S uSx u SuS u S,ux S uuu S uSu S u,train,TC2_gui_complete.csv,no
And doth his ooth and goth with her to bedde,u S u S u S u S u Sx,u S u S u S u S u Su,train,LGW_gui_complete.csv,no
Honoureth hir and loveth hir I preye,uSu S u Su S u Sx,uSu S u Su S u uS,train,ClT_gui_complete.csv,no
But al that los ne doth me no disese,u S u S u S u S uSx,u S u S u S u S uxu,train,TC4_gui_complete.csv,no
Fro Flegiton the fery flood of helle,S uSu S u S u Sx,u uSS u S u S Sx,train,TC3_gui_complete.csv,no
Thise marchants han doon fraught hir shippes newe,ux Su S u S u Su Sx,uu Su S u S u Su Su,train,MLT_gui_complete.csv,no
The fairest children of the blood royal,u Su Su S u S uS,u Su Su S u S uu,train,MkT_gui_complete.csv,no
Him thoughte it lik a kalendes of chaunge,u Su S u S uSx u Sx,u Su S u S SSu S Sx,train,TC5_gui_complete.csv,no
Is selde yseye in o persone yfere,u Su Su S u Sux Sx,u Su uS S u Suu uS,train,TC2_gui_complete.csv,no
They nolde encense ne sacrifice right noght,u Sx uSx u SuSx u S,u Su SuS S SuSu S u,train,SNT_gui_complete.csv,no
Who feleth double soor and hevinesse,u Su Su S u SuSx,u Su Su S u SuSu,train,KnT_gui_complete.csv,no
His parisshens devoutly wolde he teche,S uSu Su Sx u Sx,S uSu Su Sx u Sx,train,GP_gui_complete.csv,yes
Slepinge again the sonne upon a day,uSx uS u Sx uS u S,uuu Su S ux Su S u,train,MancT_gui_complete.csv,no
And turne again and on the stronde her finde,u Sx uS u S u Sx u Sx,u Sx uS u S u uS u Sx,train,LGW_gui_complete.csv,no
Ful pitous pale and nothing red,u Su Sx u Su S,u Su Su S uS u,train,BD_gui_complete.csv,no
He saugh a maide walkinge him biforn,u S u Su Sux S uS,u S u Su Sux S uS,train,WBT_gui_complete.csv,yes
The bet and thus to rede I nil not spare,u S u S u Sx u S u Sx,u S u S u Sx u S u uS,train,PF_gui_complete.csv,no
If he be povre she helpeth him to swinke,u S u Su S ux S u Sx,u S u Su S uu S u Sx,train,MerT_gui_complete.csv,no
Hit nedeth noght thee eft to teche,u Su S u S u Sx,u Su S u S u Su,train,HF_gui_complete.csv,no
Of which that oon was called Dano,S u S u S uS uS,u S u S u Su Su,train,LGW_gui_complete.csv,no
Toward mankind but how than may it be,uS uS u S u S u S,uS uS u S u S u S,train,FranT_gui_complete.csv,yes
I hold that wish nat worthe a stre,u S u S u Su S x,u S u S u Su S u,train,BD_gui_complete.csv,no
This senatour is to king Alla go,u SuS u S u Su S,u SuS u S S uS S,train,MLT_gui_complete.csv,no
Thou liknest it also to wilde fir,u Su S uS u Su S,u Su S uS u Su S,train,WBPro_gui_complete.csv,yes
And he made hir a ful fals jape,u S ux S u S u Sx,u S ux S u S u Su,train,HF_gui_complete.csv,no
A maide oon of this world the best ypreised,u Su S u S u S u Sx,u Su S u S u S u Sx,train,TC5_gui_complete.csv,yes
The colde deeth with mouth gaping upright,u Su S u S uS uS,u Su S u S uS uS,train,KnT_gui_complete.csv,yes
As ook fir birch asp alder holm popler,u S u S u Su S uS,S u S u S uu S ux,train,KnT_gui_complete.csv,no
In any cas God wot it is me leef,S u S u S u S u S,u S u S u S u S u,train,TC3_gui_complete.csv,no
But nothing wiste she of his entente,u Su Su S u S uSx,u Su Su S u S uSu,train,FranT_gui_complete.csv,no
In swich a gise as I shal to yow seyn,u S u Su S u S u x S,u S u Su S u S u S u,train,SqT_gui_complete.csv,no
For fere almost out of his wit he breide,u Sx uS u S u S u Sx,u Su Su S u S u S Sx,train,MkT_gui_complete.csv,no
The lustes of your wif attemprely,S uS u S u SuS,u Su S u S uSu,train,MerT_gui_complete.csv,no
Ne no man shal unto his felawe ride,u S u S uS u Sux Sx,u S u S uS u Sux Su,train,KnT_gui_complete.csv,no
And namely the miller weilaway,S uS u Su SuS,u Su u Su SuS,train,RvT_gui_complete.csv,no
That no drope ne fille upon hir brest,S u Sx u Sx uS u S,u S uu S ux Su S u,train,GP_gui_complete.csv,no
Or elles no man might it here,u Su S u S u Sx,u Su S u S u Su,train,HF_gui_complete.csv,no
Quod she and coude in every wightes care,u S u Su S uS ux Sx,u S u Su S uS ux Sx,train,TC1_gui_complete.csv,yes
Testif they were and lusty for to pleye,uS u Su S u S u Sx,uS u Su S u S u uS,train,RvT_gui_complete.csv,no
Or thikke trees so ful of leves,u Su S u S u Sx,u Su S u S u Su,train,BD_gui_complete.csv,no
At that time for him liste ride so,u S ux S u Su Su S,u S ux S u Su Su S,train,GP_gui_complete.csv,yes
But thise demandes axe I first quod he,u Su Sux Sx u S u S,u uS SuS ux S u S u,train,ClT_gui_complete.csv,no
Unnethe abouten hir might they abide,uSu Sux S u S uSx,uSu SuS S S S uSx,train,ClT_gui_complete.csv,no
Hir fader which that old is and eek hoor,u Su S u S u S u S,u Su S u S u S u S,train,TC5_gui_complete.csv,yes
Right so as bees out swarmen from an hive,u S u S u Su S u Sx,u S u S u Su S u Su,train,SumPro_gui_complete.csv,no
The cause grettest of swich scarsetee,u Su Su S u SuS,u Su Su S u SuS,train,CYT_gui_complete.csv,yes
Thin hevy charge it shal the lasse dere,S u Su S u S ux Sx,S u ux S u S ux Su,train,TC1_gui_complete.csv,no
Hir soules wenten to the king of grace,u Su Su S u S u Sx,u Su Su S u S u uS,train,SNT_gui_complete.csv,no
I passe al that which chargeth nought to seye,u Su S u S ux S u Sx,u Su S u S uS u S ux,train,TC3_gui_complete.csv,no
Biseching hir that sin that he was trewe,uSu S u S u S u Sx,uSu S u S u S u uS,train,TC5_gui_complete.csv,no
Of thilke fader blessed mote he be,u Su Su Su Sx u S,u Su Su Su Su S u,train,ClT_gui_complete.csv,no
Ey uncle min welcome ywis quod she,u Su S uSu S u S,u Su S uuS S u S,train,TC2_gui_complete.csv,no
Five houres for to slepe upon a night,ux Su S u Sx uS u S,ux Su S u uS Su S u,train,ShipT_gui_complete.csv,no
Be nat agast I wol thee nat forsake,u S uS u S u S uSx,u S uS u S u S uuS,train,PrT_gui_complete.csv,no
Was for to love him unwist if she mighte,u S u Su S uS u x Sx,u S u Su S uS S u Sx,train,TC2_gui_complete.csv,no
And of Achilles with his queinte spere,u S uSu S u Su Sx,u S uSu S u Su uS,train,SqT_gui_complete.csv,no
The whos welfare and hele eek God encresse,u S uSx u Sx u S uSx,u S uuS S ux u S uSx,train,TC5_gui_complete.csv,no
For fere lest she sholde his shame crie,u Su S u Su S ux S,u Su S u Su S uu S,train,LGW_gui_complete.csv,no
Nat that I chalange any thing of right,S u S uSx u S u S,u S u uSx S u S u,train,FranT_gui_complete.csv,no
That haunteth armes oughte to biwaile,u Su Su Su S uSx,u Su Su Su S uSu,train,TC5_gui_complete.csv,no
This worthy man ful wel his wit bisette,S u S u S u S uSx,S u S u S u S uSx,train,GP_gui_complete.csv,yes
And charge hir that she never eft come there,u Su S u S uS u Sx xx,u Su S u S uS u Su uS,train,MLT_gui_complete.csv,no
This song in preising of this lady fre,S u S uS u S u S,u S u SS u S S u,train,LGW_FPro_gui_complete.csv,no
The king comandeth his constable anon,u S uSu S uSx uS,u S uSu S uSu Su,train,MLT_gui_complete.csv,no
And whil this preest was in his bisinesse,u S u S u S u SuSx,u S u S u S u SuSu,train,CYT_gui_complete.csv,no
Than to dispute and axe amonges alle,u S uSu S ux Sux Sx,u S uuS S ux Sux ux,train,TC3_gui_complete.csv,no
That every wight is fain to speke him good,u Su S u S u Sx u S,u Su S u S u uS S u,train,MerT_gui_complete.csv,no
Upon hir lendes ful of many a gore,uS u Su S u S u Sx,uS u Su S u S u Su,train,MilT_gui_complete.csv,no
In thin Ened and Naso wol I take,u S uS u Su S u Sx,u S uS u Su S u Su,train,LGW_gui_complete.csv,no
And after this whan that hem bothe leste,u Su S u S u Su Sx,u Su S u S u Su Su,train,TC5_gui_complete.csv,no
Of urine and our bothe thinges smal,u Sux S u Su Su S,u Sux S u Su Su S,train,WBPro_gui_complete.csv,yes
So lost have I min hele and eek min hewe,u S ux S u Sx u S u Sx,u S ux S u Su S u S Sx,train,TC5_gui_complete.csv,no
And in the see it happed hem to mete,u S u S u Su S u Sx,u S u S u Su S u Su,train,LGW_gui_complete.csv,no
There was no more to skippen nor to traunce,ux S u Su S ux S u Sx,uu S u Su S uS S S ux,train,TC3_gui_complete.csv,no
For swevenes been but vanitees and japes,u Sux S u SuS u Sx,u uSS S u SuS u Su,train,NPT_gui_complete.csv,no
I asked oon ladde a limere,u Su S ux S uSx,u Su S ux S uxx,train,BD_gui_complete.csv,no
And wondred hem in how honest manere,u Su S u S uS uSx,u Su S u S uS uxx,train,ClT_gui_complete.csv,no
How may of thee in me swich quantitee,u S u S u S u SuS,u S u S u S u SuS,train,TC1_gui_complete.csv,yes
Or elles he is at his hous certein,u Su S u S u S uS,u Su S u S u S uS,train,MilT_gui_complete.csv,yes
To speke of God in honour and preyere,u Su S u S uS u Sxx,u uS S u S uS u uSx,train,MancT_gui_complete.csv,no
The day goth faste I wol no lenger lette,u S u Su S u S ux Sx,u S u Su S u S ux Sx,train,MLT_gui_complete.csv,yes
This maide of age twelf yeer was and tweie,u Su S ux S u S u S,u Su S ux S u S u S,train,PhyT_gui_complete.csv,yes
For love shal yive me strengthe and hardinesse,u Su S ux x Sx u SuSx,u Su S ux S ux S SSSx,train,LGW_gui_complete.csv,no
And othere tidings speedful for to seye,u Sux Su Su S u Sx,u Sux Su Su S u Su,train,MLT_gui_complete.csv,no
Lete I this noble duk to Athenes ride,ux S u Su S u Sux Sx,ux S u Su S u SuS Sx,train,KnT_gui_complete.csv,no
He seide What amounteth al this wit,u Su S uSu S u S,u Su S uuu S u S,train,RvPro_gui_complete.csv,no
And therfor to the feend I thee resigne,u Su S u S u S uSx,u Su S u S u S uSu,train,MLT_gui_complete.csv,no
And to the thridde knight right thus he seith,u S u Su S u S u S,u S u uS S u S u S,train,SumT_gui_complete.csv,no
And to his palais hoom he hath hir lad,u S u Su S u S u S,u S u Su S u S S S,train,MerT_gui_complete.csv,no
Quod she com of and tel me what it is,u S u S u S u S u S,u S u S u S u S u S,train,TC2_gui_complete.csv,yes
Hid this quod he that it be nat ysene,S u S u S u S u Sx,S u S u S u S u uS,train,LGW_gui_complete.csv,no
With herte soor he gooth unto his cofre,u Su S u S uS u Sx,u Su S u S uS u Su,train,FranT_gui_complete.csv,no
Considered al ther nis nomore amis,uSux S u S uSx uS,uSuS u S u Sux Su,train,TC4_gui_complete.csv,no
They mighte deme thing they nevere er thoughte,u Su Su S u Sxx u Sx,u Su Su S u Sux S Sx,train,TC3_gui_complete.csv,no
Alas wher is become your gentilesse,uS u S uSx u SuSx,uS u S uSx S SuSx,train,Anelida_gui_complete.csv,no
And certeinly to tellen as it was,S uS u Su S u S,u Su S uS u S S,train,MancPro_gui_complete.csv,no
That here I wol be founden as a knight,u Su S u S ux S u S,u Su S u S uS u S u,train,KnT_gui_complete.csv,no
Live ye yet and leet his swerd doun glide,Su S x u S u S u Sx,SS S u S u S S u uS,train,TC4_gui_complete.csv,no
As this foul whan it behelde,S u S u S uSx,u S u S u SSx,train,HF_gui_complete.csv,no
And drinketh of his bugle horn the win,u Su S u Su S u S,u Su S u Su S u S,train,FranT_gui_complete.csv,yes
But liggeth stille and taketh him right here,u Su Su S uS u S xx,u Su Su S uS u S xx,train,TC3_gui_complete.csv,yes
Ne of his tail bihinde he took no keepe,u S u S uSx u S u Sx,u S u S uSu S S u Sx,train,RvT_gui_complete.csv,no
For in his time of strengthe he was the flour,u S u Sx u Sx u S u S,u S u Su S ux S u S u,train,MkT_gui_complete.csv,no
Another time it may be wel ynow,uSu Su S u S u S,uSu Su S u S u S,train,CYT_gui_complete.csv,yes
Hath after me shright al thise nightes two,u Su S u S ux Su S,u Su S u S uu Su S,train,TC5_gui_complete.csv,no
Right so gan tho his eyen up to throwe,u S u S u Su S u Sx,u S u S u Su S u uS,train,TC2_gui_complete.csv,no
Or elles if she toke it in the wise,u Su S u Sx u S u Sx,u Su S u Su S S u Sx,train,TC3_gui_complete.csv,no
How that this blisful tiding is bifalle,u S u Su Su S uSx,u S u Su Su S uSu,train,MLT_gui_complete.csv,no
Of Loves folke mo tidinges,u Su Su S uSx,u Su Su S uSu,train,HF_gui_complete.csv,no
For verray feer so wolde hir herte quake,u Su S u Su S ux Sx,u Su S u Su S ux Su,train,FranT_gui_complete.csv,no
And if I have a gossib or a freend,u S u Sx u Su S u S,u S u Su S uS u S u,train,WBPro_gui_complete.csv,no
And kith thou art a man for in this houre,u S u S u S u S u Sx,u S u S u S u S u Su,train,TC4_gui_complete.csv,no
And whan that ye Seint Urban han biholde,u S u S u Su S uSx,u S u S u Su S uSu,train,SNT_gui_complete.csv,no
Ye wol it holden trewly unto me,S u S uS u Su S,u S u Su S uS u,train,TC2_gui_complete.csv,no
But wedded men ne knowe no mesure,u Su S u Su S uSx,u Su S u uS S uSu,train,ClT_gui_complete.csv,no
That of the shefe she shal be the corn,u S u Su S u S u S,u S u uS S u S u S,train,LGW_gui_complete.csv,no
The sacred teres and the waimenting,u Su Su S u SuS,u Su Su S u SuS,train,KnT_gui_complete.csv,yes
Ther nas baillif ne herd nor other hine,u S uS u S u Su Sx,u S uS u S u Su Su,train,GP_gui_complete.csv,no
To telle him next whan Grekes sholden flee,u Su S u S uS ux S,u Su S u S uS uu u,train,TC3_gui_complete.csv,no
Hir hewe whilom bright that tho was pale,u Su Su S u S u Sx,u Su Su S u S u Su,train,TC4_gui_complete.csv,no
In twenty maner coude he trippe and daunce,S u Su Sx u Sx u Sx,S S SS Sx S ux S Sx,train,MilT_gui_complete.csv,no
Wold leden al hir lif in chastitee,u Su S u S u SuS,u Su S u S u SuS,train,WBPro_gui_complete.csv,yes
That he wol no wight suffren bere the keye,u S u S u Su Sx u Sx,u S u S u Su Su S ux,train,MerT_gui_complete.csv,no
He dorste nat for verray filthe and shame,u Su S u Su Sx u Sx,u Su S u Su Su S uu,train,FriT_gui_complete.csv,no
Can he noon finde in nothing on Criseyde,u S u Sx u Su S uSx,u S u Sx u Su S uux,train,TC4_gui_complete.csv,no
And whanne hir speche doon was and hir chere,u Su S ux S u S u Sx,u Su S uS S u S u uS,train,TC3_gui_complete.csv,no
And for that word him blessed every man,u S u S u Su Su S,u S u S S uS uS u,train,MerT_gui_complete.csv,no
In love ywis that al that bereth lif,u Su S u S u Su S,u Su S u S u SS S,train,TC2_gui_complete.csv,no
Thus lay her heer and thus fresh was her hewe,u S u S u S u S u Sx,u S u S u S u S u Su,train,LGW_gui_complete.csv,no
For he ne counted nat three strees,u S u Su S u S,u S u Su S u S,train,BD_gui_complete.csv,yes
And have an ax and somme a mace of steel,u Sx u S u Sx u Sx u S,u Su S u S ux S ux S u,train,KnT_gui_complete.csv,no
And spak unto his wif and seide anon,u S uS u S u Sx uS,u S uS u S u Su Su,train,MilT_gui_complete.csv,no
Thise wordes seide he for the nones alle,ux Su Su S u S ux Sx,uu Su Su S u S ux Sx,train,TC4_gui_complete.csv,no
Consenteth it that dar I undertake,uSu S u S u SuSx,uSu S u S u SuuS,train,ClT_gui_complete.csv,no
He shal be brent that wolde noght obeie,u S u S u Su S uS,u S u S u Su S uS,train,MkT_gui_complete.csv,yes
Help Simkin for the false clerkes fighte,u Su S u Su Su Sx,u Su S u Su Su Su,train,RvT_gui_complete.csv,no
That thay biknewe hir wikkednesse anoon,u S uSx u SuSx uS,u S uuS S SSux Su,train,NPT_gui_complete.csv,no
Swich arguments ne been not worth a bene,u SuS u S u S u Sx,u Suu u S u S u Su,train,TC3_gui_complete.csv,no
Hir thoughte hir cursed herte brast atwo,u Su S uS ux S uS,u Su S uS SS u SS,train,MLT_gui_complete.csv,no
Ycoroned al with whit as men may see,uSu S u S u S u S,uuS S u S u S u u,train,LGW_FPro_gui_complete.csv,no
Hide our werkes and our name,Su S ux S u Sx,ux S uS u S ux,train,HF_gui_complete.csv,no
But of a thing that parfit is and stable,u S u S u Su S u Sx,u S u S u Su S u Su,train,KnT_gui_complete.csv,no
The feend that yow wold make thral and bonde,u S u S u Su S u Sx,u S u S u Su S u Su,train,FriT_gui_complete.csv,no
Toward the court to doon the wrathe pace,uS u S u S u Su Sx,uS u S u S u Su Su,train,TC4_gui_complete.csv,no
He knew that God was ful of might and grace,u S u S u S u S u Sx,u S u S u S u S u uS,train,MkT_gui_complete.csv,no
His mercy bad hirselven excusinge,S u S uSu SuSx,S S S Suu SuSx,train,TC1_gui_complete.csv,no
To trentals and to yeve for Goddes sake,u Su S u Su S ux Sx,u Su S u Su S ux Sx,train,SumT_gui_complete.csv,yes
And I come after glening here and there,u S ux Su Su Su S xx,u S ux Su Su Su S ux,train,LGW_FPro_gui_complete.csv,no
And rightful folk shal go after they die,u Su S u S uS u S,u Su S u S uS u S,train,PF_gui_complete.csv,yes
Loke that thou warne me,Su S u Su S,ux S u Su S,train,HF_gui_complete.csv,no
And many a grisly ooth than han they sworn,S u S u S u S u S,u S u S u S S u S,train,PardT_gui_complete.csv,no
And am your trewe wif it is no drede,u S u Su S u S u Sx,u S u uS S u S u uS,train,ClT_gui_complete.csv,no
With a certain of hir owne men,S u Su S u Su S,u S uS u S ux S,train,TC3_gui_complete.csv,no
His son was slain ther is namore to seye,u S u S u S uSx u Sx,u S u S u S uSu S ux,train,SumT_gui_complete.csv,no
What hir cause was I niste,S u Su S u Sx,u S ux S u Su,train,HF_gui_complete.csv,no
She passed hem of Ypres and of Gaunt,S uS u S u S u S,u Su S u S u S u,train,GP_gui_complete.csv,no
And she was war and knew it bet than he,u S u S u S u S u S,u S u S u S u S u S,train,MilT_gui_complete.csv,yes
Nece I bidde wish yow no more sorwe,Su S ux S u S ux Sx,ux S ux S u S ux Su,train,TC2_gui_complete.csv,no
And folwed ay his bodily delit,S uS u S uS uS,u Su S u Su SS,train,MerT_gui_complete.csv,no
She blesseth hir and into ship she wente,u Su S u Su S u Sx,u Su S u Su S u Su,train,MLT_gui_complete.csv,no
And wende no thing had had swiche might,u Su S u S u Su S,u Su S u S u Su S,train,TC1_gui_complete.csv,yes
Hir lif hir love hir luste hir lorde,u S u Sx u Sx u Sx,u S u Sx u Sx u Sx,train,HF_gui_complete.csv,yes
That he hath had ful ofte times heere,u S u S u Su Su Sx,u S u S u Su Su Su,train,ShipT_gui_complete.csv,no
Than comth our verray gentillesse of grace,u S u Su SuSx u Sx,u S u Su SuSu S uu,train,WBT_gui_complete.csv,no
Hath yow laboured sith the night bigan,u S uSu S u S uS,u u SuS u S u SS,train,ShipT_gui_complete.csv,no
And pleyen songes on a small rubible,u Su Su S u S uSx,u Su Su S u S uSu,train,MilT_gui_complete.csv,no
Have on Custance and on hir child som minde,ux S uSx u S u S u Sx,ux S uSx u S u S u Sx,train,MLT_gui_complete.csv,yes
That Achilles slough at Troye,u SuS u S uS,u SuS u S uS,train,BD_gui_complete.csv,yes
Wherfor also God me blesse,Su Su S u Sx,uS uS u S Sx,train,HF_gui_complete.csv,no
Sente any child but it is bet to deme,Sx u S u S u S u Sx,Sx u S u S u S S Sx,train,MLT_gui_complete.csv,no
That in the castel was a belle,u S u Su S u Sx,u S u Su S u Su,train,BD_gui_complete.csv,no
For which we han so sorwed he and I,u S u S u Su S u S,u S u S u Su S S S,train,TC4_gui_complete.csv,no
And with that word he fley doun fro the beem,u S u S u S u S u S,u S u S u S u S u S,train,NPT_gui_complete.csv,yes
That ever hadde of his hie estaat envie,u Su Sx u S u xS uS,u Su Su S u S uS uS,train,MkT_gui_complete.csv,no
He seide Freend shal I now wepe or singe,u Su S u S u Sx u Sx,u Su S u S u Sx u Sx,train,TC2_gui_complete.csv,yes
For thilke time as I have understonde,u Su Su S x ux SuSx,u Su Su S u Su SuSu,train,NPT_gui_complete.csv,no
But nathelees yet gan she him biseche,u SuS u S u S uSx,u SuS u S u S uSu,train,TC3_gui_complete.csv,no
And to and fro eek ride and gon as blive,u S u S u Sx u S u Sx,u S u S u Su S u S uS,train,TC4_gui_complete.csv,no
Ne wiste I nought for as I was cominge,u Sx u S u S u S uSx,u Sx u S u S u S uSx,train,TC2_gui_complete.csv,yes
Sir preest quod he artow a vicary,S u S u Su S uS,u S u S uS u Su,train,ParsPro_gui_complete.csv,no
And seide Sir ther is namore to seyne,u Su S u S uSx u Sx,u Su S u S uSx u Sx,train,SqT_gui_complete.csv,yes
Horaste allas and falsen Troilus,uSu Su S uS uS,uSu Su S uS uS,train,TC3_gui_complete.csv,yes
Was at the service and the firmakinge,u S u Sux S u SuSx,u S u Suu S u SuSu,train,KnT_gui_complete.csv,no
Whan it descendeth than don thinges lighte,u S uSu S u Su Sx,u S uSu S u Su Su,train,TC2_gui_complete.csv,no
She gan and ofte his sorwes to comforte,u S u Su S ux S uSx,u S u Su S ux S uSx,train,TC3_gui_complete.csv,yes
Ensample of this ye thrifty wimmen alle,uSu S u S u Su Sx,uSu S u S u Su Sx,train,Anelida_gui_complete.csv,yes
That at Cartage birafte hirself hir lif,u S uSx uSx uS u S,u S uuS Sux Su S u,train,FranT_gui_complete.csv,no
Thise wordes al with gold ywriten were,Su Su S u S uS xx,uu Su S u S uu xx,train,SNT_gui_complete.csv,no
Out stremeden as swifte welles tweye,u SuS u Su Su Sx,u uSS u Su Su uS,train,TC4_gui_complete.csv,no
Awake thou Cook quod he God yeve thee sorwe,uSu S u S u S xx u Sx,uSu S u S u S Sx u Sx,train,MancPro_gui_complete.csv,no
Ye have the glotoun fild ynogh his paunche,u Su S uS u S u Sx,u Su S uS u S u Su,train,PF_gui_complete.csv,no
And seiden he and al his kin at ones,u Su S u S u S u Sx,u Su S u S u S u Su,train,TC1_gui_complete.csv,no
This was no litel sorwe for to see,u S u Su Su S u S,u S u Su Su S u S,train,TC3_gui_complete.csv,yes
Ben on the Sonday to the citee come,u S u Su S u Su Sx,u S u Su S u Su Su,train,KnT_gui_complete.csv,no
And therfor was he slain also,u Su S u S uS,S uS u u u SS,train,BD_gui_complete.csv,no
In spekinge of this thing as I yow tolde,u Sux S u S u S u Sx,u uSx S u S u S u Su,train,LGW_gui_complete.csv,no
Fro day to day in armes so he spedde,u S u S u Su S u Sx,u S u S u Su S u Su,train,TC1_gui_complete.csv,no
And tendre flesh and make his couche of silk,u Su S u Sx u Sx u S,u Su S u Su S ux S u,train,MancT_gui_complete.csv,no
Withinne his herte and every word and dede,uSu S ux S uS u S xx,uSu S ux S uS u S xx,train,TC5_gui_complete.csv,yes
I thank the that thou woldest soo,u S u S u Su S,u S u S u Su S,train,BD_gui_complete.csv,yes
Ayeins which fate him helpeth not to strive,uS u Su S ux S u Sx,uu u Su S uS S S uS,train,TC5_gui_complete.csv,no
Ye wite wel that the beste is in a place,u Su S u S xx u S u Sx,u Su S u S Sx u S u uS,train,LGW_gui_complete.csv,no
The pride of man and beste he leide adoun,u Su S u S xx u Sx uS,u uS S u S ux S ux Su,train,MkT_gui_complete.csv,no
I trowe it was the firste thinge,u Su S u S ux Sx,u uS S u S ux Su,train,BD_gui_complete.csv,no
Til at the laste Antigone the shene,u S u Su SuSu S xx,u S u Su SuSu S ux,train,TC2_gui_complete.csv,no
Convict that ye both have bought so dere,uS u S u Su S u Sx,uS u S u Su S u Su,train,ABC_gui_complete.csv,no
Of contek and of whelpes grete and lite,u Su S u Su Sx u Sx,u Su S u Su uS u Sx,train,NPT_gui_complete.csv,no
Had preched at a chirche in his manere,u Su S u Su S u Sxx,u Su S u Su S u Sxx,train,SumT_gui_complete.csv,yes
Good thrift have ye quod Eleyne the quene,S u Su x S uSx u Sx,S u Sx u S uSx u Sx,train,TC2_gui_complete.csv,no
Whan that she wiste wherefor was that sonde,u S u Su xSu S u Sx,u S u Su uSu S u Sx,train,MLT_gui_complete.csv,no
Wheras thise bacheleres singe Allas,uS ux SuSu Sx uS,uS uu SuSu Su Su,train,MerT_gui_complete.csv,no
What he answerde it nedeth noght reherce,u S uSu S ux S uSx,u S uSu S uS S SSx,train,SqT_gui_complete.csv,no
And after that with sharpe speres stronge,u Su S u Su Su Sx,u Su S u Su Su uS,train,KnT_gui_complete.csv,no
And covere hir brighte face with a cloude,u Sux S ux Su S u Sx,u Sux S ux Su S u Su,train,MkT_gui_complete.csv,no
I was your wif thogh I unworthy were,S u S u S u Su Sx,u S u S u S Su xx,train,ClT_gui_complete.csv,no
Other loude or of whispringes,uS ux S u SuS,uS ux S u SSx,train,HF_gui_complete.csv,no
Namore of him as at this time speke I,uSx u S u S u Sx ux S,uSu S u S u S ux uS S,train,MerT_gui_complete.csv,no
And certainly I noot if thou it wost,S uS u S u S u S,S uS u S u S u S,train,TC2_gui_complete.csv,yes
And up he rideth to the heighe bord,u S u Su S u Su S,u S u Su S u Su S,train,SqT_gui_complete.csv,yes
That I am as out of this world agoon,u S u S u S u S uS,u S u S u S u S uS,train,TC4_gui_complete.csv,yes
That what that any man had to hir seid,S u S u S u S u S,u S u S u S u S u,train,Anelida_gui_complete.csv,no
The hertes of hir folk right as hir day,u Su S u S u S u S,u Su S u S u S u S,train,KnT_gui_complete.csv,yes
And to another knight comanded he,u S uSu S uSu S,u S uSu S uSu S,train,SumT_gui_complete.csv,yes
As thou non harm shalt have of this,u S u S u Sx u S,u S u S u Su S u,train,HF_gui_complete.csv,no
This Phebus gan aweiward for to wryen,u Su S uSu S u S,u Su S uSu S u u,train,MancT_gui_complete.csv,no
Is born out of his sadel a swerdes lengthe,u S u S u Su S ux Sx,u S u S u Su S Su Sx,train,KnT_gui_complete.csv,no
Of metal that shoon not ful cleer,u Su S u S u S,u Su S u S u S,train,HF_gui_complete.csv,yes
Fro wo to wele and after out of joye,u S u Su S ux S u Sx,u S u Su S ux S u Sx,train,TC1_gui_complete.csv,yes
And though that I min herte sette at reste,u S u S u Su Su S xx,u S u S u Su Su S Sx,train,TC2_gui_complete.csv,no
The person of the toun for she was feir,u Su S u S u S u S,u Su S u S u S u S,train,RvT_gui_complete.csv,yes
And rightwis God to every lover sende,u Su S u Su Su Sx,u Su S u Su Su Su,train,LGW_gui_complete.csv,no
For whiche I wolde alwey on aventure,u Sx u Sx uS u SuSx,u Sx u Sx uS u SuSx,train,TC5_gui_complete.csv,yes
He made also goon is a grete whil,u Su Su S u S ux S,u Su Su S u S uS S,train,LGW_FPro_gui_complete.csv,no
Of his visage children were aferd,u S uSu Su Sx uS,u S uSu Su Su Su,train,GP_gui_complete.csv,no
And forth she gooth til she the cradel fond,u S u S u S u Su S,u S u S u S u Su S,train,RvT_gui_complete.csv,yes
And al the cost I wol myselven make,S u S u S u Su Sx,S u S u S u uu Sx,train,LGW_gui_complete.csv,no
A thousand fold and doun hir eyen caste,u Su S u S u Su Sx,u Su S u S u Su Su,train,TC2_gui_complete.csv,no
That he ne shulde him in the world delite,u S u Sx u S u S uSx,u S u Sx u S u S uSx,train,PF_gui_complete.csv,yes
Al sodeinly three leves have I plight,S uS u Su Sx u S,u Su u uS ux S u,train,WBPro_gui_complete.csv,no
That as of light the somer sonne shene,u S u S u Su Su Sx,u S u S u Su Su uS,train,PF_gui_complete.csv,no
And elles holdeth me fals and unable,u Su Su S u S uSx,u Su Su S u S uSu,train,CYT_gui_complete.csv,no
Repreveth hem that weiven soothfastnesse,uSu S u Su SuSx,uSu S u Su SuuS,train,ParsPro_gui_complete.csv,no
And songO Alma redemptoris mater,u Su Su SuSu Sx,u Su Su SuSu Su,train,PrT_gui_complete.csv,no
No deintee morsel passed thurgh hir throte,u Su Su Su S u Sx,u Su Su Su S u uS,train,NPT_gui_complete.csv,no
