OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Ther nas no lak, in aught I kan espien.","Ther nas no lak, in ought I can espien;",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 814,,0,0,Ther nas no lak in aught I kan espien,Ther nas no lak in ought I can espien,        ,        ,ther@adv ben@v%pt_3_neg no@gram_adj lak@n in@prep ought@pron ich@pron%nom connen@v%pr_1 aspien@v%inf,ther@adv ben@v%pt_3_neg no@gram_adj lak@n in@prep ought@pron ich@pron%nom connen@v%pr_1 aspien@v%inf,
But for to speken of hire eyen cleere,But for to speken of hir eyen clere,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 815,,10,10,But for to speken of hire eyen cleere,But for to speken of hir eyen clere,u S u Su S ux Su Sx,u S u Su S u Su Sx,but@conj for@prep#adv to@part speken@v%inf of@prep hire@pron1%fem_gen eie@n1%pl cler@adj,but@conj for@prep#adv to@part speken@v%inf of@prep hire@pron1%fem_gen eie@n1%pl cler@adj,
"Lo, trewely, they writen that hire syen","Lo, trewely, they writen that hir syen",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 816,,11,11,Lo trewely they writen that hire syen,Lo trewely they writen that hir syen,u SuS u Su S ux Su,u SuS u Su S u Su,lo@interj treuli@adv thei@pron%pl_nom writen@v%pr_pl that@pron hire@pron2%fem_obj sen@v1%pt_pl,lo@interj treuli@adv thei@pron%pl_nom writen@v%pr_pl that@pron hire@pron2%fem_obj sen@v1%pt_pl,
That Paradis stood formed in hire yen.,That Paradis stood formed in hir yën.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 817,,11,10,That Paradis stood formed in hire yen,That Paradis stood formed in hir yn,u SuS u Su S ux Su,u SuS u Su S u S,that@conj paradise@n stonden@v1%pt_3 formen@v%ppl_abs in@prep hire@pron1%fem_gen eie@n1%pl,that@conj paradise@n stonden@v1%pt_3 formen@v%ppl_abs in@prep hire@pron1%fem_gen eie@n1%pl,
And with hire riche beaute evere more,And with hir riche beautee evermore,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 818,DIFF,10,10,And with hire riche beaute evere more,And with hir riche beautee evermore,u S ux Su Sx uSu Sx,u S u Su Su SuSx,and@conj with@prep hire@pron1%fem_gen riche@adj beaute@n ever@adv more@adv%comp,and@conj with@prep hire@pron1%fem_gen riche@adj beaute@n ,
"Strof love in hire ay, which of hem was more.","Strof love in hir ay, which of hem was more.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 819,,10,10,Strof love in hire ay which of hem was more,Strof love in hir ay which of hem was more,u Sx u Sx u S u S u Sx,u Sx u S u S u S u Sx,striven@v%pt_3 love@n1 in@prep hire@pron2%fem_obj ai@adv which@pron of@prep hem@pron%pl_obj ben@v%pt_3 more@adj%comp,striven@v%pt_3 love@n1 in@prep hire@pron2%fem_obj ai@adv which@pron of@prep hem@pron%pl_obj ben@v%pt_3 more@adj%comp,
"She sobre was, ek symple, and wys withal","She sobre was, eek simple, and wis withal",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 820,,10,10,She sobre was ek symple and wys withal,She sobre was eek simple and wis withal,u Su S u Sx u S uS,u Su S u Sx u S uS,she@pron%nom sobre@adj ben@v%pt_3 ek@adv simple@adj and@conj wise@adj with-al@adv,she@pron%nom sobre@adj ben@v%pt_3 ek@adv simple@adj and@conj wise@adj with-al@adv,
The best ynorisshed ek that myghte be,The beste ynorisshed eek that mighte be,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 821,,10,10,The best ynorisshed ek that myghte be,The beste ynorisshed eek that mighte be,u S uSuS u S ux S,u Sx uSuS u S ux S,the@def_art best@adv%sup norishen@v#adj%ppl ek@adv that@pron mouen@v3%pt_3 ben@v%inf,the@def_art best@adv%sup norishen@v#adj%ppl ek@adv that@pron mouen@v3%pt_3 ben@v%inf,
And goodly of hire speche in general,And goodly of hir speche in general,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 822,,10,10,And goodly of hire speche in general,And goodly of hir speche in general,u Su S ux Sx u SuS,u Su S u Sx u SuS,and@conj godli@adj2 of@prep hire@pron1%fem_gen speche@n in@prep general@n,and@conj godli@adj2 of@prep hire@pron1%fem_gen speche@n in@prep general@n,
"Charitable, estatlich, lusty, fre;","Charitable, estatliche, lusty, and free;",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 823,DIFF,9,10,Charitable estatlich lusty fre,Charitable estatliche lusty and free,SuSx uSu Su S,uSux SuSx uS u S,charitable@adj estatli@adj lusti@adj fre@adj,charitable@adj estatli@adj lusti@adj  fre@adj,
Ne nevere mo ne lakked hire pite;,Ne never mo ne lakkede hir pitee;,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 824,,10,10,Ne nevere mo ne lakked hire pite,Ne never mo ne lakkede hir pitee,u Sux S u Su Su Sx,u Su S u Sux S uS,ne@conj1 never@adv mo@adv%comp ne@conj1 lakken@v%pt_3 hire@pron2%fem_obj pite@n,ne@conj1 never@adv mo@adv%comp ne@conj1 lakken@v%pt_3 hire@pron2%fem_obj pite@n,
"Tendre-herted, slydynge of corage;","Tendre-herted, slidinge of corage;",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 825,,10,10,Tendreherted slydynge of corage,Tendreherted slidinge of corage,uSuS uSu S uSx,uSuS uSu S uSx,tender-herted@adj sliden@v#adj%prp of@prep corage@n,tender-herted@adj sliden@v#adj%prp of@prep corage@n,
"But trewely, I kan nat telle hire age.","But trewely, I can not telle hir age.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 826,,10,10,But trewely I kan nat telle hire age,But trewely I can not telle hir age,u SuS u S u Sx ux Sx,u SuS u S u Sx u Sx,but@conj treuli@adv ich@pron%nom connen@v%pr_1 not@adv tellen@v%inf hire@pron1%fem_gen age@n,but@conj treuli@adv ich@pron%nom connen@v%pr_1 not@adv tellen@v%inf hire@pron1%fem_gen age@n,
And Troilus wel woxen was in highte,And Troilus wel waxen was in highte,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 827,,10,10,And Troilus wel woxen was in highte,And Troilus wel waxen was in highte,u SuS u Su S u Sx,u SuS u Su S u Sx,and@conj troilus@n#propn wel@adv waxen@v1%ppl ben@v%pt_3 in@prep heighte@n,and@conj troilus@n#propn wel@adv waxen@v1%ppl ben@v%pt_3 in@prep heighte@n,
And complet formed by proporcioun,And complet formed by proporcioun,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 828,,10,10,And complet formed by proporcioun,And complet formed by proporcioun,u Su Su S uSuS,u Su Su S uSuS,and@conj complete@adv formen@v%ppl_abs bi@prep proporcioun@n,and@conj complete@adv formen@v%ppl_abs bi@prep proporcioun@n,
So wel that kynde it nought amenden myghte;,"So wel, that kinde it not amenden mighte;",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 829,DIFF,10,10,So wel that kynde it nought amenden myghte,So wel that kinde it not amenden mighte,u S u Sx u S uSu Sx,u S u Sx u S uSu Sx,so@adv wel@adv that@conj kinde@n hit@pron nought@adv amenden@v%inf mouen@v3%pt_3,so@adv wel@adv that@conj kinde@n hit@pron not@adv amenden@v%inf mouen@v3%pt_3,green
"Yong, fressh, strong, and hardy as lyoun;","Yong, fresshe, strong, and hardy as lioun;",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 830,,0,10,Yong fressh strong and hardy as lyoun,Yong fresshe strong and hardy as lioun,      ,u Su S u Su S uS,yong@adj fresh@adj strong@adj and@conj hardi@adj as@conj lioun@n1,yong@adj fresh@adj strong@adj and@conj hardi@adj as@conj lioun@n1,
Trewe as stiel in ech condicioun;,Trewe as steel in ech condicioun;,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 831,,9,9,Trewe as stiel in ech condicioun,Trewe as steel in ech condicioun,Sx u S u S uSuS,Sx u S u S uSuS,treu@adj as@conj stele@n3 in@prep ech@pron_gram_adj condicioun@n,treu@adj as@conj stele@n3 in@prep ech@pron_gram_adj condicioun@n,
Oon of the beste entecched creature,On of the beste enteched creature,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 832,,10,10,Oon of the beste entecched creature,On of the beste enteched creature,u S u Sx uSu SuSx,u S u Sx uSu SuSx,on@pron of@prep the@def_art best@adv%sup entechen@v#adj%ppl creature@n,on@pron of@prep the@def_art best@adv%sup entechen@v#adj%ppl creature@n,
That is or shal whil that the world may dure.,"That is, or shal, whil that the world may dure.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 833,,10,10,That is or shal whil that the world may dure,That is or shal whil that the world may dure,u S u S u S u S u Sx,u S u S u S u S u Sx,that@pron ben@v%pr_3 or@conj shulen@v1%pr_3 whil@conj that@part the@def_art world@n mouen@v3%pr_3 duren@v%inf,that@pron ben@v%pr_3 or@conj shulen@v1%pr_3 whil@conj that@part the@def_art world@n mouen@v3%pr_3 duren@v%inf,
And certeynly in storye it is yfounde,And certainly in storie it is yfounde,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 834,,0,10,And certeynly in storye it is yfounde,And certainly in storie it is yfounde,      ,u Sux S uS u S uSx,and@conj certainli@adv in@prep storie@n1 hit@pron ben@v%pr_3 ifinden@v%ppl,and@conj certainli@adv in@prep storie@n1 hit@pron ben@v%pr_3 ifinden@v%ppl,
That Troilus was nevere unto no wight,That Troilus was never unto no wight,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 835,,10,10,That Troilus was nevere unto no wight,That Troilus was never unto no wight,u SuS u Sxx uS u S,u SuS u S uS u S,that@conj troilus@n#propn ben@v%pt_3 never@adv unto@prep no@gram_adj wight@n,that@conj troilus@n#propn ben@v%pt_3 never@adv unto@prep no@gram_adj wight@n,
"As in his tyme, in no degree secounde","As in his time, in no degree secounde",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 836,,10,10,As in his tyme in no degree secounde,As in his time in no degree secounde,u S u Sx u S uS uSx,u S u Sx u S uS uSx,as@conj in@prep his@pron1%gen time@n in@prep no@gram_adj degre@n second@num_adj,as@conj in@prep his@pron1%gen time@n in@prep no@gram_adj degre@n second@num_adj,
In durryng don that longeth to a knyght.,In durring don that longeth to a knight.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 837,,10,10,In durryng don that longeth to a knyght,In durring don that longeth to a knight,u Su S u Su S u S,u Su S u Su S u S,in@prep durring@ger don@v1%inf that@pron longen@v3%pr_3 to@prep a@indef_art knight@n,in@prep durring@ger don@v1%inf that@pron longen@v3%pr_3 to@prep a@indef_art knight@n,
Al myghte a geant passen hym of myght,Al mighte a geaunt passen him of might,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 838,,10,10,Al myghte a geant passen hym of myght,Al mighte a geaunt passen him of might,u Sx u Su Su S u S,u Sx u Su Su S u S,al@conj mouen@v3%pt_3 a@indef_art geaunt@n passen@v%inf him@pron%obj of@prep might@n,al@conj mouen@v3%pt_3 a@indef_art geaunt@n passen@v%inf him@pron%obj of@prep might@n,
His herte ay with the first and with the beste,His herte ay with the firste and with the beste,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 839,,10,10,His herte ay with the first and with the beste,His herte ay with the firste and with the beste,u Sx u S u S u S u Sx,u Sx u S u Sx u S u Sx,his@pron1%gen herte@n ai@adv with@prep the@def_art first@num_adj and@conj with@prep the@def_art best@adjas_n%sup,his@pron1%gen herte@n ai@adv with@prep the@def_art first@num_adj and@conj with@prep the@def_art best@adjas_n%sup,
"Stood paregal, to durre don that hym leste.","Stod paregal, to dur don that him leste.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 840,,10,10,Stood paregal to durre don that hym leste,Stod paregal to dur don that him leste,u SuS u Sx u S u Sx,u SuS u S u S u Sx,stonden@v1%pt_3 paregal@adj to@part durren@v%inf don@v1%inf that@pron him@pron%obj listen@v1%pt_3,stonden@v1%pt_3 paregal@adj to@part durren@v%inf don@v1%inf that@pron him@pron%obj listen@v1%pt_3,
But for to tellen forth of Diomede:,But for to tellen forth of Diomede:—,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 841,,10,10,But for to tellen forth of Diomede,But for to tellen forth of Diomede,u S u Su S u SuSx,u S u Su S u SuSx,but@conj for@prep#adv to@part tellen@v%inf forth@adv of@prep diomede@n#propn,but@conj for@prep#adv to@part tellen@v%inf forth@adv of@prep diomede@n#propn,
"It fel that after, on the tenthe day","It fil that after, on the tenthe day",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 842,,10,10,It fel that after on the tenthe day,It fil that after on the tenthe day,u S u Su S u Su S,u S u Su S u Su S,hit@pron fallen@v%pt_3 that@conj after@adv on@prep the@def_art tenthe@num_adj dai@n,hit@pron fallen@v%pt_3 that@conj after@adv on@prep the@def_art tenthe@num_adj dai@n,
Syn that Criseyde out of the citee yede,Sin that Criseyde out of the citee yede,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 843,,0,0,Syn that Criseyde out of the citee yede,Sin that Criseyde out of the citee yede,       ,       ,sin@conj that@part criseyde@n#propn oute@adv#prep of@prep the@def_art cite@n yeden@v%pt_3,sin@conj that@part criseyde@n#propn oute@adv#prep of@prep the@def_art cite@n yeden@v%pt_3,
"This Diomede, as fressh as braunche in May","This Diomede, as fresshe as braunche in May",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 844,,10,10,This Diomede as fressh as braunche in May,This Diomede as fresshe as braunche in May,u SuSx u S u Sx u S,u SuSx u Sx u Sx u S,this@gram_adj diomede@n#propn as@conj fresh@adj as@conj braunch@n in@prep mai@n2,this@gram_adj diomede@n#propn as@conj fresh@adj as@conj braunch@n in@prep mai@n2,
Com to the tente ther as Calkas lay,Com to the tente theras Calkas lay,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 845,DIFF,10,10,Com to the tente ther as Calkas lay,Com to the tente theras Calkas lay,u S u Su S u Su S,u S u Su Su Su S,comen@v%pt_3 to@prep the@def_art tente@n1 ther@adv as@conj calkas@n#propn lien@v1%pt_3,comen@v%pt_3 to@prep the@def_art tente@n1  calkas@n#propn lien@v1%pt_3,
And feyned hym with Calkas han to doone;,And feined him with Calkas han to done;,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 846,,10,10,And feyned hym with Calkas han to doone,And feined him with Calkas han to done,u Su S u Su S u Sx,u Su S u Su S u Sx,and@conj feinen@v%pt_3 him@pron%obj with@prep calkas@n#propn haven@v%inf to@part don@v1%inf,and@conj feinen@v%pt_3 him@pron%obj with@prep calkas@n#propn haven@v%inf to@part don@v1%inf,
"But what he mente, I shal yow tellen soone.","But what he mente, I shal yow telle sone.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 847,DIFF,10,10,But what he mente I shal yow tellen soone,But what he mente I shal yow telle sone,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,but@conj what@pron he@pron1%nom menen@v1%pt_3 ich@pron%nom shulen@v1%pr_1 you@pron%pl_obj tellen@v%inf sone@adv,but@conj what@pron he@pron1%nom menen@v1%pt_3 ich@pron%nom shulen@v1%pr_1 you@pron%pl_obj  sone@adv,
"Criseyde, at shorte wordes for to telle","Criseyde, at shorte wordes for to telle",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 848,,10,10,Criseyde at shorte wordes for to telle,Criseyde at shorte wordes for to telle,uSx u Su Su S u Sx,uSx u Su Su S u Sx,criseyde@n#propn at@prep short@adj word@n%pl for@prep#adv to@part tellen@v%inf,criseyde@n#propn at@prep short@adj word@n%pl for@prep#adv to@part tellen@v%inf,
Welcomed hym and down hym by hire sette --,"Welcomed him, and doun by hir him sette;",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 849,DIFF,10,10,Welcomed hym and down hym by hire sette,Welcomed him and doun by hir him sette,uSu S u S u S ux Sx,uSu S u S u S u Sx,welcomen@v%pt_3 him@pron%obj and@conj doun@adv him@pron%obj bi@prep hire@pron2%fem_obj setten@v%pt_3 --@dash,welcomen@v%pt_3 him@pron%obj and@conj doun@adv bi@prep hire@pron2%fem_obj him@pron%obj setten@v%pt_3,
And he was ethe ynough to maken dwelle!,And he was ethe ynough to maken dwelle.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 850,,10,10,And he was ethe ynough to maken dwelle,And he was ethe ynough to maken dwelle,u S u Sx uS u Su Sx,u S u Sx uS u Su Sx,and@conj he@pron1%nom ben@v%pt_3 ethe@adj inough@adv to@part maken@v1%inf dwellen@v%inf,and@conj he@pron1%nom ben@v%pt_3 ethe@adj inough@adv to@part maken@v1%inf dwellen@v%inf,
"And after this, withouten longe lette","And after this, withouten longe lette",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 851,,10,10,And after this withouten longe lette,And after this withouten longe lette,u Su S uSu Su Sx,u Su S uSu Su Sx,and@conj after@prep this@pron withouten@prep long@adj1 lette@n,and@conj after@prep this@pron withouten@prep long@adj1 lette@n,
The spices and the wyn men forth hem fette;,The spices and the win men forth hem fette;,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 852,,10,10,The spices and the wyn men forth hem fette,The spices and the win men forth hem fette,u Su S u S u S u Sx,u Su S u S u S u Sx,the@def_art spice@n1%pl and@conj the@def_art win@n man@n%pl forth@adv hem@pron%pl_obj fetten@v%pt_pl,the@def_art spice@n1%pl and@conj the@def_art win@n man@n%pl forth@adv hem@pron%pl_obj fetten@v%pt_pl,
And forth they speke of this and that yfeere,And forth they speke of this and that yfere,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 853,,10,10,And forth they speke of this and that yfeere,And forth they speke of this and that yfere,u S u Sx u S u S uSx,u S u Sx u S u S uSx,and@conj forth@adv thei@pron%pl_nom speken@v%pr_pl of@prep this@pron and@conj that@pron ifere@adv,and@conj forth@adv thei@pron%pl_nom speken@v%pr_pl of@prep this@pron and@conj that@pron ifere@adv,
"As frendes don, of which som shal ye heere.","As freendes doon, of which som shal ye here.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 854,,10,10,As frendes don of which som shal ye heere,As freendes doon of which som shal ye here,u Su S u S u S u Sx,u Su S u S u S u Sx,as@conj frend@n%pl don@v1%pr_pl of@prep which@pron som@pron shulen@v1%pr_pl ye@pron%pl_nom heren@v%inf,as@conj frend@n%pl don@v1%pr_pl of@prep which@pron som@pron shulen@v1%pr_pl ye@pron%pl_nom heren@v%inf,
He gan first fallen of the werre in speche,He gan first fallen of the werre in speche,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 855,,10,10,He gan first fallen of the werre in speche,He gan first fallen of the werre in speche,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,he@pron1%nom ginnen@v%pt_3 first@adv fallen@v%inf of@prep the@def_art werre@n1 in@prep speche@n,he@pron1%nom ginnen@v%pt_3 first@adv fallen@v%inf of@prep the@def_art werre@n1 in@prep speche@n,
Bitwixe hem and the folk of Troie town;,Bitwixe hem and the folk of Troye toun;,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 856,,10,10,Bitwixe hem and the folk of Troie town,Bitwixe hem and the folk of Troye toun,uSx u S u S u Su S,uSx u S u S u Su S,bitwixe@prep hem@pron%pl_obj and@conj the@def_art folk@n of@prep troie@n1#propn toun@n,bitwixe@prep hem@pron%pl_obj and@conj the@def_art folk@n of@prep troie@n1#propn toun@n,
And of th' assege he gan hire ek biseche,And of th’assege he gan hir eek biseche,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 857,DIFF,10,10,And of th assege he gan hire ek biseche,And of thassege he gan hir eek biseche,u S  uSx u S ux S uSx,u S uSx u S u S uSx,and@conj of@prep the@def_art assege@n he@pron1%nom ginnen@v%pt_3 hire@pron2%fem_obj ek@adv bisechen@v%inf,and@conj of@prep  he@pron1%nom ginnen@v%pt_3 hire@pron2%fem_obj ek@adv bisechen@v%inf,
To telle hym what was hire opynyoun;,To telle him what was hir opinioun.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 858,,10,10,To telle hym what was hire opynyoun,To telle him what was hir opinioun,u Sx u S u Su SuS,u Sx u S u S uSuS,to@part tellen@v%inf him@pron%obj what@pron ben@v%pt_3 hire@pron1%fem_gen opinioun@n,to@part tellen@v%inf him@pron%obj what@pron ben@v%pt_3 hire@pron1%fem_gen opinioun@n,
Fro that demaunde he so descendeth down,Fro that demaunde he so descendeth doun,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 859,,10,10,Fro that demaunde he so descendeth down,Fro that demaunde he so descendeth doun,u S uSx u S uSu S,u S uSx u S uSu S,from@prep that@art&gram_adj demaunde@n he@pron1%nom so@adv descenden@v%pr_3 doun@adv,from@prep that@art&gram_adj demaunde@n he@pron1%nom so@adv descenden@v%pr_3 doun@adv,
To axen hire if that hire straunge thoughte,"To asken hir, if that hir straunge thoughte",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 860,DIFF,10,10,To axen hire if that hire straunge thoughte,To asken hir if that hir straunge thoughte,u Su Sx u S ux Su Sx,u Su S u S u Su Sx,to@part asken@v%inf hire@pron2%fem_obj if@conj that@part hire@pron2%fem_obj straunge@adj thinken@v1%pt_3,to@part  hire@pron2%fem_obj if@conj that@part hire@pron2%fem_obj straunge@adj thinken@v1%pt_3,
The Grekis gise and werkes that they wroughte;,"The Grekes gise, and werkes that they wroughte.",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 861,,10,10,The Grekis gise and werkes that they wroughte,The Grekes gise and werkes that they wroughte,u Su Sx u Su S u Sx,u Su Sx u Su S u Sx,the@def_art grek@n%gen gise@n and@conj werk@n%pl that@pron thei@pron%pl_nom werken@v%pt_pl,the@def_art grek@n%gen gise@n and@conj werk@n%pl that@pron thei@pron%pl_nom werken@v%pt_pl,
And whi hire fader tarieth so longe,And why hir fader tarieth so longe,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 862,,10,10,And whi hire fader tarieth so longe,And why hir fader tarieth so longe,u S ux Su SuS u Sx,u S u Su SuS u Sx,and@conj whi@adv hire@pron1%fem_gen fader@n tarien@v1%pr_3 so@adv longe@adv,and@conj whi@adv hire@pron1%fem_gen fader@n tarien@v1%pr_3 so@adv longe@adv,
To wedden hire unto som worthy wight.,To wedden hir unto som worthy wight.,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 863,,10,10,To wedden hire unto som worthy wight,To wedden hir unto som worthy wight,u Su Sx uS u Su S,u Su S uS u Su S,to@part wedden@v%inf hire@pron2%fem_obj unto@prep som@gram_adj worthi@adj wight@n,to@part wedden@v%inf hire@pron2%fem_obj unto@prep som@gram_adj worthi@adj wight@n,
"Criseyde, that was in hire peynes stronge","Criseyde, that was in hir peines stronge",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 864,,10,10,Criseyde that was in hire peynes stronge,Criseyde that was in hir peines stronge,uSx u S u Su Su Sx,uSu S u S u Su Sx,criseyde@n#propn that@pron ben@v%pt_3 in@prep hire@pron1%fem_gen peine@n%pl strong@adj,criseyde@n#propn that@pron ben@v%pt_3 in@prep hire@pron1%fem_gen peine@n%pl strong@adj,
"For love of Troilus, hire owen knyght","For love of Troilus, hir owene knight",data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 865,,10,10,For love of Troilus hire owen knyght,For love of Troilus hir owene knight,u Sx u SuS ux Su S,u Sx u SuS u Sux S,for@prep love@n1 of@prep troilus@n#propn hire@pron1%fem_gen ouen@adj knight@n,for@prep love@n1 of@prep troilus@n#propn hire@pron1%fem_gen ouen@adj knight@n,
As ferforth as she konnyng hadde or myght,As ferforth as she conning hadde or might,data/riverside_cats/TC5_riv.cat,data/oxford_txts/TC5_oxford.txt,data/csvs/TC5,Troilus and Criseyde; Book V 866,,10,10,As ferforth as she konnyng hadde or myght,As ferforth as she conning hadde or might,u Su S u Su Sx u S,u Su S u Su Sx u S,as@conj fer-forth@adv as@conj she@pron%nom conninge@ger haven@v%pt_3 or@conj might@n,as@conj fer-forth@adv as@conj she@pron%nom conninge@ger haven@v%pt_3 or@conj might@n,
