headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
god,goode,The Reeve's Tale 4247,data/oxford_txts/RvT_oxford.txt,"And, goode lemman, God thee save and kepe!”°",False,False,BOTH,"And, goode lemman, God thee save and kepe!”°",And goode lemman God thee save and kepe
povre,povre,The Knight's Tale 3085,data/oxford_txts/KnT_oxford.txt,"And, though° he were a povre bacheler,°",False,False,BOTH,"And, though° he were a povre bacheler,°",And though he were a povre bacheler
gret,grete,Troilus and Criseyde; Book II 1403,data/oxford_txts/TC2_oxford.txt,Which hadde his lord and grete freend ben ay;,False,False,BOTH,Which hadde his lord and grete freend ben ay;,Which hadde his lord and grete frend ben ay
fresh,fresshe,Troilus and Criseyde; Book III 128,data/oxford_txts/TC3_oxford.txt,"Quod Troilus, “O goodly fresshe free!",False,False,BOTH,"Quod Troilus, “O goodly fresshe free!",Quod Troilus O goodly fresshe free
straunge,straunge,The Clerk's Tale 138,data/oxford_txts/ClT_oxford.txt,And that a straunge successour shold take,False,False,BOTH,And that a straunge successour shold take,And that a straunge successour sholde take
povre,povre,The Physician's Tale 179,data/oxford_txts/PhyT_oxford.txt,Sheweth° your povre servant Claudius,False,False,BOTH,Sheweth° your povre servant Claudius,Sheweth youre povre servant Claudius
huge,huge,The Knight's Tale 2951,data/oxford_txts/KnT_oxford.txt,Ne how the Grekes with an huge route°,False,False,BOTH,Ne how the Grekes with an huge route°,Ne how the Grekes with an huge route
fals,false,The Merchant's Tale 1785,data/oxford_txts/MerT_oxford.txt,"O servant traitour, false hoomly° hewe,°",False,False,BOTH,"O servant traitour, false hoomly° hewe,°",O servant traytour false hoomly hewe
swete,swete,The Reeve's Tale 4236,data/oxford_txts/RvT_oxford.txt,"And seide, “Far wel, Malin, swete wight!°",False,False,BOTH,"And seide, “Far wel, Malin, swete wight!°",And seyde Fare weel Malyne sweete wight
swete,swete,Troilus and Criseyde; Book III 1278,data/oxford_txts/TC3_oxford.txt,"Min herte swete, how I yow mighte plese!",False,False,BOTH,"Min herte swete, how I yow mighte plese!",Myn herte swete how I yow myght plese
olde,olde,The Wife of Bath's Prologue 235,data/oxford_txts/WBPro_oxford.txt,"¶“ ‘Sir olde kainard,° is this thin array?",False,False,BOTH,"¶“ ‘Sir olde kainard,° is this thin array?",Sire olde kaynard is this thyn array
holwe,holwe,The Canon's Yeoman's Tale 1265,data/oxford_txts/CYT_oxford.txt,An holwe° stikke (tak kepe° and be war!),False,False,BOTH,An holwe° stikke (tak kepe° and be war!),An holwe stikke taak kep and be war
ouen,owne,Troilus and Criseyde; Book I 51,data/oxford_txts/TC1_oxford.txt,As though I were hir owne brother dere.,False,False,BOTH,As though I were hir owne brother dere.,As though I were hire owne brother dere
long,longe,Troilus and Criseyde; Book II 722,data/oxford_txts/TC2_oxford.txt,"“And eek I knowe, of longe time agoon",False,False,BOTH,"“And eek I knowe, of longe time agoon",And ek I knowe of longe tyme agon
dere,dere,The Physician's Tale 237,data/oxford_txts/PhyT_oxford.txt,"“No, certes, dere doghter min,” quod he.",False,False,BOTH,"“No, certes, dere doghter min,” quod he.",No certes deere doghter myn quod he
swete,swete,Troilus and Criseyde; Book I 385,data/oxford_txts/TC1_oxford.txt,"Yelt bittre fruit, though swete seed be sowe.",False,False,BOTH,"Yelt bittre fruit, though swete seed be sowe.",Yelt bittre fruyt though swete seed be sowe
red,rede,Parliament of Fowls 442,data/oxford_txts/PF_oxford.txt,"Right as the fresshe, rede rose newe",False,False,BOTH,"Right as the fresshe, rede rose newe",Ryght as the freshe rede rose newe
riche,riche,The Shipman's Tale 2,data/oxford_txts/ShipT_oxford.txt,"That riche was, for which men helde° him wis;",False,False,BOTH,"That riche was, for which men helde° him wis;",That riche was for which men helde hym wys
god,goode,Book of the Duchess 948,data/oxford_txts/BD_oxford.txt,"¶“And goode faire White she hete,°",False,False,BOTH,"¶“And goode faire White she hete,°",And goode faire White she het
wilde,wilde,The Reeve's Tale 4172,data/oxford_txts/RvT_oxford.txt,A wilde fir° upon thair bodies falle!°,False,False,BOTH,A wilde fir° upon thair bodies falle!°,A wilde fyr upon thair bodyes falle
weik,waike,The Knight's Tale 887,data/oxford_txts/KnT_oxford.txt,And waike° been the oxen in my plough.,False,False,BOTH,And waike° been the oxen in my plough.,And wayke been the oxen in my plough
fresh,fresshe,The Merchant's Tale 1882,data/oxford_txts/MerT_oxford.txt,Unto his faire fresshe° lady May.,False,False,BOTH,Unto his faire fresshe° lady May.,Unto his faire fresshe lady May
ofte,ofte,Troilus and Criseyde; Book III 1129,data/oxford_txts/TC3_oxford.txt,"And al foryaf, and ofte time him keste.",False,False,BOTH,"And al foryaf, and ofte time him keste.",And al foryaf and ofte tyme hym keste
ouen,owene,The Pardoner's Tale 834,data/oxford_txts/PardT_oxford.txt,And pleye at dees right at our owene wille.”,False,False,BOTH,And pleye at dees right at our owene wille.”,And pleye at dees right at oure owene wille
neue,newe,The Summoner's Tale 2293,data/oxford_txts/SumT_oxford.txt,And Jankin hath ywonne a newe goune.—,False,False,BOTH,And Jankin hath ywonne a newe goune.—,And Jankyn hath ywonne a newe gowne
muche,moche,Book of the Duchess 1197,data/oxford_txts/BD_oxford.txt,"So moche beaute, trewely",False,False,BOTH,"So moche beaute, trewely",So moche beaute trewely
dere,dere,The Nun's Priest's Tale 3006,data/oxford_txts/NPT_oxford.txt,"Now help me, dere brother, er I die;",False,False,BOTH,"Now help me, dere brother, er I die;",Now help me deere brother or I dye
bright,brighte,Troilus and Criseyde; Book V 1022,data/oxford_txts/TC5_oxford.txt,Inwith hir fadres faire brighte tente.,False,False,BOTH,Inwith hir fadres faire brighte tente.,Inwith hire fadres faire brighte tente
muche,muche,The Knight's Tale 1359,data/oxford_txts/KnT_oxford.txt,So muche sorwe had never creature,False,False,BOTH,So muche sorwe had never creature,So muche sorwe hadde nevere creature
fals,false,The Reeve's Tale 4268,data/oxford_txts/RvT_oxford.txt,"¶“Ye, false harlot,”° quod the millere, “hast?",False,False,BOTH,"¶“Ye, false harlot,”° quod the millere, “hast?",Ye false harlot quod the millere hast
wilde,wilde,Sir Thopas 736,data/oxford_txts/Thop_oxford.txt,He coude° hunte at° wilde deer,False,False,BOTH,He coude° hunte at° wilde deer,He koude hunte at wilde deer
nice,nice,The Canon's Yeoman's Tale 842,data/oxford_txts/CYT_oxford.txt,In lerning of this elvish° nice° lore,False,False,BOTH,In lerning of this elvish° nice° lore,In lernyng of this elvysshe nyce loore
mek,meke,The Clerk's Tale 141,data/oxford_txts/ClT_oxford.txt,Hir° meke preiere and hir pitous chere°,False,False,BOTH,Hir° meke preiere and hir pitous chere°,Hir meeke preyere and hir pitous cheere
grene,grene,House of Fame 1947,data/oxford_txts/HF_oxford.txt,"In somer, whan they grene been;",False,False,BOTH,"In somer, whan they grene been;",In somer whan they grene been
swete,swete,Troilus and Criseyde; Book V 63,data/oxford_txts/TC5_oxford.txt,Whan she forgoth hir owene swete herte?,False,False,BOTH,Whan she forgoth hir owene swete herte?,Whan she forgoth hire owen swete herte
huge,huge,The Knight's Tale 2145,data/oxford_txts/KnT_oxford.txt,"A wrethe° of gold arm-greet,° of huge wighte,°",False,False,BOTH,"A wrethe° of gold arm-greet,° of huge wighte,°",A wrethe of gold armgreet of huge wighte
straunge,straunge,Troilus and Criseyde; Book II 1660,data/oxford_txts/TC2_oxford.txt,"“And eek, for she is straunge, he wol forbere",False,False,BOTH,"“And eek, for she is straunge, he wol forbere",And ek for she is straunge he wol forbere
neue,newe,The Clerk's Tale 841,data/oxford_txts/ClT_oxford.txt,"And of your newe wif, God of his grace",False,False,BOTH,"And of your newe wif, God of his grace",And of youre newe wyf God of his grace
olde,olde,House of Fame 694,data/oxford_txts/HF_oxford.txt,Of olde forleten° aqueintaunces;,False,False,BOTH,Of olde forleten° aqueintaunces;,Of olde forleten aqueyntaunces
huge,huge,Troilus and Criseyde; Book V 65,data/oxford_txts/TC5_oxford.txt,"With hauke on hond, and with an huge route",False,False,BOTH,"With hauke on hond, and with an huge route",With hauk on honde and with an huge route
dere,dere,The Nun's Priest's Tale 3347,data/oxford_txts/NPT_oxford.txt,"¶O Gaufred,° dere maister soverain,°",False,False,BOTH,"¶O Gaufred,° dere maister soverain,°",O Gaufred deere maister soverayn
juste,juste,Troilus and Criseyde; Book II 527,data/oxford_txts/TC2_oxford.txt,"Ledest the fin, by juste purveiaunce",False,False,BOTH,"Ledest the fin, by juste purveiaunce",Ledest the fyn by juste purveiaunce
long,longe,Troilus and Criseyde; Book II 507,data/oxford_txts/TC2_oxford.txt,"This other day, nought gon ful longe while",False,False,BOTH,"This other day, nought gon ful longe while",This other day naught gon ful longe while
fair,faire,Troilus and Criseyde; Book II 1670,data/oxford_txts/TC2_oxford.txt,"Now faire brother, beth al hool, I preie!”",False,False,BOTH,"Now faire brother, beth al hool, I preie!”",Now faire brother beth al hool I preye
muche,muche,The Knight's Tale 1808,data/oxford_txts/KnT_oxford.txt,Can° hem therfor as muche thank as me;,False,False,BOTH,Can° hem therfor as muche thank as me;,Kan hem therfore as muche thank as me
neue,newe,Troilus and Criseyde; Book V 1255,data/oxford_txts/TC5_oxford.txt,"What newe lust, what beaute, what science",False,False,BOTH,"What newe lust, what beaute, what science",What newe lust what beaute what science
straunge,straunge,The Reeve's Tale 3980,data/oxford_txts/RvT_oxford.txt,And straunge° he made it of° hir mariage.,False,False,BOTH,And straunge° he made it of° hir mariage.,And straunge he made it of hir mariage
blind,blinde,Troilus and Criseyde; Book I 202,data/oxford_txts/TC1_oxford.txt,O verrey foles! nice and blinde be ye;,False,False,BOTH,O verrey foles! nice and blinde be ye;,O veray fooles nyce and blynde be ye
neue,newe,Parliament of Fowls 250,data/oxford_txts/PF_oxford.txt,Of newe flaume; and wel aspied I thenne,False,False,BOTH,Of newe flaume; and wel aspied I thenne,Of newe flaume and wel espyed I thenne
dere,dere,The Second Nun's Tale 321,data/oxford_txts/SNT_oxford.txt,"This lif to lese, min owene dere brother",False,False,BOTH,"This lif to lese, min owene dere brother",This lyf to lese myn owene deere brother
ofte,ofte,The Physician's Tale 62,data/oxford_txts/PhyT_oxford.txt,"She hath ful ofte time sik hir feined,°",False,False,BOTH,"She hath ful ofte time sik hir feined,°",She hath ful ofte tyme syk hire feyned
drie,drie,The Nun's Priest's Tale 2848,data/oxford_txts/NPT_oxford.txt,"With stikkes, and a drie dich withoute",False,False,BOTH,"With stikkes, and a drie dich withoute",With stikkes and a drye dych withoute
povre,poure,The Wife of Bath's Tale 1187,data/oxford_txts/WBT_oxford.txt,He that coveiteth is a poure wight,False,False,BOTH,He that coveiteth is a poure wight,He that coveiteth is a povre wight
swete,swete,Book of the Duchess 108,data/oxford_txts/BD_oxford.txt,"¶“A mercy, swete ladi dere!”",False,False,BOTH,"¶“A mercy, swete ladi dere!”",A mercy swete lady dere
humble,humble,Troilus and Criseyde; Book IV 1499,data/oxford_txts/TC4_oxford.txt,"“For which, with humble, trewe, and pitous herte",False,False,BOTH,"“For which, with humble, trewe, and pitous herte",For which with humble trewe and pitous herte
deinte,deintee,The Clerk's Tale 1112,data/oxford_txts/ClT_oxford.txt,That it was deintee° for to seen the chere,False,False,BOTH,That it was deintee° for to seen the chere,That it was deyntee for to seen the cheere
god,gode,House of Fame 1854,data/oxford_txts/HF_oxford.txt,As gode folk han for goodnesse;,False,False,BOTH,As gode folk han for goodnesse;,As goode folk han for godnesse
wilde,wilde,The Monk's Tale 2257,data/oxford_txts/MkT_oxford.txt,And many a wilde hertes blood she shedde,False,False,BOTH,And many a wilde hertes blood she shedde,And many a wilde hertes blood she shedde
povre,povre,The Friar's Tale 1609,data/oxford_txts/FriT_oxford.txt,Kith° youre almesse° on me povre wrecche.’,False,False,BOTH,Kith° youre almesse° on me povre wrecche.’,Kithe youre almesse on me povre wrecche
large,large,The Monk's Tale 2299,data/oxford_txts/MkT_oxford.txt,"And wis therwith, and large with mesure,°",False,False,BOTH,"And wis therwith, and large with mesure,°",And wys therwith and large with mesure
povre,povre,The Clerk's Tale 204,data/oxford_txts/ClT_oxford.txt,Amonges thise povre folk ther dwelte a man,False,False,BOTH,Amonges thise povre folk ther dwelte a man,Amonges thise povre folk ther dwelte a man
humble,humble,The Clerk's Tale 824,data/oxford_txts/ClT_oxford.txt,But humble servant to your worthinesse,False,False,BOTH,But humble servant to your worthinesse,But humble servant to youre worthynesse
digne,digne,House of Fame 1426,data/oxford_txts/HF_oxford.txt,And folk of digne° reverence,False,False,BOTH,And folk of digne° reverence,And folk of digne reverence
ouen,owne,House of Fame 1311,data/oxford_txts/HF_oxford.txt,Our owne gentil lady Fame,False,False,BOTH,Our owne gentil lady Fame,Our oune gentil lady Fame
god,gode,House of Fame 1832,data/oxford_txts/HF_oxford.txt,As gode folk han in goodnes;,False,False,BOTH,As gode folk han in goodnes;,As goode folk han in godnesse
riche,riche,The Knight's Tale 1911,data/oxford_txts/KnT_oxford.txt,An oratorie riche for to see,False,False,BOTH,An oratorie riche for to see,An oratorie riche for to see
fre,free,Troilus and Criseyde; Book IV 1059,data/oxford_txts/TC4_oxford.txt,For to destroye our free chois every del.—,False,False,BOTH,For to destroye our free chois every del.—,For to destruye oure fre chois every del
treu,trewe,The Merchant's Tale 1298,data/oxford_txts/MerT_oxford.txt,"A trewe servant dooth more diligence,°",False,False,BOTH,"A trewe servant dooth more diligence,°",A trewe servant dooth moore diligence
lef,leve,The Friar's Tale 1474,data/oxford_txts/FriT_oxford.txt,"‘Ful many a cause, leve sir somnour,’",False,False,BOTH,"‘Ful many a cause, leve sir somnour,’",Ful many a cause leeve sire somonour
fremed,fremde,Troilus and Criseyde; Book II 248,data/oxford_txts/TC2_oxford.txt,Lat be to me your fremde maner speche,False,False,BOTH,Lat be to me your fremde maner speche,Lat be to me youre fremde manere speche
povre,povre,The Clerk's Tale 904,data/oxford_txts/ClT_oxford.txt,For out of doute this olde povre man,False,False,BOTH,For out of doute this olde povre man,For out of doute this olde poure man
lef,leve,Troilus and Criseyde; Book III 330,data/oxford_txts/TC3_oxford.txt,“But now to purpos; leve brother dere,False,False,BOTH,“But now to purpos; leve brother dere,But now to purpos leve brother deere
nice,nice,The General Prologue 398,data/oxford_txts/GP_oxford.txt,Of nice conscience took he no keep.,False,False,BOTH,Of nice conscience took he no keep.,Of nyce conscience took he no keep
double,double,The General Prologue 262,data/oxford_txts/GP_oxford.txt,Of double worsted was his semicope,False,False,BOTH,Of double worsted was his semicope,Of double worstede was his semycope
ofte,ofte,Troilus and Criseyde; Book II 765,data/oxford_txts/TC2_oxford.txt,"In March, that chaungeth ofte time his face",False,False,BOTH,"In March, that chaungeth ofte time his face",In March that chaungeth ofte tyme his face
humble,humble,The Franklin's Tale 791,data/oxford_txts/FranT_oxford.txt,¶Heer may men seen an humble wis accord;,False,False,BOTH,¶Heer may men seen an humble wis accord;,Heere may men seen an humble wys accord
bitter,bittre,Troilus and Criseyde; Book I 385,data/oxford_txts/TC1_oxford.txt,"Yelt bittre fruit, though swete seed be sowe.",False,False,BOTH,"Yelt bittre fruit, though swete seed be sowe.",Yelt bittre fruyt though swete seed be sowe
olde,olde,The Wife of Bath's Prologue 242,data/oxford_txts/WBPro_oxford.txt,"Sir olde lechour, lat thy japes° be!",False,False,BOTH,"Sir olde lechour, lat thy japes° be!",Sire olde lecchour lat thy japes be
dere,dere,Troilus and Criseyde; Book II 122,data/oxford_txts/TC2_oxford.txt,"“Now uncle dere,” quod she, “tel it us",False,False,BOTH,"“Now uncle dere,” quod she, “tel it us",Now uncle deere quod she telle it us
yong,yonge,The Franklin's Tale 956,data/oxford_txts/FranT_oxford.txt,"Ther° yonge folk kepen° hir observaunces,°",False,False,BOTH,"Ther° yonge folk kepen° hir observaunces,°",Ther yonge folk kepen hir observaunces
bitter,bittre,Troilus and Criseyde; Book III 1215,data/oxford_txts/TC3_oxford.txt,Ful bittre drink; and for to han gladnesse,False,False,BOTH,Ful bittre drink; and for to han gladnesse,Ful bittre drynke and for to han gladnesse
swete,swete,Troilus and Criseyde; Book III 1183,data/oxford_txts/TC3_oxford.txt,"Foryeve it me, min owene swete herte.”",False,False,BOTH,"Foryeve it me, min owene swete herte.”",Foryeve it me myn owene swete herte
pure,pure,Book of the Duchess 1212,data/oxford_txts/BD_oxford.txt,Softe° and quaking for pure drede,False,False,BOTH,Softe° and quaking for pure drede,Softe and quakynge for pure drede
dere,dere,The Wife of Bath's Prologue 522,data/oxford_txts/WBPro_oxford.txt,"Greet prees° at market maketh dere ware,°",False,False,BOTH,"Greet prees° at market maketh dere ware,°",Greet prees at market maketh deere ware
olde,olde,The Wife of Bath's Prologue 331,data/oxford_txts/WBPro_oxford.txt,"For certein, olde dotard, by your leve,°",False,False,BOTH,"For certein, olde dotard, by your leve,°",For certeyn olde dotard by youre leve
humble,humble,The Clerk's Tale 298,data/oxford_txts/ClT_oxford.txt,"And she with reverence, in humble chere,°",False,False,BOTH,"And she with reverence, in humble chere,°",And she with reverence in humble cheere
grene,grene,Troilus and Criseyde; Book III 10,data/oxford_txts/TC3_oxford.txt,"As man, brid, best, fishe, herbe and grene tree",False,False,BOTH,"As man, brid, best, fishe, herbe and grene tree",As man brid best fissh herbe and grene tree
tender,tendre,The Clerk's Tale 927,data/oxford_txts/ClT_oxford.txt,"No tendre mouth, non herte delicaat",False,False,BOTH,"No tendre mouth, non herte delicaat",No tendre mouth noon herte delicaat
kinde,kinde,Troilus and Criseyde; Book II 970,data/oxford_txts/TC2_oxford.txt,And spreden on hir kinde cours by rowe;,False,False,BOTH,And spreden on hir kinde cours by rowe;,And spreden on hire kynde cours by rowe
fresh,fresshe,Troilus and Criseyde; Book V 244,data/oxford_txts/TC5_oxford.txt,Shal been your fresshe wommanliche face,False,False,BOTH,Shal been your fresshe wommanliche face,Shal ben youre fresshe wommanliche face
humble,humble,The Clerk's Tale 949,data/oxford_txts/ClT_oxford.txt,And she with humble herte and glad visage,False,False,BOTH,And she with humble herte and glad visage,And she with humble herte and glad visage
gret,grete,Troilus and Criseyde; Book III 992,data/oxford_txts/TC3_oxford.txt,"Your grete trouthe, and servise every day",False,False,BOTH,"Your grete trouthe, and servise every day",Youre grete trouthe and servise every day
sote,swote,Troilus and Criseyde; Book I 158,data/oxford_txts/TC1_oxford.txt,And swote smellen floures white and rede,False,False,BOTH,And swote smellen floures white and rede,And swote smellen floures white and rede
softe,softe,Troilus and Criseyde; Book V 636,data/oxford_txts/TC5_oxford.txt,"With softe vois he, of his lady dere",False,False,BOTH,"With softe vois he, of his lady dere",With softe vois he of his lady deere
straunge,strange,The Shipman's Tale 263,data/oxford_txts/ShipT_oxford.txt,Bitwix us two nedeth no strange fare;°,False,False,BOTH,Bitwix us two nedeth no strange fare;°,Bitwix us two nedeth no strange fare
fre,free,The Nun's Priest's Tale 3246,data/oxford_txts/NPT_oxford.txt,"Or elles, if free chois be graunted me",False,False,BOTH,"Or elles, if free chois be graunted me",Or elles if free choys be graunted me
povre,povre,The Manciple's Tale 219,data/oxford_txts/MancT_oxford.txt,And for that other is a povre womman,False,False,BOTH,And for that other is a povre womman,And for that oother is a povre womman
noble,noble,The Franklin's Tale 1364,data/oxford_txts/FranT_oxford.txt,"Hath ther nat many a noble wif, er this",False,False,BOTH,"Hath ther nat many a noble wif, er this",Hath ther nat many a noble wyf er this
olde,olde,The Wife of Bath's Prologue 291,data/oxford_txts/WBPro_oxford.txt,Til they be wedded; olde dotard shrewe!,False,False,BOTH,Til they be wedded; olde dotard shrewe!,Til they be wedded olde dotard shrewe
softe,softe,The Miller's Tale 3760,data/oxford_txts/MilT_oxford.txt,A softe paas he wente over the street,False,False,BOTH,A softe paas he wente over the street,A softe paas he wente over the strete
neue,newe,Troilus and Criseyde; Book I 157,data/oxford_txts/TC1_oxford.txt,"With newe grene, of lusty Ver the prime",False,False,BOTH,"With newe grene, of lusty Ver the prime",With newe grene of lusty Veer the pryme
povre,pore,The Wife of Bath's Prologue 626,data/oxford_txts/WBPro_oxford.txt,"How pore he was, ne eek of what degree.°",False,False,BOTH,"How pore he was, ne eek of what degree.°",How poore he was ne eek of what degree
sobre,sobre,Troilus and Criseyde; Book III 747,data/oxford_txts/TC3_oxford.txt,"And Pandarus, with a ful sobre chere",False,False,BOTH,"And Pandarus, with a ful sobre chere",And Pandarus with a ful sobre cheere
povre,povre,The Merchant's Tale 1342,data/oxford_txts/MerT_oxford.txt,"If he be povre,° she helpeth him to swinke;°",False,False,BOTH,"If he be povre,° she helpeth him to swinke;°",If he be povre she helpeth hym to swynke
long,longe,The Merchant's Tale 1696,data/oxford_txts/MerT_oxford.txt,"I trowe° it were to longe yow to tarie,°",False,False,BOTH,"I trowe° it were to longe yow to tarie,°",I trowe it were to longe yow to tarie
swete,swete,The Miller's Tale 3767,data/oxford_txts/MilT_oxford.txt,"“What, Absolon! for Cristes swete tree,°",False,False,BOTH,"“What, Absolon! for Cristes swete tree,°",What Absolon for Cristes sweete tree
wilde,wilde,The Summoner's Tale 2160,data/oxford_txts/SumT_oxford.txt,He looked as it° were a wilde boor;,False,False,BOTH,He looked as it° were a wilde boor;,He looked as it were a wilde boor
clene,clene,The Pardoner's Tale 873,data/oxford_txts/PardT_oxford.txt,The thridde° he kepte clene for his drinke.,False,False,BOTH,The thridde° he kepte clene for his drinke.,The thridde he kepte clene for his drynke
long,longe,House of Fame 1287,data/oxford_txts/HF_oxford.txt,And eft° ymused longe while,False,False,BOTH,And eft° ymused longe while,And eft imused longe while
long,longe,The General Prologue 784,data/oxford_txts/GP_oxford.txt,Our counseil was nat longe for to seche;,False,False,BOTH,Our counseil was nat longe for to seche;,Oure conseil was nat longe for to seche
olde,olde,The Canon's Yeoman's Tale 1067,data/oxford_txts/CYT_oxford.txt,"Stinketh, as witnessen thise olde wise;°",False,False,BOTH,"Stinketh, as witnessen thise olde wise;°",Stynketh as witnessen thise olde wyse
pale,pale,The Clerk's Tale 340,data/oxford_txts/ClT_oxford.txt,For which she loked with ful pale face.,False,False,BOTH,For which she loked with ful pale face.,For which she looked with ful pale face
humble,humble,The Squire's Tale 507,data/oxford_txts/SqT_oxford.txt,"It was so wrapped under humble chere,°",False,False,BOTH,"It was so wrapped under humble chere,°",It was so wrapped under humble cheere
dere,dere,The Merchant's Tale 2164,data/oxford_txts/MerT_oxford.txt,"Than thee offende,° trewe dere wif!",False,False,BOTH,"Than thee offende,° trewe dere wif!",Than thee offende trewe deere wyf
ouen,owne,The Summoner's Tale 1977,data/oxford_txts/SumT_oxford.txt,And for to builden Cristes owne chirche.,False,False,BOTH,And for to builden Cristes owne chirche.,And for to buylden Cristes owene chirche
ded,dede,Troilus and Criseyde; Book I 1083,data/oxford_txts/TC1_oxford.txt,Dede were his japes and his crueltee,False,False,BOTH,Dede were his japes and his crueltee,Dede were his japes and his cruelte
povre,povre,The Clerk's Tale 222,data/oxford_txts/ClT_oxford.txt,Hir olde povre fader fostred she;°,False,False,BOTH,Hir olde povre fader fostred she;°,Hir olde povre fader fostred shee
yong,yonge,The Pardoner's Tale 464,data/oxford_txts/PardT_oxford.txt,"Of yonge folk, that haunteden° folie",False,False,BOTH,"Of yonge folk, that haunteden° folie",Of yonge folk that haunteden folye
lef,leve,Troilus and Criseyde; Book IV 926,data/oxford_txts/TC4_oxford.txt,"And nought encresse, leve nece swete;",False,False,BOTH,"And nought encresse, leve nece swete;",And nought encresse leeve nece swete
ofte,ofte,Troilus and Criseyde; Book I 920,data/oxford_txts/TC1_oxford.txt,"And some han feined ofte time, and tolde",False,False,BOTH,"And some han feined ofte time, and tolde",And som han feyned ofte tyme and told
noble,noble,The Reeve's Tale 3942,data/oxford_txts/RvT_oxford.txt,"¶A wif he hadde, ycomen of noble kin;",False,False,BOTH,"¶A wif he hadde, ycomen of noble kin;",A wyf he hadde ycomen of noble kyn
long,longe,Troilus and Criseyde; Book V 1325,data/oxford_txts/TC5_oxford.txt,As ye wel knowe how longe time agoon,False,False,BOTH,As ye wel knowe how longe time agoon,As ye wel knowe how longe tyme agon
ethe,ethe,Troilus and Criseyde; Book V 850,data/oxford_txts/TC5_oxford.txt,And he was ethe ynough to maken dwelle.,False,False,BOTH,And he was ethe ynough to maken dwelle.,And he was ethe ynough to maken dwelle
blind,blinde,The Merchant's Tale 2259,data/oxford_txts/MerT_oxford.txt,Unto this olde blinde worthy knight,False,False,BOTH,Unto this olde blinde worthy knight,Unto this olde blynde worthy knyght
double,double,The Knight's Tale 1454,data/oxford_txts/KnT_oxford.txt,Who feleth double soor and hevinesse,False,False,BOTH,Who feleth double soor and hevinesse,Who feeleth double soor and hevynesse
large,large,House of Fame 1412,data/oxford_txts/HF_oxford.txt,Of tho that hadde large fame;,False,False,BOTH,Of tho that hadde large fame;,Of thoo that hadde large fame
fair,faire,The Merchant's Tale 1955,data/oxford_txts/MerT_oxford.txt,¶Who studieth° now but faire fresshe May?,False,False,BOTH,¶Who studieth° now but faire fresshe May?,Who studieth now but faire fresshe May
chaste,chaste,The Summoner's Tale 1940,data/oxford_txts/SumT_oxford.txt,Of charitable and chaste bisy freres,False,False,BOTH,Of charitable and chaste bisy freres,Of charitable and chaste bisy freres
muche,muche,The Friar's Tale 1546,data/oxford_txts/FriT_oxford.txt,So muche wo as I have with yow tholed!°,False,False,BOTH,So muche wo as I have with yow tholed!°,So muche wo as I have with yow tholed
store,store,The Merchant's Tale 2367,data/oxford_txts/MerT_oxford.txt,"“O stronge° lady store,° what dostow?”°",False,False,BOTH,"“O stronge° lady store,° what dostow?”°",O stronge lady stoore what dostow
povre,povre,The Clerk's Tale 1043,data/oxford_txts/ClT_oxford.txt,As coude a povre° fostred creature.”,False,False,BOTH,As coude a povre° fostred creature.”,As koude a povre fostred creature
dere,dere,Troilus and Criseyde; Book I 535,data/oxford_txts/TC1_oxford.txt,"O mercy, dere herte, and help me from",False,False,BOTH,"O mercy, dere herte, and help me from",O mercy dere herte and help me from
grene,grene,The Clerk's Tale 120,data/oxford_txts/ClT_oxford.txt,"And though your grene youthe floure as yit,°",False,False,BOTH,"And though your grene youthe floure as yit,°",And thogh youre grene youthe floure as yit
swete,swete,The Manciple's Tale 300,data/oxford_txts/MancT_oxford.txt,Ne never swete noise shul ye make,False,False,BOTH,Ne never swete noise shul ye make,Ne nevere sweete noyse shul ye make
povre,povre,The General Prologue 478,data/oxford_txts/GP_oxford.txt,And was a povre Parson of a toun;,False,False,BOTH,And was a povre Parson of a toun;,And was a povre PERSOUN OF A TOUN
ouen,owne,The Knight's Tale 3077,data/oxford_txts/KnT_oxford.txt,"That gentil Palamon, your owne knight",False,False,BOTH,"That gentil Palamon, your owne knight",That gentil Palamon youre owene knyght
noble,noble,The General Prologue 214,data/oxford_txts/GP_oxford.txt,Unto his ordre he was a noble post.,False,False,BOTH,Unto his ordre he was a noble post.,Unto his ordre he was a noble post
pale,pale,Troilus and Criseyde; Book V 275,data/oxford_txts/TC5_oxford.txt,Although ful pale ywaxen was the mone;,False,False,BOTH,Although ful pale ywaxen was the mone;,Although ful pale ywoxen was the moone
neue,newe,The Clerk's Tale 942,data/oxford_txts/ClT_oxford.txt,"Was couth° eek, that a newe markisesse",False,False,BOTH,"Was couth° eek, that a newe markisesse",Was kouth eek that a newe markysesse
tender,tendre,The Clerk's Tale 218,data/oxford_txts/ClT_oxford.txt,But thogh this maide tendre were of age,False,False,BOTH,But thogh this maide tendre were of age,But thogh this mayde tendre were of age
wise,wise,Troilus and Criseyde; Book II 317,data/oxford_txts/TC2_oxford.txt,"The goode, wise, worthy, fresshe, and free",False,False,BOTH,"The goode, wise, worthy, fresshe, and free",The goode wise worthi fresshe and free
