headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
neue,newe,Troilus and Criseyde; Book IV 662,data/oxford_txts/TC4_oxford.txt,"Fro man to man, and made this tale al newe",False,True,BOTH,"Fro man to man, and made this tale al newe",Fro man to man and made this tale al newe
smothe,smothe,Troilus and Criseyde; Book IV 996,data/oxford_txts/TC4_oxford.txt,That han hir top ful heighe and smothe yshore;,False,False,BOTH,That han hir top ful heighe and smothe yshore;,That han hire top ful heighe and smothe yshore
treu,trewe,Parliament of Fowls 355,data/oxford_txts/PF_oxford.txt,"The wedded turtel,° with hir herte trewe;°",False,True,BOTH,"The wedded turtel,° with hir herte trewe;°",The wedded turtil with hire herte trewe
huge,huge,The Knight's Tale 2951,data/oxford_txts/KnT_oxford.txt,Ne how the Grekes with an huge route°,False,False,BOTH,Ne how the Grekes with an huge route°,Ne how the Grekes with an huge route
large,large,House of Fame 1440,data/oxford_txts/HF_oxford.txt,Hit was so hevy and so large.,False,True,BOTH,Hit was so hevy and so large.,Hyt was so hevy and so large
dere,dere,The Canon's Yeoman's Tale 1467,data/oxford_txts/CYT_oxford.txt,For unto Crist it is so leef° and dere,False,True,BOTH,For unto Crist it is so leef° and dere,For unto Crist it is so lief and deere
feble,feble,Troilus and Criseyde; Book V 1222,data/oxford_txts/TC5_oxford.txt,"And feble, that he walketh by potente;",False,False,BOTH,"And feble, that he walketh by potente;",And feble that he walketh by potente
dere,dere,Troilus and Criseyde; Book III 494,data/oxford_txts/TC3_oxford.txt,"In al this while, unto his lady dere;",False,True,BOTH,"In al this while, unto his lady dere;",In al this while unto his lady deere
slou,slowe,The Summoner's Tale 1816,data/oxford_txts/SumT_oxford.txt,Thise curatz° been ful necligent and slowe,False,True,BOTH,Thise curatz° been ful necligent and slowe,Thise curatz been ful necligent and slowe
queinte,queinte,The Miller's Tale 3275,data/oxford_txts/MilT_oxford.txt,As clerkes ben ful subtile and ful queinte;°,False,True,BOTH,As clerkes ben ful subtile and ful queinte;°,As clerkes ben ful subtile and ful queynte
sobre,sobre,Troilus and Criseyde; Book II 1592,data/oxford_txts/TC2_oxford.txt,For which with sobre chere hir herte lough;,False,False,BOTH,For which with sobre chere hir herte lough;,For which with sobre cheere hire herte lough
bar,bare,The Knight's Tale 2877,data/oxford_txts/KnT_oxford.txt,He leide him bare the visage° on the bere,False,False,BOTH,He leide him bare the visage° on the bere,He leyde hym bare the visage on the beere
sharp,sharpe,Troilus and Criseyde; Book II 1034,data/oxford_txts/TC2_oxford.txt,Were his nailes pointed never so sharpe,False,True,BOTH,Were his nailes pointed never so sharpe,Were his nayles poynted nevere so sharpe
kene,kene,The Friar's Tale 1381,data/oxford_txts/FriT_oxford.txt,"A bowe he bar, and arwes brighte and kene;°",False,True,BOTH,"A bowe he bar, and arwes brighte and kene;°",A bowe he bar and arwes brighte and kene
sobre,sobre,The Summoner's Tale 1902,data/oxford_txts/SumT_oxford.txt,But° they be sobre that° for the peple preye,False,False,BOTH,But° they be sobre that° for the peple preye,But they be sobre that for the peple preye
dere,dere,Troilus and Criseyde; Book III 1448,data/oxford_txts/TC3_oxford.txt,Gan therwithal Criseyde his lady dere,False,True,BOTH,Gan therwithal Criseyde his lady dere,Gan therwithal Criseyde his lady deere
mete,mete,The Knight's Tale 2291,data/oxford_txts/KnT_oxford.txt,Upon hir heed was set ful fair and mete.°,False,True,BOTH,Upon hir heed was set ful fair and mete.°,Upon hir heed was set ful fair and meete
hot,hote,Troilus and Criseyde; Book III 1650,data/oxford_txts/TC3_oxford.txt,I hadde it never half so hote as now;,True,False,BOTH,I hadde it never half so hote as now;,I hadde it nevere half so hote as now
moiste,moiste,The General Prologue 457,data/oxford_txts/GP_oxford.txt,"Ful streite yteid, and shoos ful moiste and newe.",True,False,BOTH,"Ful streite yteid, and shoos ful moiste and newe.",Ful streite yteyd and shoes ful moyste and newe
mek,meke,The Clerk's Tale 141,data/oxford_txts/ClT_oxford.txt,Hir° meke preiere and hir pitous chere°,False,False,BOTH,Hir° meke preiere and hir pitous chere°,Hir meeke preyere and hir pitous cheere
bar,bare,Troilus and Criseyde; Book IV 1168,data/oxford_txts/TC4_oxford.txt,"With sorwful vois, and herte of blisse al bare",False,True,BOTH,"With sorwful vois, and herte of blisse al bare",With sorweful vois and herte of blisse al bare
ded,dede,Troilus and Criseyde; Book III 352,data/oxford_txts/TC3_oxford.txt,That han in winter dede been and dreie,False,False,BOTH,That han in winter dede been and dreie,That han in wynter dede ben and dreye
yong,yonge,The Franklin's Tale 956,data/oxford_txts/FranT_oxford.txt,"Ther° yonge folk kepen° hir observaunces,°",False,False,BOTH,"Ther° yonge folk kepen° hir observaunces,°",Ther yonge folk kepen hir observaunces
swete,swete,The Merchant's Tale 2139,data/oxford_txts/MerT_oxford.txt,"The turtles vois is herd, my douve° swete;",False,True,BOTH,"The turtles vois is herd, my douve° swete;",The turtles voys is herd my dowve sweete
povre,povre,The Manciple's Tale 219,data/oxford_txts/MancT_oxford.txt,And for that other is a povre womman,False,False,BOTH,And for that other is a povre womman,And for that oother is a povre womman
riche,riche,The Merchant's Tale 1593,data/oxford_txts/MerT_oxford.txt,"And somme were riche, and hadden badde name.°",True,False,BOTH,"And somme were riche, and hadden badde name.°",And somme were riche and hadden badde name
dere,dere,Troilus and Criseyde; Book I 535,data/oxford_txts/TC1_oxford.txt,"O mercy, dere herte, and help me from",False,False,BOTH,"O mercy, dere herte, and help me from",O mercy dere herte and help me from
swete,swete,Troilus and Criseyde; Book III 69,data/oxford_txts/TC3_oxford.txt,"“Ye, swete herte? allas, I may nought rise",False,False,BOTH,"“Ye, swete herte? allas, I may nought rise",Ye swete herte Allas I may nought rise
late,late,The Wife of Bath's Prologue 750,data/oxford_txts/WBPro_oxford.txt,"Livia hir housbonde, on an even late",False,True,BOTH,"Livia hir housbonde, on an even late",Lyvia hir housbonde on an even late
dere,dere,The Clerk's Tale 578,data/oxford_txts/ClT_oxford.txt,And him presenteth with his doghter dere.,False,True,BOTH,And him presenteth with his doghter dere.,And hym presenteth with his doghter deere
dere,dere,The Canon's Yeoman's Tale 795,data/oxford_txts/CYT_oxford.txt,"And other swiche, dere ynough a leek°",False,False,BOTH,"And other swiche, dere ynough a leek°",And othere swiche deere ynough a leek
nice,nice,The Squire's Tale 525,data/oxford_txts/SqT_oxford.txt,"Til that min hert, to pitous° and to nice,°",False,True,BOTH,"Til that min hert, to pitous° and to nice,°",Til that myn herte to pitous and to nyce
dere,dere,Troilus and Criseyde; Book V 1401,data/oxford_txts/TC5_oxford.txt,"“Ywis, min owene dere herte trewe",False,False,BOTH,"“Ywis, min owene dere herte trewe",Iwis myne owene deere herte trewe
moiste,moiste,Sir Thopas 764,data/oxford_txts/Thop_oxford.txt,Whether it be moiste° or stale,True,False,BOTH,Whether it be moiste° or stale,Wheither it be moyste or stale
holwe,holwe,The Canon's Yeoman's Tale 1265,data/oxford_txts/CYT_oxford.txt,An holwe° stikke (tak kepe° and be war!),False,False,BOTH,An holwe° stikke (tak kepe° and be war!),An holwe stikke taak kep and be war
long,longe,The General Prologue 784,data/oxford_txts/GP_oxford.txt,Our counseil was nat longe for to seche;,False,False,BOTH,Our counseil was nat longe for to seche;,Oure conseil was nat longe for to seche
bright,brighte,Troilus and Criseyde; Book V 1022,data/oxford_txts/TC5_oxford.txt,Inwith hir fadres faire brighte tente.,False,False,BOTH,Inwith hir fadres faire brighte tente.,Inwith hire fadres faire brighte tente
noble,noble,Troilus and Criseyde; Book III 897,data/oxford_txts/TC3_oxford.txt,“Wot ye not wel that noble and heigh corage,True,False,BOTH,“Wot ye not wel that noble and heigh corage,Woot ye not wel that noble and heigh corage
lef,leve,The Friar's Tale 1474,data/oxford_txts/FriT_oxford.txt,"‘Ful many a cause, leve sir somnour,’",False,False,BOTH,"‘Ful many a cause, leve sir somnour,’",Ful many a cause leeve sire somonour
neue,newe,Troilus and Criseyde; Book V 121,data/oxford_txts/TC5_oxford.txt,"No wonder is, for it is to yow newe",False,True,BOTH,"No wonder is, for it is to yow newe",Ne wonder is for it is to yow newe
softe,softe,Parliament of Fowls 685,data/oxford_txts/PF_oxford.txt,"Now welcom somer, with thy sonne softe",False,True,BOTH,"Now welcom somer, with thy sonne softe",Now welcome somer with thy sonne softe
wilde,wilde,Troilus and Criseyde; Book II 116,data/oxford_txts/TC2_oxford.txt,"Ye ben so wilde, it semeth as ye rave!",True,False,BOTH,"Ye ben so wilde, it semeth as ye rave!",Ye ben so wylde it semeth as ye rave
dere,dere,The Clerk's Tale 101,data/oxford_txts/ClT_oxford.txt,"Yet for as muche as ye, my lord so dere",False,True,BOTH,"Yet for as muche as ye, my lord so dere",Yet for as muche as ye my lord so deere
grene,grene,The Knight's Tale 2290,data/oxford_txts/KnT_oxford.txt,A coroune of a grene ook cerial°,True,False,BOTH,A coroune of a grene ook cerial°,A coroune of a grene ook cerial
lef,leve,The Wife of Bath's Tale 1171,data/oxford_txts/WBT_oxford.txt,"And therfor, leve° housbond, I thus conclude",False,False,BOTH,"And therfor, leve° housbond, I thus conclude",And therfore leeve housbonde I thus conclude
neue,newe,The Manciple's Tale 359,data/oxford_txts/MancT_oxford.txt,"My son, be war, and be non auctour newe°",False,True,BOTH,"My son, be war, and be non auctour newe°",My sone be war and be noon auctour newe
noble,noble,Troilus and Criseyde; Book V 979,data/oxford_txts/TC5_oxford.txt,And that ye been of noble and heigh kinrede,True,False,BOTH,And that ye been of noble and heigh kinrede,And that ye ben of noble and heigh kynrede
riche,riche,The Knight's Tale 1911,data/oxford_txts/KnT_oxford.txt,An oratorie riche for to see,False,False,BOTH,An oratorie riche for to see,An oratorie riche for to see
dere,dere,Troilus and Criseyde; Book III 920,data/oxford_txts/TC3_oxford.txt,And Troilus hir knight to hir so dere,False,True,BOTH,And Troilus hir knight to hir so dere,And Troilus hire knyght to hir so deere
whit,white,Troilus and Criseyde; Book II 51,data/oxford_txts/TC2_oxford.txt,"That fresshe floures, blewe, and white, and rede",True,False,BOTH,"That fresshe floures, blewe, and white, and rede",That fresshe floures blew and white and rede
dere,dere,The Nun's Priest's Tale 3006,data/oxford_txts/NPT_oxford.txt,"Now help me, dere brother, er I die;",False,False,BOTH,"Now help me, dere brother, er I die;",Now help me deere brother or I dye
ded,dede,Book of the Duchess 489,data/oxford_txts/BD_oxford.txt,And his spirites wexen dede;°,False,True,BOTH,And his spirites wexen dede;°,And his spirites wexen dede
gret,grete,Troilus and Criseyde; Book V 1250,data/oxford_txts/TC5_oxford.txt,"The blisful goddes, through hir grete might",False,False,BOTH,"The blisful goddes, through hir grete might",The blysful goddes thorugh here grete myght
gret,grete,Troilus and Criseyde; Book III 992,data/oxford_txts/TC3_oxford.txt,"Your grete trouthe, and servise every day",False,False,BOTH,"Your grete trouthe, and servise every day",Youre grete trouthe and servise every day
treu,trewe,The Wife of Bath's Tale 1243,data/oxford_txts/WBT_oxford.txt,But° I to yow be also good and trewe,False,True,BOTH,But° I to yow be also good and trewe,But I to yow be also good and trewe
queinte,queinte,The Merchant's Tale 2061,data/oxford_txts/MerT_oxford.txt,O brotil° joye! o swete venim queinte!°,False,True,BOTH,O brotil° joye! o swete venim queinte!°,O brotil joye O sweete venym queynte
lene,lene,Troilus and Criseyde; Book II 132,data/oxford_txts/TC2_oxford.txt,My wit is for to arede it al to lene;,False,True,BOTH,My wit is for to arede it al to lene;,My wit is for t arede it al to leene
treu,trewe,The Clerk's Tale 148,data/oxford_txts/ClT_oxford.txt,But nathelees I see your trewe entente,True,False,BOTH,But nathelees I see your trewe entente,But nathelees I se youre trewe entente
secre,secree,The Monk's Tale 2093,data/oxford_txts/MkT_oxford.txt,"Of swich thing as they wolde han secree° fain,°",False,False,BOTH,"Of swich thing as they wolde han secree° fain,°",Of swich thyng as they wolde han secree fayn
vein,veine,The Knight's Tale 2240,data/oxford_txts/KnT_oxford.txt,"Ne renoun° in this cas, ne veine glorie",False,False,BOTH,"Ne renoun° in this cas, ne veine glorie",Ne renoun in this cas ne veyne glorie
riche,riche,The Wife of Bath's Tale 1190,data/oxford_txts/WBT_oxford.txt,"Is riche, although ye holde him but a knave.°",True,False,BOTH,"Is riche, although ye holde him but a knave.°",Is riche although ye holde hym but a knave
dere,dere,The Clerk's Tale 321,data/oxford_txts/ClT_oxford.txt,I wol no thing; ye be my lord so dere;,False,True,BOTH,I wol no thing; ye be my lord so dere;,I wol no thyng ye be my lord so deere
smothe,smothe,Troilus and Criseyde; Book I 949,data/oxford_txts/TC1_oxford.txt,The rose waxeth swote and smothe and softe;,True,False,BOTH,The rose waxeth swote and smothe and softe;,The rose waxeth swoote and smothe and softe
juste,juste,Troilus and Criseyde; Book II 527,data/oxford_txts/TC2_oxford.txt,"Ledest the fin, by juste purveiaunce",False,False,BOTH,"Ledest the fin, by juste purveiaunce",Ledest the fyn by juste purveiaunce
wid,wide,The Squire's Tale 155,data/oxford_txts/SqT_oxford.txt,Al be his woundes never so° depe and wide.,False,True,BOTH,Al be his woundes never so° depe and wide.,Al be his woundes never so depe and wyde
dere,dere,The Nun's Priest's Tale 3347,data/oxford_txts/NPT_oxford.txt,"¶O Gaufred,° dere maister soverain,°",False,False,BOTH,"¶O Gaufred,° dere maister soverain,°",O Gaufred deere maister soverayn
nice,nice,The General Prologue 398,data/oxford_txts/GP_oxford.txt,Of nice conscience took he no keep.,False,False,BOTH,Of nice conscience took he no keep.,Of nyce conscience took he no keep
dere,dere,Troilus and Criseyde; Book II 1431,data/oxford_txts/TC2_oxford.txt,"Quod Pandarus, “If ye, my lord so dere",False,True,BOTH,"Quod Pandarus, “If ye, my lord so dere",Quod Pandarus if ye my lord so dere
swete,swete,Troilus and Criseyde; Book III 1284,data/oxford_txts/TC3_oxford.txt,That am unworthy to so swete a wight.,True,False,BOTH,That am unworthy to so swete a wight.,That am unworthi to so swete a wight
fre,free,The Nun's Priest's Tale 2914,data/oxford_txts/NPT_oxford.txt,"To han housbondes hardy,° wise, and free,°",False,True,BOTH,"To han housbondes hardy,° wise, and free,°",To han housbondes hardy wise and free
heigh,hie,Troilus and Criseyde; Book III 1745,data/oxford_txts/TC3_oxford.txt,"Love, that his hestes hath in heven hie",False,True,BOTH,"Love, that his hestes hath in heven hie",Love that his hestes hath in hevene hye
dere,dere,Troilus and Criseyde; Book II 1359,data/oxford_txts/TC2_oxford.txt,"And seide, “Lord, and freend, and brother dere",False,True,BOTH,"And seide, “Lord, and freend, and brother dere",And seyde Lord and frend and brother dere
dere,dere,The Friar's Tale 1337,data/oxford_txts/FriT_oxford.txt,"Ne spareth nat,° min owne maister dere.”",False,True,BOTH,"Ne spareth nat,° min owne maister dere.”",Ne spareth nat myn owene maister deere
streit,streite,The Friar's Tale 1426,data/oxford_txts/FriT_oxford.txt,My wages been ful streite° and ful smale.,True,False,BOTH,My wages been ful streite° and ful smale.,My wages been ful streite and ful smale
propre,propre,The Reeve's Tale 3972,data/oxford_txts/RvT_oxford.txt,In cradel it lay and was a propre page.°,False,False,BOTH,In cradel it lay and was a propre page.°,In cradel it lay and was a propre page
dere,dere,Troilus and Criseyde; Book III 1411,data/oxford_txts/TC3_oxford.txt,"But lest this night, that was to hem so dere",False,True,BOTH,"But lest this night, that was to hem so dere",But lest this nyght that was to hem so deere
yong,yonge,The Pardoner's Tale 464,data/oxford_txts/PardT_oxford.txt,"Of yonge folk, that haunteden° folie",False,False,BOTH,"Of yonge folk, that haunteden° folie",Of yonge folk that haunteden folye
sore,sore,The Knight's Tale 1755,data/oxford_txts/KnT_oxford.txt,And sawe hir blody woundes wide and sore;,False,True,BOTH,And sawe hir blody woundes wide and sore;,And saugh hir blody woundes wyde and soore
drie,drie,Parliament of Fowls 139,data/oxford_txts/PF_oxford.txt,Ther as the fish in prison is al drie;,False,True,BOTH,Ther as the fish in prison is al drie;,There as the fish in prysoun is al drye
muche,muche,The Manciple's Tale 325,data/oxford_txts/MancT_oxford.txt,"My son, ful ofte, for° to muche speche",False,False,BOTH,"My son, ful ofte, for° to muche speche",My sone ful ofte for to muche speche
blithe,blithe,The Knight's Tale 1878,data/oxford_txts/KnT_oxford.txt,And thus with good hope and with herte blithe,False,True,BOTH,And thus with good hope and with herte blithe,And thus with good hope and with herte blithe
dere,dere,Troilus and Criseyde; Book III 53,data/oxford_txts/TC3_oxford.txt,Thus wole I pleine unto my lady dere;,False,True,BOTH,Thus wole I pleine unto my lady dere;,Thus wol I pleyne unto my lady dere
olde,olde,The Canon's Yeoman's Tale 1067,data/oxford_txts/CYT_oxford.txt,"Stinketh, as witnessen thise olde wise;°",False,False,BOTH,"Stinketh, as witnessen thise olde wise;°",Stynketh as witnessen thise olde wyse
large,large,The Knight's Tale 886,data/oxford_txts/KnT_oxford.txt,"I have, God woot,° a large feeld to ere,°",False,False,BOTH,"I have, God woot,° a large feeld to ere,°",I have God woot a large feeld to ere
fre,free,The Shipman's Tale 176,data/oxford_txts/ShipT_oxford.txt,"Hardy,° and wise, and riche, and therto° free,°",False,True,BOTH,"Hardy,° and wise, and riche, and therto° free,°",Hardy and wise and riche and therto free
dere,dere,Troilus and Criseyde; Book II 1724,data/oxford_txts/TC2_oxford.txt,"Quod tho Criseyde, “Go we, uncle dere”;",False,True,BOTH,"Quod tho Criseyde, “Go we, uncle dere”;",Quod tho Criseyde Go we uncle deere
swete,swete,Parliament of Fowls 113,data/oxford_txts/PF_oxford.txt,Citherea! thou blisful lady swete,False,True,BOTH,Citherea! thou blisful lady swete,Cytherea thow blysful lady swete
simple,simple,Troilus and Criseyde; Book I 181,data/oxford_txts/TC1_oxford.txt,"Simple of atir, and debonaire of chere",True,False,BOTH,"Simple of atir, and debonaire of chere",Simple of atir and debonaire of chere
pale,pale,Troilus and Criseyde; Book V 275,data/oxford_txts/TC5_oxford.txt,Although ful pale ywaxen was the mone;,False,False,BOTH,Although ful pale ywaxen was the mone;,Although ful pale ywoxen was the moone
large,large,The Miller's Tale 3549,data/oxford_txts/MilT_oxford.txt,"For ech of us, but look° that they be large",False,True,BOTH,"For ech of us, but look° that they be large",For ech of us but looke that they be large
dep,depe,Book of the Duchess 165,data/oxford_txts/BD_oxford.txt,"Amid the valey, wonder depe.",False,True,BOTH,"Amid the valey, wonder depe.",Amydde the valey wonder depe
humble,humble,The Clerk's Tale 949,data/oxford_txts/ClT_oxford.txt,And she with humble herte and glad visage,False,False,BOTH,And she with humble herte and glad visage,And she with humble herte and glad visage
dere,dere,Troilus and Criseyde; Book IV 1209,data/oxford_txts/TC4_oxford.txt,"And thou, Criseyde, o swete herte dere",False,True,BOTH,"And thou, Criseyde, o swete herte dere",And thow Criseyde o swete herte deere
swete,sweete,The Wife of Bath's Prologue 459,data/oxford_txts/WBPro_oxford.txt,Whan I had dronke a draughte of sweete win.,False,False,BOTH,Whan I had dronke a draughte of sweete win.,Whan I had dronke a draughte of sweete wyn
dere,dere,The Knight's Tale 1820,data/oxford_txts/KnT_oxford.txt,"And eek of Emelie, my suster dere.",False,True,BOTH,"And eek of Emelie, my suster dere.",And eek of Emelye my suster deere
wid,wide,Book of the Duchess 861,data/oxford_txts/BD_oxford.txt,"Simple, of good mochel,° noght to wide;",False,True,BOTH,"Simple, of good mochel,° noght to wide;",Symple of good mochel noght to wyde
smal,smale,The Pardoner's Tale 478,data/oxford_txts/PardT_oxford.txt,"Fetis° and smale, and yonge fruitesteres,°",True,False,BOTH,"Fetis° and smale, and yonge fruitesteres,°",Fetys and smale and yonge frutesteres
wise,wise,The Clerk's Tale 438,data/oxford_txts/ClT_oxford.txt,So° wise and ripe° wordes hadde she,True,False,BOTH,So° wise and ripe° wordes hadde she,So wise and rype wordes hadde she
treu,trewe,The Miller's Tale 3529,data/oxford_txts/MilT_oxford.txt,"For thus seith Salomon, that was ful trewe",False,True,BOTH,"For thus seith Salomon, that was ful trewe",For thus seith Salomon that was ful trewe
dere,dere,The Clerk's Tale 1056,data/oxford_txts/ClT_oxford.txt,"Now knowe I, dere wif, thy stedfastnesse,”",False,False,BOTH,"Now knowe I, dere wif, thy stedfastnesse,”",Now knowe I dere wyf thy stedfastnesse
olde,olde,House of Fame 127,data/oxford_txts/HF_oxford.txt,"Of olde werke, then I saw ever.",False,False,BOTH,"Of olde werke, then I saw ever.",Of olde werk then I saugh ever
ouen,owne,The General Prologue 336,data/oxford_txts/GP_oxford.txt,For he was Epicurus owne sone,False,False,BOTH,For he was Epicurus owne sone,For he was Epicurus owene sone
double,double,The Knight's Tale 1338,data/oxford_txts/KnT_oxford.txt,Encresen double wise the peines stronge,False,False,BOTH,Encresen double wise the peines stronge,Encressen double wise the peynes stronge
stille,stille,The Clerk's Tale 891,data/oxford_txts/ClT_oxford.txt,"Lat it be stille, and ber it forth with thee.”",True,False,BOTH,"Lat it be stille, and ber it forth with thee.”",Lat it be stille and bere it forth with thee
dere,dere,The Shipman's Tale 279,data/oxford_txts/ShipT_oxford.txt,"And far now wel, min owne cosin dere",False,True,BOTH,"And far now wel, min owne cosin dere",And fare now wel myn owene cosyn deere
povre,povre,The Pardoner's Tale 713,data/oxford_txts/PardT_oxford.txt,An old man and a povre° with hem mette.,False,False,BOTH,An old man and a povre° with hem mette.,An oold man and a povre with hem mette
neue,newe,Troilus and Criseyde; Book III 1404,data/oxford_txts/TC3_oxford.txt,And fallen in a newe joye anoon,False,False,BOTH,And fallen in a newe joye anoon,And fallen in a newe joye anoon
hard,harde,The Summoner's Tale 2228,data/oxford_txts/SumT_oxford.txt,"Lo, sires,” quod the lord, “with harde grace,°",False,False,BOTH,"Lo, sires,” quod the lord, “with harde grace,°",Lo sires quod the lord with harde grace
lene,lene,The Knight's Tale 1362,data/oxford_txts/KnT_oxford.txt,"That lene° he wex,° and drie as is a shaft.°",False,False,BOTH,"That lene° he wex,° and drie as is a shaft.°",That lene he wex and drye as is a shaft
treu,trewe,The Nun's Priest's Tale 3024,data/oxford_txts/NPT_oxford.txt,And truste wel his dreem he fond° ful trewe;,False,True,BOTH,And truste wel his dreem he fond° ful trewe;,And truste wel his dreem he foond ful trewe
ouen,owene,The Monk's Tale 2008,data/oxford_txts/MkT_oxford.txt,With Goddes owene finger wroght° was he,False,False,BOTH,With Goddes owene finger wroght° was he,With Goddes owene fynger wroght was he
yong,yonge,The Clerk's Tale 567,data/oxford_txts/ClT_oxford.txt,“Have heer again your litel yonge maide.°,False,False,BOTH,“Have heer again your litel yonge maide.°,Have heer agayn youre litel yonge mayde
dere,dere,The Reeve's Tale 4131,data/oxford_txts/RvT_oxford.txt,"But specially, I pray thee, hoste dere",False,True,BOTH,"But specially, I pray thee, hoste dere",But specially I pray thee hooste deere
mek,meke,The General Prologue 69,data/oxford_txts/GP_oxford.txt,And of his port as meke as is a maide.,True,False,BOTH,And of his port as meke as is a maide.,And of his port as meeke as is a mayde
pale,pale,The Manciple's Tale 276,data/oxford_txts/MancT_oxford.txt,"Now listow° deed, with face pale of hewe",True,False,BOTH,"Now listow° deed, with face pale of hewe",Now listow deed with face pale of hewe
noble,noble,Troilus and Criseyde; Book V 1323,data/oxford_txts/TC5_oxford.txt,Me recomaunde unto your noble grace.,False,False,BOTH,Me recomaunde unto your noble grace.,Me recomaunde unto youre noble grace
nice,nice,Troilus and Criseyde; Book II 1286,data/oxford_txts/TC2_oxford.txt,Lat be your nice shame and your folie,False,False,BOTH,Lat be your nice shame and your folie,Lat be youre nyce shame and youre folie
prive,privee,The Miller's Tale 3295,data/oxford_txts/MilT_oxford.txt,"That but° ye waite wel° and been privee,°",False,True,BOTH,"That but° ye waite wel° and been privee,°",That but ye wayte wel and been privee
riche,riche,The Shipman's Tale 176,data/oxford_txts/ShipT_oxford.txt,"Hardy,° and wise, and riche, and therto° free,°",True,False,BOTH,"Hardy,° and wise, and riche, and therto° free,°",Hardy and wise and riche and therto free
drie,dreie,The Knight's Tale 3024,data/oxford_txts/KnT_oxford.txt,The brode river somtime wexeth° dreie.,False,True,BOTH,The brode river somtime wexeth° dreie.,The brode ryver somtyme wexeth dreye
neue,newe,Troilus and Criseyde; Book V 1148,data/oxford_txts/TC5_oxford.txt,"Almost, ywis, al newe was my care.",False,False,BOTH,"Almost, ywis, al newe was my care.",Almoost ywys al newe was my care
straunge,straunge,The Clerk's Tale 138,data/oxford_txts/ClT_oxford.txt,And that a straunge successour shold take,False,False,BOTH,And that a straunge successour shold take,And that a straunge successour sholde take
mek,meke,The Prioress' Tale 597,data/oxford_txts/PrT_oxford.txt,And ever on Cristes moder meke and kinde,True,False,BOTH,And ever on Cristes moder meke and kinde,And evere on Cristes mooder meeke and kynde
bar,bare,Troilus and Criseyde; Book I 662,data/oxford_txts/TC1_oxford.txt,Yet to himself his conning was ful bare;,False,True,BOTH,Yet to himself his conning was ful bare;,Yet to hymself his konnyng was ful bare
dere,deere,The Friar's Tale 1395,data/oxford_txts/FriT_oxford.txt,"¶“ ‘Depardieux,’° quod this yeman, ‘deere brother",False,False,BOTH,"¶“ ‘Depardieux,’° quod this yeman, ‘deere brother",Depardieux quod this yeman deere broother
kinde,kinde,The Clerk's Tale 852,data/oxford_txts/ClT_oxford.txt,O gode God! how gentil and how kinde,False,True,BOTH,O gode God! how gentil and how kinde,O goode God How gentil and how kynde
riche,riche,The Knight's Tale 2525,data/oxford_txts/KnT_oxford.txt,Held° yet the chambre of his paleis riche,False,True,BOTH,Held° yet the chambre of his paleis riche,Heeld yet the chambre of his paleys riche
povre,poore,The Merchant's Tale 1536,data/oxford_txts/MerT_oxford.txt,"Or° riche, or poore, or elles mannish° wood.°",True,False,BOTH,"Or° riche, or poore, or elles mannish° wood.°",Or riche or poore or elles mannyssh wood
fre,free,The Clerk's Tale 1209,data/oxford_txts/ClT_oxford.txt,"If thou be foul,° be free° of thy dispence,°",True,False,BOTH,"If thou be foul,° be free° of thy dispence,°",If thou be foul be fre of thy dispence
heigh,hie,House of Fame 1020,data/oxford_txts/HF_oxford.txt,That never herde I thing so hie,False,True,BOTH,That never herde I thing so hie,That never herde I thing so hye
swete,swete,The Wife of Bath's Prologue 385,data/oxford_txts/WBPro_oxford.txt,"Ful giltelees, by Goddes swete pine!°",False,False,BOTH,"Ful giltelees, by Goddes swete pine!°",Ful giltelees by Goddes sweete pyne
dere,dere,Troilus and Criseyde; Book V 911,data/oxford_txts/TC5_oxford.txt,"“What wol ye more, lufsom lady dere?",False,True,BOTH,"“What wol ye more, lufsom lady dere?",What wol ye more lufsom lady deere
kinde,kinde,Troilus and Criseyde; Book V 970,data/oxford_txts/TC5_oxford.txt,"As conning, and as parfit and as kinde",False,True,BOTH,"As conning, and as parfit and as kinde",As konnyng and as parfit and as kynde
yong,yonge,The Pardoner's Tale 759,data/oxford_txts/PardT_oxford.txt,"To sleen us yonge folk, thou false theef!”°",False,False,BOTH,"To sleen us yonge folk, thou false theef!”°",To sleen us yonge folk thou false theef
ouen,owene,The Pardoner's Tale 834,data/oxford_txts/PardT_oxford.txt,And pleye at dees right at our owene wille.”,False,False,BOTH,And pleye at dees right at our owene wille.”,And pleye at dees right at oure owene wille
juste,juste,House of Fame 719,data/oxford_txts/HF_oxford.txt,And stant eek in so juste° a place,True,False,BOTH,And stant eek in so juste° a place,And stant eke in so juste a place
ouen,owene,The Clerk's Tale 504,data/oxford_txts/ClT_oxford.txt,Your owene thing;° werketh after your wille.,False,False,BOTH,Your owene thing;° werketh after your wille.,Youre owene thyng werketh after youre wille
treu,trewe,Book of the Duchess 1087,data/oxford_txts/BD_oxford.txt,Algate° she was as trewe as she.,True,False,BOTH,Algate° she was as trewe as she.,Algate she was as trewe as she
povre,povre,The Knight's Tale 1409,data/oxford_txts/KnT_oxford.txt,And cladde him as a povre laborer,False,False,BOTH,And cladde him as a povre laborer,And cladde hym as a povre laborer
