source_file,exception_count,headword,word,tag,line_number,filename,context,text_type
KnT_gui_complete.csv,364,ben,be,v%pr_3,The Knight's Tale 1101,data/oxford_txts/KnT_oxford.txt,I noot° wher she be womman or goddesse;,OXFORD
KnT_gui_complete.csv,364,ben,be,v%pr_3,The Knight's Tale 1104,data/oxford_txts/KnT_oxford.txt,"And seide: “Venus, if it be thy wil",OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_pl,The Knight's Tale 1107,data/oxford_txts/KnT_oxford.txt,Out of this prisoun help that we may scapen.°,OXFORD
KnT_gui_complete.csv,364,ben,be,v%pr_3,The Knight's Tale 1108,data/oxford_txts/KnT_oxford.txt,And if so be my destinee be shapen,OXFORD
KnT_gui_complete.csv,364,ben,be,v%pr_3,The Knight's Tale 1108,data/oxford_txts/KnT_oxford.txt,And if so be my destinee be shapen,OXFORD
KnT_gui_complete.csv,364,haven,have,v%imp,The Knight's Tale 1110,data/oxford_txts/KnT_oxford.txt,Of our linage have som compassioun,OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_1,The Knight's Tale 1121,data/oxford_txts/KnT_oxford.txt,"That I may seen hir atte leeste weye,°",OXFORD
KnT_gui_complete.csv,364,ben,am,v%pr_1,The Knight's Tale 1131,data/oxford_txts/KnT_oxford.txt,"To me, that am thy cosin and thy brother",OXFORD
KnT_gui_complete.csv,364,sweren,ysworn,v%ppl,The Knight's Tale 1132,data/oxford_txts/KnT_oxford.txt,"Ysworn ful depe, and ech of us til° other",OXFORD
KnT_gui_complete.csv,364,departen,departe,v%inf,The Knight's Tale 1134,data/oxford_txts/KnT_oxford.txt,Til that the deeth departe shal us tweine,OXFORD
KnT_gui_complete.csv,364,shulen,shal,v%pr_1,The Knight's Tale 1138,data/oxford_txts/KnT_oxford.txt,"In every cas, and I shal forthren thee.",OXFORD
KnT_gui_complete.csv,364,witen,wot,v%pr_1,The Knight's Tale 1140,data/oxford_txts/KnT_oxford.txt,I wot° right wel thou darst° it nat withseyn.°,OXFORD
KnT_gui_complete.csv,364,withseien,withseyn,v%inf,The Knight's Tale 1140,data/oxford_txts/KnT_oxford.txt,I wot° right wel thou darst° it nat withseyn.°,OXFORD
KnT_gui_complete.csv,364,shulen,shal,v%pr_1,The Knight's Tale 1144,data/oxford_txts/KnT_oxford.txt,"And ever shal, til that min herte sterve.°",OXFORD
KnT_gui_complete.csv,364,sterven,sterve,v%pr_3,The Knight's Tale 1144,data/oxford_txts/KnT_oxford.txt,"And ever shal, til that min herte sterve.°",OXFORD
KnT_gui_complete.csv,364,durren,dar,v%pr_1,The Knight's Tale 1151,data/oxford_txts/KnT_oxford.txt,"Or elles artow fals, I dar wel seyn.”",OXFORD
KnT_gui_complete.csv,364,seien,seyn,v%inf,The Knight's Tale 1151,data/oxford_txts/KnT_oxford.txt,"Or elles artow fals, I dar wel seyn.”",OXFORD
KnT_gui_complete.csv,364,tellen,tell,v%pr_1,The Knight's Tale 1154,data/oxford_txts/KnT_oxford.txt,"But thou art fals, I tell thee utterly;",OXFORD
KnT_gui_complete.csv,364,seien,seyn,v%inf,The Knight's Tale 1156,data/oxford_txts/KnT_oxford.txt,What wiltow° seyn? thou wistest° nat yet now,OXFORD
KnT_gui_complete.csv,364,ben,be,v%pr_3,The Knight's Tale 1171,data/oxford_txts/KnT_oxford.txt,"Al be she maide, or widwe, or elles wif.",OXFORD
KnT_gui_complete.csv,364,don,dide,v%pt_pl,The Knight's Tale 1177,data/oxford_txts/KnT_oxford.txt,We strive as dide the houndes for the boon,OXFORD
KnT_gui_complete.csv,364,shulen,shal,v%pr_1,The Knight's Tale 1183,data/oxford_txts/KnT_oxford.txt,Love if thee list;° for I love and ay shal;,OXFORD
KnT_gui_complete.csv,364,moten,mote,v%pr_pl,The Knight's Tale 1185,data/oxford_txts/KnT_oxford.txt,Here in this prisoun mote° we endure,OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_1,The Knight's Tale 1190,data/oxford_txts/KnT_oxford.txt,(To telle it yow as shortly as I may),OXFORD
KnT_gui_complete.csv,364,visiten,visite,v%inf,The Knight's Tale 1194,data/oxford_txts/KnT_oxford.txt,"Was come to Athenes, his felawe to visite",OXFORD
KnT_gui_complete.csv,364,seien,seyn,v%pr_pl,The Knight's Tale 1198,data/oxford_txts/KnT_oxford.txt,"So wel they loved, as olde bokes seyn",OXFORD
KnT_gui_complete.csv,364,writen,write,v%inf,The Knight's Tale 1201,data/oxford_txts/KnT_oxford.txt,But of that story list me nat° to write.,OXFORD
KnT_gui_complete.csv,364,gon,goon,v%inf,The Knight's Tale 1207,data/oxford_txts/KnT_oxford.txt,"Freely to goon, wher that him liste overal",OXFORD
KnT_gui_complete.csv,364,shulen,shal,v%pr_1,The Knight's Tale 1208,data/oxford_txts/KnT_oxford.txt,"In swich a gise,° as I you tellen shal.",OXFORD
KnT_gui_complete.csv,364,enditen,endite,v%inf,The Knight's Tale 1209,data/oxford_txts/KnT_oxford.txt,"This was the forward,° pleinly for t’endite,°",OXFORD
KnT_gui_complete.csv,364,ben,were,v%pt_3,The Knight's Tale 1211,data/oxford_txts/KnT_oxford.txt,"That if so were,° that Arcite were yfounde",OXFORD
KnT_gui_complete.csv,364,ben,were,v%pt_3,The Knight's Tale 1211,data/oxford_txts/KnT_oxford.txt,"That if so were,° that Arcite were yfounde",OXFORD
KnT_gui_complete.csv,364,ifinden,yfounde,v%ppl,The Knight's Tale 1211,data/oxford_txts/KnT_oxford.txt,"That if so were,° that Arcite were yfounde",OXFORD
KnT_gui_complete.csv,364,ben,were,v%pt_3,The Knight's Tale 1214,data/oxford_txts/KnT_oxford.txt,"And he were caught, it was acorded thus",OXFORD
KnT_gui_complete.csv,364,smiten,smite,v%inf,The Knight's Tale 1220,data/oxford_txts/KnT_oxford.txt,The deeth he feleth thurgh his herte smite;°,OXFORD
KnT_gui_complete.csv,364,beren,born,v%ppl,The Knight's Tale 1223,data/oxford_txts/KnT_oxford.txt,"He seide, “Allas that day that I was born!",OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_1,The Knight's Tale 1232,data/oxford_txts/KnT_oxford.txt,Though that I never hir grace may deserve,OXFORD
KnT_gui_complete.csv,364,haven,han,v%inf,The Knight's Tale 1233,data/oxford_txts/KnT_oxford.txt,Wolde han suffised° right ynough° for me.,OXFORD
KnT_gui_complete.csv,364,don,doon,v%inf,The Knight's Tale 1248,data/oxford_txts/KnT_oxford.txt,That may me heele° or doon confort in this.,OXFORD
KnT_gui_complete.csv,364,connen,can,v%pr_pl,The Knight's Tale 1254,data/oxford_txts/KnT_oxford.txt,Wel bettre than they can hemself devise?°,OXFORD
KnT_gui_complete.csv,364,haven,han,v%inf,The Knight's Tale 1255,data/oxford_txts/KnT_oxford.txt,Som man desireth for to han richesse,OXFORD
KnT_gui_complete.csv,364,slen,slain,v%ppl,The Knight's Tale 1258,data/oxford_txts/KnT_oxford.txt,That in his hous is of his meinee slain.°,OXFORD
KnT_gui_complete.csv,364,gon,goon,v%pr_pl,The Knight's Tale 1267,data/oxford_txts/KnT_oxford.txt,"But we goon wrong ful often, trewely.",OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_pl,The Knight's Tale 1268,data/oxford_txts/KnT_oxford.txt,"Thus may we seyen alle, and namely° I",OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_1,The Knight's Tale 1273,data/oxford_txts/KnT_oxford.txt,"Sin° that I may nat seen yow, Emelie",OXFORD
KnT_gui_complete.csv,364,moten,mot,v%pr_1,The Knight's Tale 1290,data/oxford_txts/KnT_oxford.txt,For whom that I mot nedes° lese my lif.,OXFORD
KnT_gui_complete.csv,364,sterven,sterve,v%pr_2,The Knight's Tale 1294,data/oxford_txts/KnT_oxford.txt,"More than is min, that sterve° here in a cage.",OXFORD
KnT_gui_complete.csv,364,moten,mot,v%pr_1,The Knight's Tale 1295,data/oxford_txts/KnT_oxford.txt,"For I mot wepe and waile, whil I live",OXFORD
KnT_gui_complete.csv,364,biholden,biholde,v%inf,The Knight's Tale 1301,data/oxford_txts/KnT_oxford.txt,"So woodly,° that he lik was to biholde",OXFORD
KnT_gui_complete.csv,364,holden,holde,v%ppl,The Knight's Tale 1307,data/oxford_txts/KnT_oxford.txt,What is mankinde more unto yow holde°,OXFORD
KnT_gui_complete.csv,364,haven,have,v%pr_3,The Knight's Tale 1321,data/oxford_txts/KnT_oxford.txt,Though in this world he have care and wo:,OXFORD
KnT_gui_complete.csv,364,leten,lete,v%pr_1,The Knight's Tale 1323,data/oxford_txts/KnT_oxford.txt,"The answere of this I lete° to divinis,°",OXFORD
KnT_gui_complete.csv,364,witen,woot,v%pr_1,The Knight's Tale 1324,data/oxford_txts/KnT_oxford.txt,"But wel I woot, that in this world gret pine° is.",OXFORD
KnT_gui_complete.csv,364,don,doon,v%ppl,The Knight's Tale 1326,data/oxford_txts/KnT_oxford.txt,"That many a trewe man hath doon mescheef,°",OXFORD
KnT_gui_complete.csv,364,moten,mot,v%pr_1,The Knight's Tale 1328,data/oxford_txts/KnT_oxford.txt,But I mot been in prison thurgh Saturne,OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_1,The Knight's Tale 1336,data/oxford_txts/KnT_oxford.txt,And of Arcita forth I wol yow telle.,OXFORD
KnT_gui_complete.csv,364,seien,seyn,v%inf,The Knight's Tale 1341,data/oxford_txts/KnT_oxford.txt,"For shortly for to seyn, this Palamoun",OXFORD
KnT_gui_complete.csv,364,listen,liste,v%pr_3,The Knight's Tale 1353,data/oxford_txts/KnT_oxford.txt,"Now demeth° as yow liste, ye that can",OXFORD
KnT_gui_complete.csv,364,connen,can,v%pr_pl,The Knight's Tale 1353,data/oxford_txts/KnT_oxford.txt,"Now demeth° as yow liste, ye that can",OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_1,The Knight's Tale 1354,data/oxford_txts/KnT_oxford.txt,For I wol telle forth as I bigan.,OXFORD
KnT_gui_complete.csv,364,biholden,biholde,v%inf,The Knight's Tale 1363,data/oxford_txts/KnT_oxford.txt,"His eyen° holwe, and grisly° to biholde;",OXFORD
KnT_gui_complete.csv,364,heren,herde,v%pt_pl,The Knight's Tale 1371,data/oxford_txts/KnT_oxford.txt,"His speche nor his vois, though men it herde.",OXFORD
KnT_gui_complete.csv,364,enditen,endite,v%inf,The Knight's Tale 1380,data/oxford_txts/KnT_oxford.txt,¶What sholde I al day of his wo endite?°,OXFORD
KnT_gui_complete.csv,364,wenden,wende,v%inf,The Knight's Tale 1391,data/oxford_txts/KnT_oxford.txt,And seide him thus: “To Athenes shaltou wende;°,OXFORD
KnT_gui_complete.csv,364,smerten,smerte,v%pr_3,The Knight's Tale 1394,data/oxford_txts/KnT_oxford.txt,"“Now trewely, how° sore that me smerte,”°",OXFORD
KnT_gui_complete.csv,364,gon,goon,v%ppl,The Knight's Tale 1413,data/oxford_txts/KnT_oxford.txt,To Athenes is he goon the nexte° way.,OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_pl,The Knight's Tale 1416,data/oxford_txts/KnT_oxford.txt,"To drugge and drawe,° what so men wol devise.°",OXFORD
KnT_gui_complete.csv,364,seien,seyn,v%inf,The Knight's Tale 1417,data/oxford_txts/KnT_oxford.txt,¶And shortly of this matere for to seyn,OXFORD
KnT_gui_complete.csv,364,don,doon,v%inf,The Knight's Tale 1425,data/oxford_txts/KnT_oxford.txt,To doon that any wight° can him devise.°,OXFORD
KnT_gui_complete.csv,364,ben,am,v%pr_1,The Knight's Tale 1460,data/oxford_txts/KnT_oxford.txt,"His martyrdom?° for sothe,° it am nat I;",OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_1,The Knight's Tale 1461,data/oxford_txts/KnT_oxford.txt,Therefore I passe as lightly as I may.,OXFORD
KnT_gui_complete.csv,364,seien,seyn,v%pr_pl,The Knight's Tale 1463,data/oxford_txts/KnT_oxford.txt,The thridde° night (as olde bokes seyn,OXFORD
KnT_gui_complete.csv,364,moten,moste,v%pr_3,The Knight's Tale 1477,data/oxford_txts/KnT_oxford.txt,That nedescost° he moste himselven hide,OXFORD
KnT_gui_complete.csv,364,hiden,hide,v%inf,The Knight's Tale 1477,data/oxford_txts/KnT_oxford.txt,That nedescost° he moste himselven hide,OXFORD
KnT_gui_complete.csv,364,holden,holde,v%inf,The Knight's Tale 1506,data/oxford_txts/KnT_oxford.txt,"By aventure, his wey he gan to holde,°",OXFORD
KnT_gui_complete.csv,364,ben,be,v%pr_3,The Knight's Tale 1511,data/oxford_txts/KnT_oxford.txt,"Welcome be thou, faire fresshe May",OXFORD
KnT_gui_complete.csv,364,geten,gete,v%inf,The Knight's Tale 1512,data/oxford_txts/KnT_oxford.txt,I hope that I som grene gete may.”,OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_1,The Knight's Tale 1512,data/oxford_txts/KnT_oxford.txt,I hope that I som grene gete may.”,OXFORD
KnT_gui_complete.csv,364,gon,gon,v%ppl_abs,The Knight's Tale 1521,data/oxford_txts/KnT_oxford.txt,"¶But sooth is seid, gon sithen many yeres,°",OXFORD
KnT_gui_complete.csv,364,don,doon,v%pr_pl,The Knight's Tale 1531,data/oxford_txts/KnT_oxford.txt,"As doon thise loveres in hir queinte geres,°",OXFORD
KnT_gui_complete.csv,364,overcasten,overcaste,v%inf,The Knight's Tale 1536,data/oxford_txts/KnT_oxford.txt,Right so can gery° Venus overcaste,OXFORD
KnT_gui_complete.csv,364,ben,am,v%pr_1,The Knight's Tale 1552,data/oxford_txts/KnT_oxford.txt,And now I am so caitif° and so thral,OXFORD
KnT_gui_complete.csv,364,durren,dar,v%pr_1,The Knight's Tale 1556,data/oxford_txts/KnT_oxford.txt,For I dar noght biknowe° min owen name;,OXFORD
KnT_gui_complete.csv,364,gliden,glide,v%inf,The Knight's Tale 1575,data/oxford_txts/KnT_oxford.txt,He felte a cold swerd sodeinliche glide,OXFORD
KnT_gui_complete.csv,364,biden,bide,v%inf,The Knight's Tale 1576,data/oxford_txts/KnT_oxford.txt,"For ire° he quook, no lenger wolde he bide.",OXFORD
KnT_gui_complete.csv,364,ben,were,v%pt_3,The Knight's Tale 1578,data/oxford_txts/KnT_oxford.txt,"As he were wood,° with face deed and pale",OXFORD
KnT_gui_complete.csv,364,sweren,sworn,v%ppl,The Knight's Tale 1583,data/oxford_txts/KnT_oxford.txt,"And art my blood, and to my counseil sworn,°",OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_1,The Knight's Tale 1587,data/oxford_txts/KnT_oxford.txt,"I wol be deed, or elles thou shalt die.",OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_1,The Knight's Tale 1589,data/oxford_txts/KnT_oxford.txt,"But I wol love hir only, and namo;°",OXFORD
KnT_gui_complete.csv,364,ben,am,v%pr_1,The Knight's Tale 1590,data/oxford_txts/KnT_oxford.txt,"For I am Palamoun, thy mortal fo.",OXFORD
KnT_gui_complete.csv,364,dreden,drede,v%pr_1,The Knight's Tale 1593,data/oxford_txts/KnT_oxford.txt,I drede noght that outher° thou shalt die,OXFORD
KnT_gui_complete.csv,364,asterten,asterte,v%inf,The Knight's Tale 1595,data/oxford_txts/KnT_oxford.txt,"Chees which thou wilt, for thou shalt nat asterte.”°",OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_1,The Knight's Tale 1607,data/oxford_txts/KnT_oxford.txt,"And I wol love hir, maugre° al thy might!",OXFORD
KnT_gui_complete.csv,364,haven,have,v%imp,The Knight's Tale 1610,data/oxford_txts/KnT_oxford.txt,"Have heer my trouthe,° tomorwe I wol nat faile",OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_1,The Knight's Tale 1610,data/oxford_txts/KnT_oxford.txt,"Have heer my trouthe,° tomorwe I wol nat faile",OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_1,The Knight's Tale 1612,data/oxford_txts/KnT_oxford.txt,That here I wol be founden as° a knight,OXFORD
KnT_gui_complete.csv,364,leven,leve,v%imp,The Knight's Tale 1614,data/oxford_txts/KnT_oxford.txt,"And chees the beste, and leve the worste for me.",OXFORD
KnT_gui_complete.csv,364,ben,be,v%pr_3,The Knight's Tale 1617,data/oxford_txts/KnT_oxford.txt,"And, if so be that thou my lady winne",OXFORD
KnT_gui_complete.csv,364,winnen,winne,v%pr_2,The Knight's Tale 1617,data/oxford_txts/KnT_oxford.txt,"And, if so be that thou my lady winne",OXFORD
KnT_gui_complete.csv,364,slen,slee,v%pr_2,The Knight's Tale 1618,data/oxford_txts/KnT_oxford.txt,And slee me in this wode ther I am inne,OXFORD
KnT_gui_complete.csv,364,ben,were,v%pt_3,The Knight's Tale 1629,data/oxford_txts/KnT_oxford.txt,"And on the morwe, er it were dayes light",OXFORD
KnT_gui_complete.csv,364,beren,born,v%ppl,The Knight's Tale 1633,data/oxford_txts/KnT_oxford.txt,"And on his hors, allone as he was born",OXFORD
KnT_gui_complete.csv,364,moten,mot,v%pr_1,The Knight's Tale 1645,data/oxford_txts/KnT_oxford.txt,"For outher° I mot sleen° him at the gappe,°",OXFORD
KnT_gui_complete.csv,364,mishappen,mishappe,v%pr_3,The Knight's Tale 1646,data/oxford_txts/KnT_oxford.txt,"Or he mot sleen me, if that me mishappe.”°",OXFORD
KnT_gui_complete.csv,364,knouen,knewe,v%pt_3,The Knight's Tale 1648,data/oxford_txts/KnT_oxford.txt,As fer as everich of hem other knewe.,OXFORD
KnT_gui_complete.csv,364,smiten,smite,v%inf,The Knight's Tale 1658,data/oxford_txts/KnT_oxford.txt,"As wilde bores° gonne they to smite,°",OXFORD
KnT_gui_complete.csv,364,fighten,foghte,v%pt_pl,The Knight's Tale 1660,data/oxford_txts/KnT_oxford.txt,Up to the ancle° foghte they in hir blood.,OXFORD
KnT_gui_complete.csv,364,leten,lete,v%pr_1,The Knight's Tale 1661,data/oxford_txts/KnT_oxford.txt,¶And in this wise I lete hem fighting dwelle;,OXFORD
KnT_gui_complete.csv,364,sen,seyn,v%ppl,The Knight's Tale 1665,data/oxford_txts/KnT_oxford.txt,"The purveiaunce,° that God hath seyn biforn,°",OXFORD
KnT_gui_complete.csv,364,sweren,sworn,v%ppl,The Knight's Tale 1666,data/oxford_txts/KnT_oxford.txt,"So strong it is, that, though the world had sworn",OXFORD
KnT_gui_complete.csv,364,riden,ride,v%inf,The Knight's Tale 1677,data/oxford_txts/KnT_oxford.txt,"That he nis clad,° and redy for to ride",OXFORD
KnT_gui_complete.csv,364,tellen,tolde,v%pt_pl,The Knight's Tale 1689,data/oxford_txts/KnT_oxford.txt,"In which ther was an hert,° as men him tolde",OXFORD
KnT_gui_complete.csv,364,holden,holde,v%ppl,The Knight's Tale 1690,data/oxford_txts/KnT_oxford.txt,Duk Theseus the streighte° wey hath holde.°,OXFORD
KnT_gui_complete.csv,364,commaunden,comaunde,v%inf,The Knight's Tale 1695,data/oxford_txts/KnT_oxford.txt,"With houndes, swiche as that him list° comaunde.",OXFORD
KnT_gui_complete.csv,364,ben,were,v%pt_3,The Knight's Tale 1699,data/oxford_txts/KnT_oxford.txt,"That foughten breme,° as it were bores two;",OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_1,The Knight's Tale 1709,data/oxford_txts/KnT_oxford.txt,"That smiteth any strook, that I may seen!",OXFORD
KnT_gui_complete.csv,364,slen,slee,v%imp,The Knight's Tale 1721,data/oxford_txts/KnT_oxford.txt,"But slee me first, for seinte charitee;°",OXFORD
KnT_gui_complete.csv,364,slen,slee,v%imp,The Knight's Tale 1722,data/oxford_txts/KnT_oxford.txt,But slee my felawe eek° as wel as me.,OXFORD
KnT_gui_complete.csv,364,shulen,shal,v%pr_1,The Knight's Tale 1732,data/oxford_txts/KnT_oxford.txt,For sith the day is come that I shal die,OXFORD
KnT_gui_complete.csv,364,ben,am,v%pr_1,The Knight's Tale 1734,data/oxford_txts/KnT_oxford.txt,That I am thilke° woful Palamoun,OXFORD
KnT_gui_complete.csv,364,ben,am,v%pr_1,The Knight's Tale 1736,data/oxford_txts/KnT_oxford.txt,"I am thy mortal fo, and it am I",OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_1,The Knight's Tale 1738,data/oxford_txts/KnT_oxford.txt,That I wol die present° in hir sighte.,OXFORD
KnT_gui_complete.csv,364,slen,slee,v%imp,The Knight's Tale 1740,data/oxford_txts/KnT_oxford.txt,But slee my felawe in the same wise,OXFORD
KnT_gui_complete.csv,364,haven,han,v%pr_pl,The Knight's Tale 1741,data/oxford_txts/KnT_oxford.txt,For bothe han we deserved to be slain.”,OXFORD
KnT_gui_complete.csv,364,slen,slain,v%ppl,The Knight's Tale 1741,data/oxford_txts/KnT_oxford.txt,For bothe han we deserved to be slain.”,OXFORD
KnT_gui_complete.csv,364,recorden,recorde,v%inf,The Knight's Tale 1745,data/oxford_txts/KnT_oxford.txt,"Hath dampned you, and I wol it recorde,°",OXFORD
KnT_gui_complete.csv,364,shulen,shul,v%pr_pl,The Knight's Tale 1747,data/oxford_txts/KnT_oxford.txt,"Ye shul be deed, by mighty Mars the rede!”",OXFORD
KnT_gui_complete.csv,364,haven,have,v%imp,The Knight's Tale 1757,data/oxford_txts/KnT_oxford.txt,"“Have mercy, lord, upon us wommen alle!”",OXFORD
KnT_gui_complete.csv,364,willen,wol,v%pr_1,The Knight's Tale 1768,data/oxford_txts/KnT_oxford.txt,"Wol helpe himself in love, if that he can",OXFORD
KnT_gui_complete.csv,364,haven,han,v%inf,The Knight's Tale 1793,data/oxford_txts/KnT_oxford.txt,And mighte han lived in Thebes royally,OXFORD
KnT_gui_complete.csv,364,loven,love,v%pr_3,The Knight's Tale 1799,data/oxford_txts/KnT_oxford.txt,"Who may been a fool, but if he love?",OXFORD
KnT_gui_complete.csv,364,sen,se,v%imp,The Knight's Tale 1801,data/oxford_txts/KnT_oxford.txt,Se how they blede! be they noght wel arraied?°,OXFORD
KnT_gui_complete.csv,364,bleden,blede,v%pr_pl,The Knight's Tale 1801,data/oxford_txts/KnT_oxford.txt,Se how they blede! be they noght wel arraied?°,OXFORD
KnT_gui_complete.csv,364,haven,han,v%pr_pl,The Knight's Tale 1807,data/oxford_txts/KnT_oxford.txt,"That she, for whom they han this jolitee,°",OXFORD
KnT_gui_complete.csv,364,witen,woot,v%pr_1,The Knight's Tale 1816,data/oxford_txts/KnT_oxford.txt,"And woot how sore° it can a man distreine,°",OXFORD
KnT_gui_complete.csv,364,shulen,shul,v%pr_pl,The Knight's Tale 1821,data/oxford_txts/KnT_oxford.txt,And° ye shul bothe anon unto me swere,OXFORD
KnT_gui_complete.csv,364,shulen,shul,v%pr_pl,The Knight's Tale 1822,data/oxford_txts/KnT_oxford.txt,"That never mo ye shul my contree dere,°",OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_pl,The Knight's Tale 1824,data/oxford_txts/KnT_oxford.txt,But been my freendes in al that ye may,OXFORD
KnT_gui_complete.csv,364,preien,preide,v%pt_pl,The Knight's Tale 1827,data/oxford_txts/KnT_oxford.txt,And him of lordshipe° and of mercy preide,OXFORD
KnT_gui_complete.csv,364,witen,woot,v%pr_pl,The Knight's Tale 1835,data/oxford_txts/KnT_oxford.txt,"Ye woot yourself, she may not wedden two",OXFORD
KnT_gui_complete.csv,364,seien,seyn,v%inf,The Knight's Tale 1839,data/oxford_txts/KnT_oxford.txt,"This is to seyn, she may nat now han bothe",OXFORD
KnT_gui_complete.csv,364,haven,han,v%inf,The Knight's Tale 1839,data/oxford_txts/KnT_oxford.txt,"This is to seyn, she may nat now han bothe",OXFORD
KnT_gui_complete.csv,364,ben,be,v%pr_3,The Knight's Tale 1840,data/oxford_txts/KnT_oxford.txt,"Al be° ye never so jelous, ne so wrothe.",OXFORD
KnT_gui_complete.csv,364,shulen,shal,v%pr_1,The Knight's Tale 1844,data/oxford_txts/KnT_oxford.txt,"Lo, heer your ende of that I shal devise.",OXFORD
KnT_gui_complete.csv,364,gon,gon,v%inf,The Knight's Tale 1848,data/oxford_txts/KnT_oxford.txt,That everich of yow shal gon wher him leste°,OXFORD
KnT_gui_complete.csv,364,listen,leste,v%pr_3,The Knight's Tale 1848,data/oxford_txts/KnT_oxford.txt,That everich of yow shal gon wher him leste°,OXFORD
KnT_gui_complete.csv,364,seien,seyn,v%inf,The Knight's Tale 1857,data/oxford_txts/KnT_oxford.txt,"This is to seyn, that whether he or thou",OXFORD
KnT_gui_complete.csv,364,reuen,rewe,v%pr_3,The Knight's Tale 1863,data/oxford_txts/KnT_oxford.txt,"And God so wisly on my soule rewe,°",OXFORD
KnT_gui_complete.csv,364,shulen,shul,v%pr_pl,The Knight's Tale 1865,data/oxford_txts/KnT_oxford.txt,Ye shul non other ende° with me maken,OXFORD
KnT_gui_complete.csv,364,enditen,endite,v%inf,The Knight's Tale 1872,data/oxford_txts/KnT_oxford.txt,"Who couthe telle, or who couthe it endite,°",OXFORD
KnT_gui_complete.csv,364,don,doon,v%ppl,The Knight's Tale 1874,data/oxford_txts/KnT_oxford.txt,Whan Theseus hath doon so fair a grace?,OXFORD
KnT_gui_complete.csv,364,riden,ride,v%inf,The Knight's Tale 1879,data/oxford_txts/KnT_oxford.txt,"They take hir leve, and homward gonne they ride",OXFORD
KnT_gui_complete.csv,364,willen,wolde,v%pt_pl,The Knight's Tale 1881,data/oxford_txts/KnT_oxford.txt,"¶I trowe° men wolde deme it necligence,°",OXFORD
KnT_gui_complete.csv,364,foryeten,foryete,v%pr_1,The Knight's Tale 1882,data/oxford_txts/KnT_oxford.txt,If I foryete° to tellen the dispence°,OXFORD
KnT_gui_complete.csv,364,durren,dar,v%pr_1,The Knight's Tale 1886,data/oxford_txts/KnT_oxford.txt,I dar wel seyn that in this world ther nas.,OXFORD
KnT_gui_complete.csv,364,seien,seyn,v%inf,The Knight's Tale 1886,data/oxford_txts/KnT_oxford.txt,I dar wel seyn that in this world ther nas.,OXFORD
KnT_gui_complete.csv,364,don,don,v%ppl,The Knight's Tale 1905,data/oxford_txts/KnT_oxford.txt,Don make° an auter° and an oratorie;°,OXFORD
KnT_gui_complete.csv,364,don,don,v%ppl,The Knight's Tale 1913,data/oxford_txts/KnT_oxford.txt,Hath Theseus don wroght° in noble wise.,OXFORD
KnT_gui_complete.csv,364,biholden,biholde,v%inf,The Knight's Tale 1919,data/oxford_txts/KnT_oxford.txt,"Wroght on the wal, ful pitous to biholde",OXFORD
KnT_gui_complete.csv,364,connen,can,v%pr_1,The Knight's Tale 1935,data/oxford_txts/KnT_oxford.txt,And mo than I can make of mencioun.,OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_pl,The Knight's Tale 1947,data/oxford_txts/KnT_oxford.txt,Thus may ye seen that wisdom ne richesse,OXFORD
KnT_gui_complete.csv,364,holden,holde,v%inf,The Knight's Tale 1949,data/oxford_txts/KnT_oxford.txt,Ne may with Venus holde champartie;°,OXFORD
KnT_gui_complete.csv,364,tellen,tell,v%inf,The Knight's Tale 1967,data/oxford_txts/KnT_oxford.txt,¶Why sholde I noght as wel eek tell yow al,OXFORD
KnT_gui_complete.csv,364,biholden,biholde,v%inf,The Knight's Tale 1978,data/oxford_txts/KnT_oxford.txt,Of stubbes° sharpe and hidous° to biholde;,OXFORD
KnT_gui_complete.csv,364,ben,be,v%pr_3,The Knight's Tale 2033,data/oxford_txts/KnT_oxford.txt,Al be that thilke° time they were unborn,OXFORD
KnT_gui_complete.csv,364,mouen,may,v%pr_1,The Knight's Tale 2040,data/oxford_txts/KnT_oxford.txt,"I may not rekne hem alle, thogh I wolde.°",OXFORD
KnT_gui_complete.csv,364,ben,were,v%pt_3,The Knight's Tale 2042,data/oxford_txts/KnT_oxford.txt,"Armed, and loked grim as he were wood;°",OXFORD
