file,file_path,text_type,line_number,filename,headword,tag,word,context,full_tagging
SqT_gui.csv,data/csvs/SqT_gui.csv,RIVERSIDE,The Squire's Tale 301,data/riverside_cats/SqT_riv.cat,than,conj,than,And deyntees mo than been in my knowyng,and@conj deinte@n%pl mo@adj%comp than@conj ben@v%pr_pl in@prep min@pron%gen knouinge@ger
SqT_gui.csv,data/csvs/SqT_gui.csv,OXFORD,The Squire's Tale 367,data/oxford_txts/SqT_oxford.txt,thanne,adv,thanne,And slepte hir firste sleep and thanne awook,and@conj slepen@v%pt_3 hire@pron1%fem_gen first@num_adj slep@n and@conj thanne@adv awaken@v%pt_3
SqT_gui.csv,data/csvs/SqT_gui.csv,RIVERSIDE,The Squire's Tale 367,data/riverside_cats/SqT_riv.cat,thanne,adv,thanne,And slepte hire firste sleep and thanne awook,and@conj slepen@v%pt_3 hire@pron1%fem_gen first@num_adj slep@n and@conj thanne@adv awaken@v%pt_3
SqT_gui.csv,data/csvs/SqT_gui.csv,OXFORD,The Squire's Tale 428,data/oxford_txts/SqT_oxford.txt,thanne,adv,than,A faucon peregrin than semed she,a@indef_art faucoun@n peregrine@adj thanne@adv semen@v2%pt_3 she@pron%nom
SqT_gui.csv,data/csvs/SqT_gui.csv,RIVERSIDE,The Squire's Tale 428,data/riverside_cats/SqT_riv.cat,thanne,adv,thanne,A faucon peregryn thanne semed she,a@indef_art faucoun@n peregrine@adj thanne@adv semen@v2%pt_3 she@pron%nom
SqT_gui.csv,data/csvs/SqT_gui.csv,OXFORD,The Squire's Tale 473,data/oxford_txts/SqT_oxford.txt,than,conj,than,Than ever she dide and fil to grounde anoon,than@conj ever@adv she@pron%nom don@v1%pt_3 and@conj fallen@v%pt_3 to@prep ground@n an-on@adv
SqT_gui.csv,data/csvs/SqT_gui.csv,RIVERSIDE,The Squire's Tale 473,data/riverside_cats/SqT_riv.cat,than,conj,than,Than ever she dide and fil to grounde anon,than@conj ever@adv she@pron%nom don@v1%pt_3 and@conj fallen@v%pt_3 to@prep ground@n an-on@adv
SqT_gui.csv,data/csvs/SqT_gui.csv,OXFORD,The Squire's Tale 574,data/oxford_txts/SqT_oxford.txt,than,conj,lenger,This lasteth lenger than a yeer or two,this@pron  lengere@adv%comp than@conj a@indef_art yer@n yer@n two@num_adj
SqT_gui.csv,data/csvs/SqT_gui.csv,RIVERSIDE,The Squire's Tale 574,data/riverside_cats/SqT_riv.cat,than,conj,than,This laste lenger than a yeer or two,this@pron lasten@v1%pr_3 lengere@adv%comp than@conj a@indef_art yer@n or@conj two@num_adj
SqT_gui.csv,data/csvs/SqT_gui.csv,OXFORD,The Squire's Tale 600,data/oxford_txts/SqT_oxford.txt,than,conj,than,Who can sey bet than he who can do werse,who@pron%nom connen@v%pr_3 seien@v1%inf bet@adv%comp than@conj he@pron1%nom who@pron%nom connen@v%pr_3 don@v1%inf werse@adj%comp
SqT_gui.csv,data/csvs/SqT_gui.csv,RIVERSIDE,The Squire's Tale 600,data/riverside_cats/SqT_riv.cat,than,conj,than,Who kan sey bet than he who kan do werse,who@pron%nom connen@v%pr_3 seien@v1%inf bet@adv%comp than@conj he@pron1%nom who@pron%nom connen@v%pr_3 don@v1%inf werse@adj%comp
SqT_gui.csv,data/csvs/SqT_gui.csv,OXFORD,The Squire's Tale 601,data/oxford_txts/SqT_oxford.txt,thanne,adv,thanne,Whan he hath al wel seid thanne hath he doon,whan@adv&conj he@pron1%nom haven@v%pr_3 al@gram_adjas_n wel@adv seien@v1%ppl thanne@adv haven@v%pr_3 he@pron1%nom don@v1%ppl
SqT_gui.csv,data/csvs/SqT_gui.csv,RIVERSIDE,The Squire's Tale 601,data/riverside_cats/SqT_riv.cat,thanne,adv,thanne,Whan he hath al wel seyd thanne hath he doon,whan@adv&conj he@pron1%nom haven@v%pr_3 al@gram_adjas_n wel@adv seien@v1%ppl thanne@adv haven@v%pr_3 he@pron1%nom don@v1%ppl
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 2851,data/oxford_txts/NPT_oxford.txt,than,conj,than,His vois was merier than the mery orgon,his@pron1%gen voice@n ben@v%pt_3 mirie@adj%comp than@conj the@def_art mirie@adj organe@n
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 2851,data/riverside_cats/NPT_riv.cat,than,conj,than,His voys was murier than the murie orgon,his@pron1%gen voice@n ben@v%pt_3 mirie@adj%comp than@conj the@def_art mirie@adj organe@n
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 2854,data/oxford_txts/NPT_oxford.txt,than,conj,than,Than is a clokke or an abbey orlogge,than@conj ben@v%pr_3 a@indef_art clokke@n or@conj a@indef_art abbeie@n#adj orloge@n
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 2854,data/riverside_cats/NPT_riv.cat,than,conj,than,Than is a clokke or an abbey orlogge,than@conj ben@v%pr_3 a@indef_art clokke@n or@conj a@indef_art abbeie@n#adj orloge@n
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 2858,data/oxford_txts/NPT_oxford.txt,thanne,adv,than,Than crew he that it might nat ben amended,thanne@adv crouen@v%pt_3 he@pron1%nom that@conj hit@pron mouen@v3%pt_3 not@adv ben@v%ppl amenden@v%ppl
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 2858,data/riverside_cats/NPT_riv.cat,thanne,adv,thanne,Thanne crew he that it myghte nat been amended,thanne@adv crouen@v%pt_3 he@pron1%nom that@conj hit@pron mouen@v3%pt_3 not@adv ben@v%ppl amenden@v%ppl
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 2859,data/oxford_txts/NPT_oxford.txt,than,conj,than,His comb was redder than the fin coral,his@pron1%gen comb@n ben@v%pt_3 red@adj%comp than@conj the@def_art fin@adj coral@n1
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 2859,data/riverside_cats/NPT_riv.cat,than,conj,than,His coomb was redder than the fyn coral,his@pron1%gen comb@n ben@v%pt_3 red@adj%comp than@conj the@def_art fin@adj coral@n1
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 2863,data/oxford_txts/NPT_oxford.txt,than,conj,than,His nailes whitter than the lilie flour,his@pron1%gen nail@n%pl whit@adj%comp than@conj the@def_art lilie@n#adj flour@n1
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 2863,data/riverside_cats/NPT_riv.cat,than,conj,than,His nayles whitter than the lylye flour,his@pron1%gen nail@n%pl whit@adj%comp than@conj the@def_art lilie@n#adj flour@n1
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 2976,data/oxford_txts/NPT_oxford.txt,than,conj,than,Than ever Catoun was so mote I thee,than@conj ever@adv catoun@n1#propn ben@v%pt_3 so@adv moten@v2%pr_1 ich@pron%nom then@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 2976,data/riverside_cats/NPT_riv.cat,than,conj,than,Than evere Caton was so moot I thee,than@conj ever@adv catoun@n1#propn ben@v%pt_3 so@adv moten@v2%pr_1 ich@pron%nom then@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3120,data/oxford_txts/NPT_oxford.txt,than,conj,than,By God I hadde lever than my sherte,bi@prep god@n1#propn ich@pron%nom haven@v%pt_1 lef@adj%comp than@conj min@pron%gen shirte@n
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3120,data/riverside_cats/NPT_riv.cat,than,conj,than,By God I hadde levere than my sherte,bi@prep god@n1#propn ich@pron%nom haven@v%pt_1 lef@adj%comp than@conj min@pron%gen shirte@n
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3183,data/oxford_txts/NPT_oxford.txt,thanne,adv,thanne,And to him rennen thanne his wives alle,and@conj to@prep him@pron%obj rennen@v1%pr_pl thanne@adv his@pron1%gen wif@n%pl al@gram_adj
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3183,data/riverside_cats/NPT_riv.cat,thanne,adv,thanne,And to hym rennen thanne his wyves alle,and@conj to@prep him@pron%obj rennen@v1%pr_pl thanne@adv his@pron1%gen wif@n%pl al@gram_adj
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3270,data/oxford_txts/NPT_oxford.txt,than,conj,than,Song merier than the mermaide in the see,singen@v%pt_3 mirie@adv%comp than@conj the@def_art mere-maide@n in@prep the@def_art se@n1
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3270,data/riverside_cats/NPT_riv.cat,than,conj,than,Soong murier than the mermayde in the see,singen@v%pt_3 mirie@adv%comp than@conj the@def_art mere-maide@n in@prep the@def_art se@n1
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3276,data/oxford_txts/NPT_oxford.txt,thanne,adv,thanne,Nothing ne liste him thanne for to crowe,no-thing@adv ne@adv listen@v1%pt_3 him@pron%obj thanne@adv for@prep#adv to@part crouen@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3276,data/riverside_cats/NPT_riv.cat,thanne,adv,thanne,Nothyng ne liste hym thanne for to crowe,no-thing@adv ne@adv listen@v1%pt_3 him@pron%obj thanne@adv for@prep#adv to@part crouen@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3286,data/oxford_txts/NPT_oxford.txt,than,conj,than,Now certes I were worse than a feend,nou@adv certes@adv ich@pron%nom ben@v%pt_1 werse@adj%comp than@conj a@indef_art fend@n
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3286,data/riverside_cats/NPT_riv.cat,than,conj,than,Now certes I were worse than a feend,nou@adv certes@adv ich@pron%nom ben@v%pt_1 werse@adj%comp than@conj a@indef_art fend@n
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3294,data/oxford_txts/NPT_oxford.txt,than,conj,than,Than had Boece or any that can singe,than@conj haven@v%pt_3 boece@n#propn or@conj ani@gram_adj that@pron connen@v%pr_3 singen@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3294,data/riverside_cats/NPT_riv.cat,than,conj,than,Than hadde Boece or any that kan synge,than@conj haven@v%pt_3 boece@n#propn or@conj ani@gram_adj that@pron connen@v%pr_3 singen@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3328,data/oxford_txts/NPT_oxford.txt,than,conj,than,Than he that soothfastnesse unto yow seith,than@conj he@pron1%nom that@pron sothfastnesse@n unto@prep you@pron%pl_obj seien@v1%pr_3
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3328,data/riverside_cats/NPT_riv.cat,than,conj,than,Than he that soothfastnesse unto yow seith,than@conj he@pron1%nom that@pron sothfastnesse@n unto@prep you@pron%pl_obj seien@v1%pr_3
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3345,data/oxford_txts/NPT_oxford.txt,than,conj,than,More for delit than world to multiplie,more@adv%comp for@prep delite@n1 than@conj world@n to@part multiplien@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3345,data/riverside_cats/NPT_riv.cat,than,conj,than,Moore for delit than world to multiplye,more@adv%comp for@prep delite@n1 than@conj world@n to@part multiplien@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3353,data/oxford_txts/NPT_oxford.txt,thanne,adv,than,Than wolde I shewe yow how that I coud pleine,thanne@adv willen@v%pt_1 ich@pron%nom sheuen@v1%inf you@pron%pl_obj hou@adv&conj that@part ich@pron%nom connen@v%pt_1 pleinen@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3353,data/riverside_cats/NPT_riv.cat,thanne,adv,thanne,Thanne wolde I shewe yow how that I koude pleyne,thanne@adv willen@v%pt_1 ich@pron%nom sheuen@v1%inf you@pron%pl_obj hou@adv&conj that@part ich@pron%nom connen@v%pt_1 pleinen@v%inf
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3363,data/oxford_txts/NPT_oxford.txt,than,conj,than,Ful louder than did Hasdrubales wif,ful@adv loude@adv%comp than@conj don@v1%pt_3 hasdrubales@n#propn%gen wif@n
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3363,data/riverside_cats/NPT_riv.cat,than,conj,than,Ful louder than dide Hasdrubales wyf,ful@adv loude@adv%comp than@conj don@v1%pt_3 hasdrubales@n#propn%gen wif@n
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3426,data/oxford_txts/NPT_oxford.txt,thanne,adv,than,Nay than quod he I shrewe us bothe two,nai@interj thanne@adv quethen@v%pt_3 he@pron1%nom ich@pron%nom shreuen@v%pr_1 us@pron%pl_obj bothe@num_adj two@num_adj
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3426,data/riverside_cats/NPT_riv.cat,thanne,adv,thanne,Nay thanne quod he I shrewe us bothe two,nai@interj thanne@adv quethen@v%pt_3 he@pron1%nom ich@pron%nom shreuen@v%pr_1 us@pron%pl_obj bothe@num_adj two@num_adj
NPT_gui.csv,data/csvs/NPT_gui.csv,OXFORD,The Nun's Priest's Tale 3428,data/oxford_txts/NPT_oxford.txt,than,conj,than,If thou bigile me ofter than ones,if@conj thou@pron%nom bigilen@v%pr_2 me@pron2%obj ofte@adv%comp than@conj ones@adv
NPT_gui.csv,data/csvs/NPT_gui.csv,RIVERSIDE,The Nun's Priest's Tale 3428,data/riverside_cats/NPT_riv.cat,than,conj,than,If thou bigyle me ofter than ones,if@conj thou@pron%nom bigilen@v%pr_2 me@pron2%obj ofte@adv%comp than@conj ones@adv
WBT_gui.csv,data/csvs/WBT_gui.csv,OXFORD,The Wife of Bath's Tale 1014,data/oxford_txts/WBT_oxford.txt,thanne,adv,than,Than quod she I dar me wel avante,thanne@adv quethen@v%pt_3 she@pron%nom ich@pron%nom durren@v%pr_1 me@pron2%obj wel@adv avaunten@v%inf
WBT_gui.csv,data/csvs/WBT_gui.csv,RIVERSIDE,The Wife of Bath's Tale 1014,data/riverside_cats/WBT_riv.cat,thanne,adv,thanne,Thanne quod she I dar me wel avante,thanne@adv quethen@v%pt_3 she@pron%nom ich@pron%nom durren@v%pr_1 me@pron2%obj wel@adv avaunten@v%inf
WBT_gui.csv,data/csvs/WBT_gui.csv,OXFORD,The Wife of Bath's Tale 1054,data/oxford_txts/WBT_oxford.txt,thanne,adv,than,Bifor the court than preye I thee sir knight,biforen@prep the@def_art court@n1 thanne@adv preien@v1%pr_1 ich@pron%nom the@pron2%obj sire@n#adj knight@n
WBT_gui.csv,data/csvs/WBT_gui.csv,RIVERSIDE,The Wife of Bath's Tale 1054,data/riverside_cats/WBT_riv.cat,thanne,adv,thanne,Bifore the court thanne preye I thee sir knyght,biforen@prep the@def_art court@n1 thanne@adv preien@v1%pr_1 ich@pron%nom the@pron2%obj sire@n#adj knight@n
WBT_gui.csv,data/csvs/WBT_gui.csv,OXFORD,The Wife of Bath's Tale 1062,data/oxford_txts/WBT_oxford.txt,thanne,adv,than,Nay than quod she I shrewe us bothe two,nai@interj thanne@adv quethen@v%pt_3 she@pron%nom ich@pron%nom shreuen@v%pr_1 us@pron%pl_obj bothe@num_adj two@num_adj
WBT_gui.csv,data/csvs/WBT_gui.csv,RIVERSIDE,The Wife of Bath's Tale 1062,data/riverside_cats/WBT_riv.cat,thanne,adv,thanne,Nay thanne quod she I shrewe us bothe two,nai@interj thanne@adv quethen@v%pt_3 she@pron%nom ich@pron%nom shreuen@v%pr_1 us@pron%pl_obj bothe@num_adj two@num_adj
WBT_gui.csv,data/csvs/WBT_gui.csv,OXFORD,The Wife of Bath's Tale 1136,data/oxford_txts/WBT_oxford.txt,thanne,adv,apert,Privee ne apert than wold they never fine,prive@adv  apert@adj thanne@adv willen@v%pt_pl thei@pron%pl_nom never@adv finen@v1%inf
WBT_gui.csv,data/csvs/WBT_gui.csv,RIVERSIDE,The Wife of Bath's Tale 1136,data/riverside_cats/WBT_riv.cat,thanne,adv,thanne,Pryvee and apert thanne wolde they nevere fyne,prive@adv and@conj apert@adj thanne@adv willen@v%pt_pl thei@pron%pl_nom never@adv finen@v1%inf
WBT_gui.csv,data/csvs/WBT_gui.csv,OXFORD,The Wife of Bath's Tale 1141,data/oxford_txts/WBT_oxford.txt,thanne,adv,thenne,And lat men shet the dores and go thenne,and@conj leten@v%imp man@n%pl shitten@v%inf the@def_art dore@n1%pl and@conj gon@v%inf thanne@adv
WBT_gui.csv,data/csvs/WBT_gui.csv,RIVERSIDE,The Wife of Bath's Tale 1141,data/riverside_cats/WBT_riv.cat,thanne,adv,thenne,And lat men shette the dores and go thenne,and@conj leten@v%imp man@n%pl shitten@v%inf the@def_art dore@n1%pl and@conj gon@v%inf thanne@adv
WBT_gui.csv,data/csvs/WBT_gui.csv,OXFORD,The Wife of Bath's Tale 1163,data/oxford_txts/WBT_oxford.txt,thanne,adv,than,Than comth our verray gentillesse of grace,thanne@adv comen@v%pr_3 oure@pron%pl_gen verrei@adj gentilesse@n of@prep grace@n
WBT_gui.csv,data/csvs/WBT_gui.csv,RIVERSIDE,The Wife of Bath's Tale 1163,data/riverside_cats/WBT_riv.cat,thanne,adv,thanne,Thanne comth oure verray gentillesse of grace,thanne@adv comen@v%pr_3 oure@pron%pl_gen verrei@adj gentilesse@n of@prep grace@n
WBT_gui.csv,data/csvs/WBT_gui.csv,OXFORD,The Wife of Bath's Tale 1175,data/oxford_txts/WBT_oxford.txt,thanne,adv,thanne,Thanne am I gentil whan that I biginne,thanne@adv ben@v%pr_1 ich@pron%nom gentil@adj whan@adv&conj that@part ich@pron%nom biginnen@v%pr_1
WBT_gui.csv,data/csvs/WBT_gui.csv,RIVERSIDE,The Wife of Bath's Tale 1175,data/riverside_cats/WBT_riv.cat,thanne,adv,thanne,Thanne am I gentil whan that I bigynne,thanne@adv ben@v%pr_1 ich@pron%nom gentil@adj whan@adv&conj that@part ich@pron%nom biginnen@v%pr_1
WBT_gui.csv,data/csvs/WBT_gui.csv,OXFORD,The Wife of Bath's Tale 1214,data/oxford_txts/WBT_oxford.txt,thanne,adv,than,Than drede you noght to been a cokewold,thanne@adv dreden@v%imp you@pron%pl_obj nought@adv to@part ben@v%inf a@indef_art cokewold@n
WBT_gui.csv,data/csvs/WBT_gui.csv,RIVERSIDE,The Wife of Bath's Tale 1214,data/riverside_cats/WBT_riv.cat,thanne,adv,than,Than drede you noght to been a cokewold,thanne@adv dreden@v%imp you@pron%pl_obj nought@adv to@part ben@v%inf a@indef_art cokewold@n
WBT_gui.csv,data/csvs/WBT_gui.csv,OXFORD,The Wife of Bath's Tale 1236,data/oxford_txts/WBT_oxford.txt,thanne,adv,thanne,Thanne have I gete of yow maistrie quod she,thanne@adv haven@v%pr_1 ich@pron%nom geten@v1%ppl of@prep you@pron%pl_obj maistrie@n quethen@v%pt_3 she@pron%nom
WBT_gui.csv,data/csvs/WBT_gui.csv,RIVERSIDE,The Wife of Bath's Tale 1236,data/riverside_cats/WBT_riv.cat,thanne,adv,thanne,Thanne have I gete of yow maistrie quod she,thanne@adv haven@v%pr_1 ich@pron%nom geten@v1%ppl of@prep you@pron%pl_obj maistrie@n quethen@v%pt_3 she@pron%nom
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 42,data/oxford_txts/TC5_oxford.txt,than,conj,than,Than evermore in langour thus to drie,than@conj  in@prep langour@n thus@adv to@part drien@v2%inf
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 42,data/riverside_cats/TC5_riv.cat,than,conj,than,Than evere more in langour thus to drye,than@conj ever@adv more@adv%comp in@prep langour@n thus@adv to@part drien@v2%inf
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 89,data/oxford_txts/TC5_oxford.txt,than,conj,than,As he that coude more than the crede,as@conj he@pron1%nom that@pron connen@v%pt_3 more@n3 than@conj the@def_art crede@n2
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 89,data/riverside_cats/TC5_riv.cat,than,conj,than,As he that koude more than the crede,as@conj he@pron1%nom that@pron connen@v%pt_3 more@n3 than@conj the@def_art crede@n2
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 130,data/oxford_txts/TC5_oxford.txt,than,conj,than,Have ich had than another straunger wight,haven@v%pr_1 ich@pron%nom haven@v%ppl than@conj another@gram_adj straunge@adj%comp wight@n
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 130,data/riverside_cats/TC5_riv.cat,than,conj,than,Have ich had than another straunger wight,haven@v%pr_1 ich@pron%nom haven@v%ppl than@conj another@gram_adj straunge@adj%comp wight@n
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 259,data/oxford_txts/TC5_oxford.txt,thanne,adv,than,From heighe alofte and than he wolde wepe,from@prep heighe@adv on-lofte@adv and@conj thanne@adv he@pron1%nom willen@v%pt_3 wepen@v%inf
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 259,data/riverside_cats/TC5_riv.cat,thanne,adv,thanne,From heighe olofte and thanne he wolde wepe,from@prep heighe@adv on-lofte@adv and@conj thanne@adv he@pron1%nom willen@v%pt_3 wepen@v%inf
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 489,data/oxford_txts/TC5_oxford.txt,than,conj,than,Than Sarpedoun and if we hennes hie,than@conj sarpedoun@n#propn and@conj if@conj we@pron%pl_nom hennes@adv hien@v%pr_pl
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 489,data/riverside_cats/TC5_riv.cat,than,conj,than,Than Sarpedoun and if we hennes hye,than@conj sarpedoun@n#propn and@conj if@conj we@pron%pl_nom hennes@adv hien@v%pr_pl
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 514,data/oxford_txts/TC5_oxford.txt,thanne,adv,than,And to the chambre hir wey than han they nomen,and@conj to@prep the@def_art chaumbre@n here@pron%pl_gen wei@n thanne@adv haven@v%pr_pl thei@pron%pl_nom nimen@v%ppl
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 514,data/riverside_cats/TC5_riv.cat,thanne,adv,than,And to the chambre hire wey than han they nomen,and@conj to@prep the@def_art chaumbre@n here@pron%pl_gen wei@n thanne@adv haven@v%pr_pl thei@pron%pl_nom nimen@v%ppl
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 540,data/oxford_txts/TC5_oxford.txt,thanne,adv,than,Than seide he thus O paleis desolat,thanne@adv seien@v1%pt_3 he@pron1%nom thus@adv o@interj palais@n desolate@adj
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 540,data/riverside_cats/TC5_riv.cat,thanne,adv,than,Than seide he thus O paleys desolat,thanne@adv seien@v1%pt_3 he@pron1%nom thus@adv o@interj palais@n desolate@adj
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 582,data/oxford_txts/TC5_oxford.txt,thanne,adv,than,Than thoughte he thus O blisful lord Cupide,thanne@adv thinken@v2%pt_3 he@pron1%nom thus@adv o@interj blisful@adj lord@n#adj cupide@n#propn
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 582,data/riverside_cats/TC5_riv.cat,thanne,adv,thanne,Thanne thoughte he thus O blisful lord Cupide,thanne@adv thinken@v2%pt_3 he@pron1%nom thus@adv o@interj blisful@adj lord@n#adj cupide@n#propn
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 598,data/oxford_txts/TC5_oxford.txt,thanne,adv,than,Than woot I wel that she nil not sojorne,thanne@adv witen@v1%pr_1 ich@pron%nom wel@adv that@conj she@pron%nom willen@v%pr_3_neg  sojournen@v%inf
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 598,data/riverside_cats/TC5_riv.cat,thanne,adv,than,Than woot I wel that she nyl naught sojorne,thanne@adv witen@v1%pr_1 ich@pron%nom wel@adv that@conj she@pron%nom willen@v%pr_3_neg nought@adv sojournen@v%inf
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 619,data/oxford_txts/TC5_oxford.txt,than,conj,than,Than he was wont and that men seide softe,than@conj he@pron1%nom ben@v%pt_3 wonen@v1%ppl and@conj that@pron man@n%pl  softe@adv
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 619,data/riverside_cats/TC5_riv.cat,than,conj,than,Than he was wont and that men seyden softe,than@conj he@pron1%nom ben@v%pt_3 wonen@v1%ppl and@conj that@pron man@n%pl seien@v1%pt_pl softe@adv
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 658,data/oxford_txts/TC5_oxford.txt,thanne,adv,than,Than shal she come that may my blisse bringe,thanne@adv shulen@v1%pr_3 she@pron%nom comen@v%inf that@pron mouen@v3%pr_3 min@pron%gen blisse@n bringen@v%inf
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 658,data/riverside_cats/TC5_riv.cat,thanne,adv,than,Than shal she come that may my blisse brynge,thanne@adv shulen@v1%pr_3 she@pron%nom comen@v%inf that@pron mouen@v3%pr_3 min@pron%gen blisse@n bringen@v%inf
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 660,data/oxford_txts/TC5_oxford.txt,than,conj,than,Than they be wont to be him thoughte tho,than@conj thei@pron%pl_nom ben@v%inf wonen@v1%ppl to@part ben@v%inf him@pron%obj thinken@v1%pt_3 thei@pron%pl_nom
TC5_gui.csv,data/csvs/TC5_gui.csv,RIVERSIDE,Troilus and Criseyde; Book V 660,data/riverside_cats/TC5_riv.cat,than,conj,than,Than they ben wont to be hym thoughte tho,than@conj thei@pron%pl_nom ben@v%pr_pl wonen@v1%ppl to@part ben@v%inf him@pron%obj thinken@v1%pt_3 tho@adv
TC5_gui.csv,data/csvs/TC5_gui.csv,OXFORD,Troilus and Criseyde; Book V 662,data/oxford_txts/TC5_oxford.txt,than,conj,than,By lenger wey than it was wont to go,bi@prep lengere@adj%comp wei@n than@conj hit@pron ben@v%pt_3 wonen@v1%ppl hit@pron 
